Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
5.20926E-7,0.000052093,0.002597107,1,0,0
9.99978E-7,0.00015209,0.00497357,0.9999,0,0
1.0288E-6,0.00025497,0.005116181,0.9998,0,0
1.22204E-6,0.000601604,0.006071312,0.9995,0,0
1.26169E-6,0.001100253,0.006267102,0.9991,0,0
1.45505E-6,0.002603927,0.007220614,0.998,0,0
1.54695E-6,0.005013216,0.007673144,0.9964,0,0
1.66848E-6,0.010008589,0.008270985,0.9933,0,0
1.87902E-6,0.025098901,0.009304972,0.9849,0,0.001502938
2.06692E-6,0.05006156,0.010225914,0.9723,0,0.001502938
2.2876E-6,0.100133576,0.011305377,0.9493,0,0.001776199
2.77451E-6,0.200108101,0.013678779,0.9095,0,0.002732614
3.19236E-6,0.300279291,0.015706502,0.8767,0,0.004782074
3.21615E-6,0.400295175,0.015821728,0.8455,0,0.006285012
3.25003E-6,0.500037974,0.015985694,0.8146,0,0.007378057
3.4165E-6,0.600232871,0.01679079,0.7845,0,0.009017625
3.67141E-6,0.70011011,0.018020998,0.7563,0,0.011750239
3.8182E-6,0.750284679,0.018727974,0.7429,0,0.01393633
4.03551E-6,0.800112202,0.019772808,0.7302,0,0.016395682
4.57546E-6,0.90028303,0.022359237,0.7068,0,0.01994808
5.37103E-6,1.000449492,0.026145376,0.6865,0,0.026369723
6.2257E-6,1.100566726,0.030180223,0.6692,0,0.032244842
7.51343E-6,1.200367884,0.036196758,0.6547,0,0.040032791
8.97782E-6,1.300078484,0.042948635,0.6426,0,0.050006832
1.04536E-5,1.40018235,0.049658012,0.6323,0,0.058614565
1.22206E-5,1.500337549,0.057568451,0.6234,0,0.064762946
1.6457E-5,1.751412812,0.076008363,0.6056,0,0.077059708
2.00053E-5,2.001777217,0.090906773,0.5918,0,0.087170378
2.38517E-5,2.250168917,0.106523543,0.5804,0,0.102609646
2.70518E-5,2.500403423,0.119113092,0.5706,0,0.1153163
3.01646E-5,2.752324555,0.131023381,0.5618,0,0.122284465
3.22995E-5,3.001539464,0.13900749,0.5538,0.022727273,0.126520016
3.52513E-5,3.251422758,0.149808004,0.5464,0.022727273,0.135947534
3.74219E-5,3.501540953,0.157578909,0.5395,0.022727273,0.142369176
3.96061E-5,3.752472494,0.16525653,0.533,0.022727273,0.150703648
4.17199E-5,4.003728937,0.172554454,0.5268,0.022727273,0.156168876
4.35919E-5,4.251693357,0.178911715,0.521,0.045454545,0.164093455
4.56433E-5,4.500067665,0.185767189,0.5154,0.045454545,0.171334882
4.77861E-5,4.753611567,0.192806614,0.51,0.045454545,0.179942615
5.01362E-5,5.00377705,0.200388657,0.5049,0.045454545,0.189096871
5.21264E-5,5.254586342,0.206699221,0.5,0.045454545,0.198114497
5.36083E-5,5.503279587,0.211333463,0.4953,0.045454545,0.203033201
5.52304E-5,5.750193727,0.216344659,0.4907,0.045454545,0.21082115
5.69152E-5,6.001471431,0.221482571,0.4863,0.045454545,0.214920071
5.84699E-5,6.250236164,0.226164276,0.482,0.045454545,0.222844651
6.01296E-5,6.501503467,0.231100614,0.4777,0.045454545,0.227626725
6.1602E-5,6.751013923,0.235427229,0.4736,0.045454545,0.233638475
6.35422E-5,7.000183015,0.241054896,0.4696,0.045454545,0.24047001
6.53825E-5,7.251183097,0.246316709,0.4658,0.068181818,0.251127203
6.71011E-5,7.503533876,0.251164893,0.462,0.068181818,0.258095368
6.84037E-5,7.753827114,0.254798239,0.4583,0.068181818,0.263833857
7.00367E-5,8.003402877,0.259303929,0.4547,0.068181818,0.267796147
7.12481E-5,8.250135276,0.262611154,0.4512,0.068181818,0.270938653
7.25538E-5,8.501937772,0.266142833,0.4477,0.068181818,0.275174204
7.36641E-5,8.750556883,0.269119586,0.4443,0.068181818,0.279136494
7.48026E-5,9.003329186,0.272147107,0.4409,0.068181818,0.284874983
7.66091E-5,9.253367785,0.276899629,0.4376,0.068181818,0.293209455
7.78225E-5,9.500387413,0.280057106,0.4344,0.068181818,0.297171745
7.93087E-5,9.752037426,0.283886963,0.4312,0.068181818,0.304959694
8.02224E-5,10.007278452,0.286221649,0.428,0.068181818,0.307965569
8.19034E-5,10.250876106,0.29047699,0.425,0.068181818,0.313294166
8.31888E-5,10.506956477,0.293696871,0.4219,0.068181818,0.317529717
8.4385E-5,10.750187593,0.296667192,0.419,0.068181818,0.322858314
8.56869E-5,11.00526988,0.29987157,0.416,0.068181818,0.328460172
8.6665E-5,11.255242638,0.302260021,0.4131,0.068181818,0.330373002
8.78698E-5,11.508480925,0.30517953,0.4102,0.068181818,0.335701599
