X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-84.84,9.97,train,5.983934485872315E-4,51.75118274632274,0.5287071854398959
-85.42999999999998,10.629999999999997,train,6.471953128648162E-4,61.97636732507138,0.5481886641640175
-84.11933000005708,9.996079999996079,train,2.1964318635612457E-4,3.969381853733295,0.2916696070091742
-83.7300000001204,9.149999999991858,train,4.7671240726416603E-4,31.07074631408732,0.4719345501595175
-82.83294000043752,9.625189999959717,train,6.482083605853335E-5,1.2156262937603386,0.10835393542687906
-83.13356000031159,8.704399999977095,train,2.942561837450407E-4,9.196428148632794,0.3555245212453038
-85.25352000000429,9.996839999999821,train,6.541859829569855E-4,64.53170864576889,0.5508482048232823
-89.18,13.95,train,5.881900237642408E-4,49.74265076034625,0.524419744331155
-89.18,13.74,train,5.642222030715369E-4,45.651421191823296,0.5140350217409578
-89.60999999999997,14.109999999999996,train,4.963701716900011E-4,34.21769014902778,0.4820149251961232
-90.53,14.63,train,5.776838878754233E-4,48.299818441118326,0.5199228212870118
-92.27,14.9,train,6.385691142030203E-4,59.87923050329743,0.5448631705139507
-92.19,14.62,train,4.617253418816362E-4,28.666161972259054,0.4639817234808384
-88.57999999999997,15.699999999999996,train,6.709837350508327E-4,70.70508189033964,0.557112543818745
-88.58999999999999,15.729999999999997,train,6.582835874444407E-4,66.82040487066227,0.5523925984477377
-87.21,14.1,train,5.268075665173213E-4,38.8536019891864,0.496885545444591
-110.91,27.93,train,4.241190920690066E-4,22.890349858879947,0.44293003511178836
-110.95,29.1,train,5.827744241127645E-4,48.79685853694248,0.5221122863730179
-96.47,15.75,train,6.202067860010752E-4,55.38932469798514,0.5376186847108666
-97.07,15.87,train,6.462441565776508E-4,61.622160958117746,0.5478243687334773
-95.23,16.32,train,8.695246049376082E-4,87.7906483641915,0.6197891374213562
-94.2,16.37,train,5.324201195280378E-4,39.98268171426191,0.49953489107828486
-96.72,17.0,train,7.080460713973664E-4,76.79945927590597,0.5703344559071605
-110.94,31.26,train,7.50984370844085E-4,80.17337678290122,0.5846984904957022
-94.91,17.95,train,4.621068762214149E-4,28.756612945724292,0.4641871535047133
-95.76,18.77,train,4.460007074222399E-4,26.041155738928218,0.4553758568693321
-96.41,19.44,train,5.277654415002272E-4,39.037686442827095,0.49733968338951257
-97.04,20.05,train,6.354141198519539E-4,59.06267855620775,0.5436346262305014
-97.28,20.37,train,4.1557171886747325E-4,21.88354030025328,0.4379125759857023
-89.62,20.98,train,6.545669329974666E-4,64.80759434537528,0.5509922346970347
-98.23,21.34,train,3.4402338113117593E-4,13.74195484755906,0.3920784995552601
-106.48,31.68,train,6.065764201311486E-4,52.648979248498954,0.5320901821962051
-88.29,18.5,train,5.481328498539167E-4,42.57911965983073,0.5068056726679453
-97.51,25.87,train,9.079924697233328E-4,89.57005677801065,0.6299361188339365
-109.63,26.91,train,6.373527652535048E-4,59.6146053206764,0.5443903125823347
-92.43,14.72,train,3.5677195395393394E-4,15.316528889276578,0.40078471716681907
-92.45,14.86,train,6.772994232874667E-4,72.86653066383091,0.5594228714697513
-107.18,24.25,train,6.563177075846571E-4,65.79791918728277,0.5516529828153892
-108.6,25.53,train,6.542395851714683E-4,64.55270279786764,0.550868476374108
-96.22,19.17,train,3.661959739336952E-4,16.52526770125672,0.4070619174894575
-99.18,18.61,train,7.602175124473146E-4,81.15491879720233,0.5876626613557561
-99.86,16.88,train,6.494841586024055E-4,62.818329484263224,0.5490628971337388
-99.54,18.34,train,8.070770532137419E-4,84.76439508897427,0.6020767622442876
-89.6,20.93,train,6.620407598382999E-4,68.08728560100658,0.5537993782273442
-100.01,25.29,train,7.186772256708854E-4,77.138471781297,0.5739826322043458
-100.31,25.73,train,6.05199257920797E-4,52.419210788760914,0.5315242401726498
-100.63,17.22,train,6.3619775798255E-4,59.19938445301015,0.543940390983079
-98.58,17.54,train,5.436408050752121E-4,41.707675691730934,0.5047487151386966
-101.55,17.64,train,6.433016314483003E-4,60.91087375692074,0.5466936444836115
-103.48,19.69,train,5.809750538683824E-4,48.5808240226734,0.521340653880636
-88.93,20.12,train,4.48068406776866E-4,26.47017590895816,0.4565232251396558
-87.94,20.66,train,6.868166575255759E-4,74.42861673237373,0.5628591759411283
-89.68,21.28,train,3.138944742803111E-4,10.862597397966868,0.3704617410404131
-97.18,18.81,train,5.976975641782461E-4,51.51183720977901,0.5284172352394204
-86.89,21.15,train,4.495243415281829E-4,26.726903685090704,0.457328228507216
-89.26,21.34,train,3.592534699946551E-4,15.699266296017337,0.40245047336979733
-93.11,17.51,train,6.61558650503599E-4,67.95438849485147,0.5536193591103145
-92.93,17.98,train,3.5508383485618425E-4,15.074259707207554,0.39964622308887754
-96.12,18.09,train,6.176806885569192E-4,54.799814323144126,0.536603978682892
-91.82,18.65,train,5.608424962283921E-4,45.03002616099535,0.512534073098908
-103.71,19.25,train,6.54575719889608E-4,64.81444063164916,0.5509955557618482
