X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-43.03,-22.08,train,1.4958745101489166E-4,74.01098738894136,0.5681893058682383
-43.45,-22.76,train,7.333122254469497E-5,13.047286099398864,0.3921157662305121
-43.2,-22.9,train,9.497638758169846E-5,27.359640873053372,0.4551742997471528
-43.57,-22.9,train,7.919609048594279E-5,17.19417391344289,0.41059968208346925
-43.2,-22.91,train,9.576306203994226E-5,27.989433466096838,0.45722065226438546
-49.52,-20.82,train,1.5137366083707056E-4,76.768640802302,0.571099266780824
-45.46,-22.93,train,1.5429583187306532E-4,80.79675399357221,0.575776208323081
-43.93,-19.9,train,1.324733346821414E-4,55.159716269501885,0.5381674960961089
-40.37,-20.24,train,1.4499013822986167E-4,68.01702340825176,0.5605148759301543
-40.58,-19.94,train,8.260256581674595E-5,19.592916681267344,0.42082854278984544
-46.6,-20.72,train,1.520302547529666E-4,77.65062664035844,0.5721591070936843
-43.25,-22.88,train,7.584132671130412E-5,14.99754248442507,0.4001667263809205
-43.23,-22.79,train,1.1692615898144675E-4,43.29756638380819,0.5070317366900651
-48.45,-22.88,train,1.5428871249739223E-4,80.78697202626302,0.5757649376983209
-43.42,-22.8,train,1.0684886334141448E-4,35.641907900768885,0.4845053452379361
-43.4,-22.75,train,7.967243122930741E-5,17.511587948652938,0.4120516991978014
-60.02,-3.12,train,1.458202924504802E-4,69.1011897255968,0.5619207942775103
-45.25,-22.84,train,1.5864334099583943E-4,85.70564318014604,0.5825486595042514
-47.07,-22.8,train,1.4994242244060273E-4,74.57533194155171,0.568770738645873
-47.8,-24.89,train,9.325681308580103E-5,26.24312923852716,0.4506470490688283
-34.97,-8.1,train,1.3580917026231857E-4,58.53238450603185,0.5443424287134884
-34.95,-8.07,train,1.2998982881195242E-4,52.913834767685074,0.533460513493308
-34.92,-8.03,train,1.5833323660095666E-4,85.32348838209765,0.5820727559326843
-48.86,-26.32,train,1.1627735520688747E-4,42.836239462249125,0.5056408896503891
-43.35,-22.93,train,8.894970710764005E-5,23.747313597971875,0.4389701510447974
-40.31,-20.31,train,1.5111799564975902E-4,76.38652478656708,0.5706851633942447
-48.53,-26.21,train,8.947775491695505E-5,24.111230483933934,0.44042835882012277
-35.74,-9.66,train,1.6748062300908417E-4,91.54164595987822,0.5956696147370235
-52.7,-3.42,train,1.2640225871433995E-4,49.88245544009569,0.5264890602405362
-60.05,-3.09,train,1.4671275614038662E-4,70.09974426064257,0.56342223884886
