Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.03529E-12,0.000000001,0.000000004,0.9978,0,0
1.80828E-12,0.000000003,0.000000007,0.9968,0,0
4.66263E-12,0.00000001,0.000000017,0.9945,0,0
9.10568E-12,0.000000025,0.000000034,0.9922,0,0
2.48881E-11,0.000000102,0.000000093,0.9871,0,0
6.97611E-11,0.000000253,0.000000261,0.9836,0,0
2.55332E-10,0.000001022,0.000000955,0.9782,0,0
5.40706E-10,0.00000251,0.000002023,0.9743,0,0
1.80172E-9,0.000010018,0.000006741,0.9674,0,0
3.7987E-9,0.000025108,0.000014213,0.9618,0,0
7.78287E-9,0.000050529,0.000029119,0.9573,0,0.00029163
1.36462E-8,0.000101315,0.000051054,0.9525,0,0.00058326
2.45787E-8,0.000250238,0.000091953,0.9444,0,0.001749781
3.67004E-8,0.00050267,0.000137296,0.936,0,0.002041411
5.26239E-8,0.001001215,0.000196853,0.9248,0,0.002916302
7.38561E-8,0.002500968,0.000276256,0.9013,0,0.002916302
9.98559E-8,0.005005945,0.000373471,0.8727,0,0.004082823
1.44241E-7,0.01000704,0.000539386,0.8314,0,0.004957714
3.40432E-7,0.025011135,0.001272105,0.7631,0,0.008748906
7.88183E-7,0.050065539,0.002940314,0.7159,0,0.01312336
1.83606E-6,0.100157831,0.006822758,0.6748,0,0.019830854
3.80995E-6,0.200335027,0.014054554,0.6379,0.004854369,0.029454652
5.64804E-6,0.300226207,0.020694805,0.6166,0.004854369,0.04082823
7.35489E-6,0.400049923,0.026781313,0.6013,0.004854369,0.050743657
8.96734E-6,0.500623013,0.032462125,0.589,0.004854369,0.060659084
1.06024E-5,0.60094386,0.038155219,0.5787,0.004854369,0.066491689
1.20402E-5,0.700154085,0.04310657,0.5699,0.004854369,0.072324293
1.27854E-5,0.751015063,0.045652571,0.5658,0.009708738,0.074074074
1.3412E-5,0.800717241,0.04778308,0.562,0.009708738,0.075823855
1.47031E-5,0.900268681,0.052143039,0.5549,0.009708738,0.079323418
1.64183E-5,1.00043999,0.05787383,0.5485,0.009708738,0.087197434
1.77882E-5,1.101326625,0.062401414,0.5426,0.009708738,0.093613298
1.91674E-5,1.200771695,0.066915814,0.5372,0.014563107,0.098279382
2.08093E-5,1.301770732,0.072234008,0.5322,0.014563107,0.105278507
2.17465E-5,1.400191532,0.075242292,0.5276,0.014563107,0.107903179
2.31356E-5,1.501122737,0.079665626,0.5231,0.014563107,0.112277632
2.60355E-5,1.751254963,0.088764918,0.5129,0.014563107,0.122193059
2.87172E-5,2.000908689,0.097020768,0.5038,0.014563107,0.130067075
3.1985E-5,2.250780095,0.106881279,0.4956,0.014563107,0.141440653
3.46125E-5,2.503070026,0.114654414,0.488,0.014563107,0.149897929
3.76141E-5,2.751611679,0.12337059,0.4811,0.014563107,0.158063575
3.98531E-5,3.003750944,0.129761363,0.4746,0.014563107,0.167979003
4.22366E-5,3.253615657,0.136463102,0.4685,0.019417476,0.174103237
4.41584E-5,3.500044895,0.141791753,0.4628,0.019417476,0.182852143
4.60006E-5,3.752785618,0.146838642,0.4572,0.019417476,0.190726159
4.79814E-5,4.002117112,0.152199259,0.4519,0.024271845,0.202682998
5.00184E-5,4.252266333,0.157641975,0.4468,0.024271845,0.209390493
5.1888E-5,4.501466815,0.162576524,0.4419,0.024271845,0.215223097
5.38463E-5,4.75012086,0.167683323,0.4372,0.024271845,0.226013415
5.5758E-5,5.002040257,0.172609047,0.4326,0.024271845,0.239136775
5.72645E-5,5.250313136,0.176449693,0.4282,0.024271845,0.248177311
