x,y,raw,cumulative,Logistic
-55.7825955955575,3.378003282912502,1.11106E-4,23.349857176,0.434737507
-88.9807937937225,13.332958237857497,1.04328E-4,20.620292098,0.419337891
-71.05286586581249,-11.847221942297502,2.55109E-5,1.998289462,0.150086342
-59.8816946946525,-8.198573293652501,1.43951E-4,41.257856229,0.499111649
-74.8366496495925,-8.784158879237502,6.77148E-5,9.064885278,0.319140539
-64.5663793793325,-25.2256003206625,1.66207E-4,54.936291209,0.534993834
-55.4672802802425,-26.8021768972375,8.05534E-5,13.01641336,0.35798772
-102.7645775774925,29.0536789585625,3.50456E-6,0.092402734,0.023684522
-54.8366496496125,-32.3877624828175,1.50517E-5,0.860274752,0.094359008
-52.629442442407495,-10.991366086442497,3.75373E-4,95.998073256,0.722097568
-87.1339469468775,21.080705985597504,1.8473E-4,66.375724997,0.561158147
-70.8726856856325,-2.162537257622496,3.93554E-5,3.857660371,0.214098265
-74.7916046045475,0.8104357153475021,8.46952E-5,14.396677343,0.369591492
-63.7555685685225,-7.6129877080675,1.67107E-4,55.452977783,0.536337242
-54.4312442442075,-5.135510230592502,1.38294E-4,36.872634005,0.489089194
-76.6834964964375,-7.658032753112501,3.87274E-5,3.760207448,0.211404048
-69.20601901896751,1.8014267063375016,1.58008E-5,0.934269826,0.098591925
-61.9537667667225,-13.018393113467496,1.54413E-4,47.783540903,0.516643891
-53.9807937937575,-0.676050771137497,4.35106E-5,4.653386519,0.23147085
-76.36818118112251,-12.2526273477025,2.26018E-4,83.934347743,0.610064704
-61.2330460460025,-21.712086807152502,9.9146E-5,19.022326048,0.406986893
-50.6925055054725,-2.0274021224875014,1.21577E-4,28.069113475,0.456987203
-73.44025325319751,-3.108483203567502,2.97752E-5,2.508003256,0.170887013
-56.7735865865475,-19.640014735082502,1.44414E-4,41.54624181,0.499913237
-69.5213343342825,9.864489769392506,1.82728E-4,65.071483848,0.558474114
-55.0618748748375,-29.955330050387502,3.23323E-5,2.809070098,0.182878956
-105.28710010001251,25.9906158955025,2.63724E-4,89.576761463,0.646085263
-50.9627757757425,0.2698951748075018,1.4473E-4,41.734224958,0.500460126
-58.7555685685275,-36.9373120323625,9.16397E-7,0.012875969,0.00630345
-46.9537667667375,-4.3246994197824975,1.76518E-4,61.249315564,0.549931462
-49.656469469437496,-9.594969690047499,1.95602E-4,73.113452199,0.575188687
-72.8546676676125,0.7203456252575009,4.16988E-5,4.295196508,0.223991346
-60.7825955955525,-0.04542014050750254,1.83613E-4,65.675968828,0.55966466
-69.4312442441925,-27.0724471675075,5.66903E-4,99.289137993,0.796920733
-72.5393523522975,-14.189564284637498,3.45917E-5,3.143728276,0.193189848
-41.052865865842506,-11.2165913116675,2.99396E-5,2.531895276,0.171668651
-115.1069199198225,32.65728256216251,9.72776E-6,0.443236586,0.063088766
-69.11592892887751,-51.847221942257505,7.20781E-7,0.008448652,0.004964581
-67.98980280275251,-32.297672392727506,4.65109E-5,5.125220707,0.243544776
-54.8816946946575,-8.1084832035625,1.78942E-4,62.97398895,0.553305365
-51.0979109108775,-1.5769516720375023,7.72312E-5,11.660138523,0.348366719
-68.8456586586075,-20.0003750954425,1.22826E-4,28.619123523,0.459524406
-65.78259559554749,-40.9463210413675,2.32273E-4,85.652523205,0.616539118
-79.5213343342725,-1.261636356722498,2.9036E-5,2.41684996,0.167354593
-49.476289289257494,-10.811185906262502,1.96209E-4,73.446469673,0.575945822
-64.1609739739275,-21.5319066269725,6.74183E-5,9.010848589,0.318187894
-47.494307307277495,-5.991366086447499,1.35251E-4,35.121762366,0.483531328
-42.269082082057494,-18.4688435639125,1.51233E-4,45.538243678,0.511446771
-70.06187487482251,-41.486861581907505,1.82148E-4,64.688418193,0.55769019
-71.8636766766225,-7.432807527887498,1.90146E-5,1.265108649,0.116312382
-43.124937937912506,-11.892266987342502,8.22129E-5,13.586441428,0.362687957
-72.5393523522975,5.179805084712498,1.93426E-4,72.121945722,0.572452311
-61.9537667667225,-28.5138886089475,1.52973E-4,46.846273358,0.514304931
-68.6204334333825,-34.0093841044375,3.0033E-6,0.07111657,0.020365879
-105.19701000992251,24.729354634242497,1.26743E-5,0.652485123,0.080656822
-79.5213343342725,0.22485012976250118,1.5899E-6,0.02413601,0.010885717
-64.5213343342875,-54.7751498701825,6.43013E-13,0.000000001,0.000000004
-64.83664964960249,-4.189564284647503,7.67855E-5,11.552325404,0.347054118
-50.287100100067505,-14.640014735087497,5.55786E-5,6.829335958,0.277833987
-106.8636766765875,27.9725978774825,5.93813E-5,7.520684927,0.29130581
-75.0618748748175,-7.1174922125725,1.29104E-6,0.018828855,0.008857643
-66.0528658658175,-13.2886633837375,1.16167E-4,25.500901958,0.445714625
-68.07989289284251,-40.1805552756025,4.30308E-4,97.467300701,0.748658642
-71.4132262261725,3.468093373002503,7.93271E-5,12.513067008,0.354469673
-76.14295595589749,-12.838212933287501,1.62385E-5,0.974274665,0.101046987
-115.64746046036251,32.61223751711751,1.97328E-5,1.335058346,0.120177845
-71.09791091085751,-48.3787534737925,2.64872E-8,0.000116902,0.000183314
-50.1519649649325,-12.162537257612499,1.53422E-4,47.22934438,0.515036283
-89.5213343342625,17.522147427042498,1.40789E-4,39.25027185,0.493558153
-52.49430730727249,-2.2526273477124974,6.79728E-5,9.139530602,0.319967308
-67.85466766761749,7.2518771567824984,1.27476E-4,31.097654387,0.468766349
-77.40421721715751,2.2518771567875007,1.15857E-8,0.000042131,0.000080191
-65.7375505505025,-19.4598345549025,3.76272E-5,3.607284791,0.206639566
