Name,SoilCover,VegCover,Impervious,MinTemp,MedianTemp,MaxTemp,TreeCover,PopDensity,FIPS,ISO2,ISO3,UN,name_2,AREA,POP2005,REGION,SUBREGION,LON,LAT
Aedes albopictus,26.000000000000000,25.000000000000000,47.000000000000000,22.750000000000000,25.000000000000000,27.000000000000000,19.000000000000000,4.999374389648438,VE,VE,VEN,862,Venezuela,88205,26725573,19,5,-66.166,7.125
Aedes albopictus,21.000000000000000,42.000000000000000,38.000000000000000,20.750000000000000,22.750000000000000,24.750000000000000,32.000000000000000,27.752367019653320,VE,VE,VEN,862,Venezuela,88205,26725573,19,5,-66.166,7.125
Aedes albopictus,23.000000000000000,21.000000000000000,52.000000000000000,22.750000000000000,23.750000000000000,26.500000000000000,5.000000000000000,4.281244277954102,VE,VE,VEN,862,Venezuela,88205,26725573,19,5,-66.166,7.125
Aedes albopictus,26.000000000000000,23.000000000000000,45.000000000000000,22.000000000000000,25.000000000000000,26.250000000000000,1.000000000000000,38.601737976074219,VE,VE,VEN,862,Venezuela,88205,26725573,19,5,-66.166,7.125
Aedes albopictus,25.000000000000000,25.000000000000000,46.000000000000000,22.750000000000000,24.750000000000000,26.250000000000000,1.000000000000000,17.734611511230469,VE,VE,VEN,862,Venezuela,88205,26725573,19,5,-66.166,7.125
Aedes albopictus,255.000000000000000,255.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,TD,TT,TTO,780,Trinidad and Tobago,513,1323722,19,29,-61.253,10.468
Aedes albopictus,26.000000000000000,24.000000000000000,48.000000000000000,26.250000000000000,26.750000000000000,29.000000000000000,10.000000000000000,96.261085510253906,CO,CO,COL,170,Colombia,103870,4494579,19,5,-73.076,3.900
Aedes albopictus,26.000000000000000,24.000000000000000,48.000000000000000,26.250000000000000,26.750000000000000,29.000000000000000,10.000000000000000,96.261085510253906,CO,CO,COL,170,Colombia,103870,4494579,19,5,-73.076,3.900
Aedes albopictus,37.000000000000000,12.000000000000000,51.000000000000000,21.250000000000000,25.250000000000000,29.000000000000000,1.000000000000000,125.612251281738281,CO,CO,COL,170,Colombia,103870,4494579,19,5,-73.076,3.900
Aedes albopictus,255.000000000000000,255.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,CO,CO,COL,170,Colombia,103870,4494579,19,5,-73.076,3.900
Aedes albopictus,19.000000000000000,43.000000000000000,37.000000000000000,21.750000000000000,23.500000000000000,26.250000000000000,20.000000000000000,0.005268269684166,CO,CO,COL,170,Colombia,103870,4494579,19,5,-73.076,3.900
Aedes albopictus,255.000000000000000,255.000000000000000,255.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,255.000000000000000,0.000000000000000,CO,CO,COL,170,Colombia,103870,4494579,19,5,-73.076,3.900
Aedes albopictus,37.000000000000000,12.000000000000000,51.000000000000000,21.250000000000000,25.250000000000000,29.000000000000000,1.000000000000000,125.612251281738281,CO,CO,COL,170,Colombia,103870,4494579,19,5,-73.076,3.900
Aedes albopictus,5.000000000000000,84.000000000000000,10.000000000000000,17.250000000000000,19.000000000000000,21.000000000000000,99.000000000000000,0.000681691744830,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,6.000000000000000,78.000000000000000,6.000000000000000,19.750000000000000,21.500000000000000,22.750000000000000,91.000000000000000,0.154240369796753,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,7.000000000000000,83.000000000000000,6.000000000000000,19.500000000000000,21.500000000000000,23.000000000000000,57.000000000000000,0.335518866777420,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,12.000000000000000,66.000000000000000,15.000000000000000,20.750000000000000,22.500000000000000,24.250000000000000,76.000000000000000,0.105638086795807,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,5.000000000000000,88.000000000000000,6.000000000000000,18.750000000000000,21.500000000000000,22.750000000000000,99.000000000000000,0.069564342498779,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,4.000000000000000,82.000000000000000,13.000000000000000,21.000000000000000,22.000000000000000,23.250000000000000,83.000000000000000,0.245786786079407,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,5.000000000000000,90.000000000000000,3.000000000000000,19.000000000000000,20.000000000000000,23.000000000000000,100.000000000000000,0.005612963344902,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,5.000000000000000,90.000000000000000,4.000000000000000,18.750000000000000,21.000000000000000,23.000000000000000,100.000000000000000,0.001622095704079,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,29.000000000000000,19.000000000000000,48.000000000000000,21.000000000000000,23.250000000000000,26.750000000000000,2.000000000000000,84.571083068847656,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,4.000000000000000,90.000000000000000,5.000000000000000,21.000000000000000,23.750000000000000,24.750000000000000,19.000000000000000,0.109920762479305,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
Aedes albopictus,31.000000000000000,28.000000000000000,37.000000000000000,21.500000000000000,23.750000000000000,26.750000000000000,3.000000000000000,75.064537048339844,BR,BR,BRA,76,Brazil,845942,186830759,19,5,-53.089,-10.772
