class,feature,LAI_k,LAI_m,LAI_s,LAI_v,CLD_k,CLD_m,CLD_s,CLD_v,LST_k,LST_m,LST_s,LST_v,POP
1,2589,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-0.160498782992363,0.171502843499184,0.460767596960068,0.011215100064874,-0.832406520843506,42.733169555664062,-0.374387413263321,116.382034301757812,0.002871522679925
1,2827,-9999.000000000000000,1.939849615097046,1.044652700424194,0.372321784496307,-0.404593974351883,0.222755789756775,0.406603783369064,0.014250596985221,-0.935510277748108,36.264499664306641,-0.329535156488419,142.248489379882812,0.018981754779816
1,3024,12.472628593444824,1.657894730567932,2.538514614105225,0.707776010036469,0.205804765224457,0.229601338505745,0.413700878620148,0.013186587952077,-0.841393232345581,35.935115814208984,-0.352840989828110,129.519515991210938,0.026373015716672
1,3654,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.835520565509796,0.249784871935844,0.647972166538239,0.016952272504568,-0.829289257526398,37.915645599365234,-0.378475368022919,135.483886718750000,0.010800152085721
1,4001,-9999.000000000000000,4.830075263977051,1.783022165298462,9.876388549804688,-0.454309433698654,0.277406871318817,0.473147749900818,0.022836653515697,-0.632817924022675,31.263618469238281,-0.071075104176998,92.159484863281250,0.013188211247325
1,4243,3.399236679077148,1.781203031539917,1.511053800582886,0.865661740303040,0.074165388941765,0.237686708569527,0.417331695556641,0.013315391726792,-0.843590259552002,37.948417663574219,-0.343298047780991,142.919906616210938,0.005014572758228
1,4494,12.616177558898926,2.191729307174683,2.596127986907959,0.502337634563446,-0.318794339895248,0.270600438117981,0.253533154726028,0.017157807946205,-0.814435660839081,33.074211120605469,-0.367307513952255,119.600433349609375,0.002111181151122
1,4523,-0.156772777438164,3.315037488937378,0.042280912399292,1.089473128318787,-0.384276002645493,0.267855048179626,0.455605030059814,0.024755623191595,-0.849394381046295,31.341781616210938,-0.306401222944260,118.921348571777344,0.008614477701485
1,4540,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-0.223656952381134,0.170901954174042,0.558070898056030,0.011589410714805,-0.622394979000092,43.342800140380859,-0.448251754045486,99.207176208496094,0.004260038957000
1,4626,2.505834817886353,2.634586572647095,1.503871798515320,1.896548151969910,1.019892811775208,0.256147146224976,0.728980243206024,0.017369637265801,-0.750289440155029,34.547950744628906,-0.192748293280602,107.084693908691406,0.004044858738780
1,5102,8.704384803771973,2.774435997009277,2.684318304061890,5.577692508697510,0.186190173029900,0.253679126501083,0.650647580623627,0.018983380869031,-0.928224623203278,33.530960083007812,-0.223132401704788,128.938369750976562,0.004633204080164
1,5440,15.764273643493652,2.122556447982788,2.897996902465820,0.518062651157379,0.443798035383224,0.253025203943253,0.503124058246613,0.016036886721849,-0.829611063003540,35.164916992187500,-0.292927771806717,135.611282348632812,0.003444493748248
1,5511,4.667394161224365,2.136842012405396,1.219566226005554,0.370747923851013,0.605766355991364,0.214762359857559,0.703256428241730,0.016028944402933,-0.737217605113983,37.793323516845703,-0.490519285202026,107.612663269042969,0.001839530537836
1,5545,-9999.000000000000000,2.580451011657715,2.171155452728271,2.014956235885620,-0.166577577590942,0.266178965568542,0.405905097723007,0.018637709319592,-0.830175101757050,33.229877471923828,-0.197872757911682,129.562286376953125,0.004943099338561
1,5716,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-0.100865527987480,0.167502671480179,0.589875459671021,0.010990482755005,-0.930576801300049,42.377006530761719,-0.363500475883484,126.799705505371094,0.002601183485240
1,6296,1.946338176727295,2.512030124664307,1.142280817031860,0.555118441581726,1.057639360427856,0.223383694887161,0.690386474132538,0.015879094600677,-0.708834350109100,39.185482025146484,-0.455788165330887,97.471237182617188,0.002532415324822
1,6397,4.516441822052002,3.227819442749023,1.840041399002075,2.449602127075195,1.011284232139587,0.215952754020691,0.815968811511993,0.014811708591878,-0.781232476234436,37.099163055419922,-0.347578763961792,120.925033569335938,0.002109338529408
1,6804,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-0.283706933259964,0.447519540786743,-0.061204314231873,0.018078580498695,-0.790506362915039,36.754989624023438,-0.211782559752464,136.986358642578125,0.003008056897670
1,6864,4.303040027618408,1.849624037742615,0.244129464030266,0.239041209220886,-0.085686840116978,0.192598059773445,0.559686064720154,0.014269226230681,-0.730598807334900,40.987968444824219,-0.486072689294815,109.315757751464844,0.001705445116386
1,7334,-9999.000000000000000,3.075939893722534,2.020549297332764,3.503255605697632,-0.582894921302795,0.246993467211723,0.343492090702057,0.014730876311660,-0.735387802124023,34.694675445556641,-0.238117098808289,113.370231628417969,0.030201395973563
1,7503,1.531531691551208,2.266917228698730,0.436414718627930,0.496424317359924,0.309002399444580,0.238698586821556,0.656844735145569,0.019196953624487,-0.842292487621307,35.640609741210938,-0.385499745607376,110.243415832519531,0.012952880933881
1,7599,4.088113784790039,3.571428537368774,1.816552400588989,2.912567138671875,0.063609987497330,0.221075698733330,0.436744749546051,0.014492308720946,-0.799684762954712,35.093425750732422,-0.314930766820908,110.543685913085938,0.001571647939272
1,7761,0.065887033939362,5.781954765319824,0.856665611267090,14.678771972656250,-0.137999743223190,0.255789458751678,0.531519293785095,0.022695556282997,-0.621601939201355,28.552989959716797,-0.343428015708923,58.504024505615234,0.055033441632986
1,8204,10.516008377075195,1.714285731315613,2.012234449386597,0.489795923233032,0.563099324703217,0.174311921000481,0.595464110374451,0.011361736804247,-0.756258010864258,43.829120635986328,-0.493383556604385,131.070404052734375,0.001744600478560
1,8261,0.094575278460979,4.839849472045898,0.751610636711121,6.293900966644287,0.407180070877075,0.319061309099197,0.504076421260834,0.018626473844051,-0.644655644893646,29.519811630249023,-0.206197589635849,57.633876800537109,0.285555273294449
1,8469,10.814602851867676,1.858646631240845,2.298985481262207,0.637162089347839,0.245506644248962,0.244112372398376,0.588796734809875,0.015429329127073,-0.844396889209747,35.101623535156250,-0.307982772588730,125.036392211914062,0.002253450686112
1,8614,-9999.000000000000000,3.142105340957642,2.416996717453003,6.573039054870605,-0.108318224549294,0.269199967384338,0.427154719829559,0.017523672431707,-0.660685002803802,33.759231567382812,-0.064501531422138,134.060379028320312,0.010259097442031
1,8990,20.043813705444336,1.859398484230042,3.610579252243042,1.009554505348206,0.917933642864227,0.240256369113922,0.478959947824478,0.013235091231763,-0.819398522377014,37.845142364501953,-0.285650700330734,149.638122558593750,0.003041372401640
1,9367,-9999.000000000000000,2.076691627502441,0.484471857547760,0.395622134208679,-0.184834197163582,0.289391905069351,0.415726870298386,0.018308745697141,-0.887812197208405,32.477371215820312,-0.348034918308258,124.396331787109375,0.007837426848710
1,173,4.994347095489502,2.276691675186157,1.878011107444763,0.958028137683868,0.041045472025871,0.382320761680603,0.303666412830353,0.023009080439806,-0.861145019531250,34.746601104736328,-0.226747944951057,114.568153381347656,0.001093273516744
1,248,9.343076705932617,2.787969827651978,2.645177602767944,4.361058235168457,-0.500542163848877,0.236807182431221,0.446730792522430,0.016186937689781,-0.920881092548370,37.411586761474609,-0.106953620910645,129.871292114257812,0.003338712733239
1,446,6.973668098449707,2.450376033782959,2.248116970062256,1.363326907157898,0.473119437694550,0.182535037398338,0.672736167907715,0.013280730694532,-0.677348494529724,41.176219940185547,-0.424514859914780,90.364173889160156,0.070561453700066
1,503,3.156264543533325,6.558646678924561,1.864544391632080,21.586410522460938,-0.317871391773224,0.285767644643784,0.495427042245865,0.024016734212637,-0.505027472972870,29.770837783813477,0.052638623863459,85.973091125488281,0.003182811895385
1,1008,5.875243186950684,2.330826997756958,2.144013643264771,0.886042177677155,0.251629441976547,0.202947273850441,0.415639817714691,0.012955539859831,-0.753531992435455,39.541454315185547,-0.367776781320572,113.877120971679688,0.002194608561695
1,1098,2.324594020843506,2.123308181762695,0.808181107044220,0.207351461052895,-0.210041537880898,0.270949900150299,0.634046494960785,0.029749546200037,-0.802889406681061,26.642105102539062,-0.297202736139297,79.779701232910156,0.004735796712339
1,1402,1.449763298034668,3.421804428100586,1.382160186767578,3.147644758224487,0.021614639088511,0.239704787731171,0.540126681327820,0.017929451540112,-0.711156010627747,35.344387054443359,-0.244477167725563,89.981651306152344,0.086369290947914
1,1883,10.849437713623047,2.603007555007935,2.891100168228149,4.517584800720215,0.153673961758614,0.274375617504120,0.622366905212402,0.020215373486280,-0.892569780349731,35.832305908203125,-0.208953067660332,110.912162780761719,0.001748404931277
1,2511,1.234298706054688,5.690977573394775,0.766089379787445,4.593978881835938,-0.346459418535233,0.315952599048615,0.444510549306870,0.024203822016716,-0.654593408107758,27.111009597778320,-0.012701810337603,99.913360595703125,0.007080098148435
1,2806,14.361707687377930,3.786466121673584,3.420321702957153,11.539365768432617,0.107717290520668,0.246762216091156,0.565592467784882,0.015187100507319,-0.541783332824707,33.728214263916016,-0.474061548709869,52.193271636962891,0.599996566772461
1,3112,2.596761941909790,2.530827045440674,1.460595130920410,0.662583529949188,-0.035177126526833,0.211872130632401,0.507784724235535,0.014955372549593,-0.714980363845825,40.470245361328125,-0.461687684059143,101.761291503906250,0.004980397876352
1,3257,10.456966400146484,2.236842155456543,2.846042394638062,1.564206600189209,-0.184408396482468,0.248793512582779,0.492209583520889,0.018169544637203,-0.888854444026947,36.507743835449219,-0.239094480872154,120.425727844238281,0.002289374126121
1,3396,3.274100065231323,1.581202983856201,1.140489459037781,0.402804553508759,0.228612840175629,0.250484079122543,0.615444958209991,0.017099684104323,-0.907397449016571,36.845638275146484,-0.318614304065704,130.138320922851562,0.001365538453683
1,3577,7.899131298065186,3.010526418685913,2.667019844055176,4.366806507110596,-0.682074904441833,0.242856830358505,0.407683938741684,0.016911426559091,-0.942262649536133,35.792392730712891,-0.125199675559998,127.593978881835938,0.005494957324117
1,3792,3.412029266357422,4.688721656799316,1.635147809982300,5.292579650878906,0.069241143763065,0.305981487035751,0.628512144088745,0.026396678760648,-0.789411723613739,28.500761032104492,-0.100557237863541,97.256828308105469,0.012561440467834
1,4078,-0.489035308361053,3.817293167114258,0.301059305667877,2.764362573623657,0.636568188667297,0.217149123549461,0.816304445266724,0.017873713746667,-0.870765924453735,32.652908325195312,-0.301497727632523,107.104164123535156,0.020152565091848
1,4233,7.835311412811279,2.721052646636963,2.210842132568359,1.040233492851257,0.991088926792145,0.214716747403145,0.610157310962677,0.014428069815040,-0.761932551860809,37.008247375488281,-0.369272738695145,107.309722900390625,0.003396897111088
1,4293,2.377707481384277,3.056391000747681,1.556073546409607,1.922384023666382,-0.523789167404175,0.231199234724045,0.278425186872482,0.016097720712423,-0.750342845916748,37.556194305419922,-0.369557291269302,99.690757751464844,0.000940291036386
1,4382,12.281517982482910,3.988721847534180,3.158336162567139,16.824684143066406,-0.093608960509300,0.264778316020966,0.451068311929703,0.017448842525482,-0.803210437297821,34.426895141601562,-0.199327155947685,106.243545532226562,0.002905326429754
1,4644,4.640471935272217,2.075187921524048,1.581888675689697,0.770286619663239,0.650697290897369,0.252164244651794,0.790205359458923,0.017022386193275,-0.890293419361115,36.690715789794922,-0.303530812263489,119.131317138671875,0.001622212817892
1,4664,12.112911224365234,2.316541433334351,2.767721891403198,0.681004583835602,0.428979486227036,0.207868054509163,0.582458198070526,0.014247718267143,-0.755414605140686,40.896686553955078,-0.410102725028992,111.526214599609375,0.006323957815766
1,5247,5.300181388854980,2.598496198654175,2.146080732345581,1.267366170883179,0.615151643753052,0.210705012083054,0.629528462886810,0.013809519819915,-0.735210895538330,40.512725830078125,-0.402148187160492,110.155639648437500,0.010898401960731
1,5624,2.160265207290649,3.323308229446411,1.421210169792175,4.287952899932861,0.744551241397858,0.201206550002098,0.714972376823425,0.014762805774808,-0.601337790489197,37.128608703613281,-0.506794214248657,82.478576660156250,0.026934484019876
1,5676,16.179306030273438,2.347368478775024,3.135053157806396,1.807154774665833,0.028128651902080,0.255223631858826,0.610541105270386,0.016604145988822,-0.853815436363220,37.459869384765625,-0.245703488588333,123.128791809082031,0.001683037029579
1,5729,58.189823150634766,2.608270645141602,5.158007144927979,2.054818868637085,0.104513913393021,0.272427529096603,0.559102058410645,0.018882110714912,-0.951060831546783,35.858898162841797,-0.187156289815903,137.712051391601562,0.001383200753480
1,6106,4.001484394073486,3.442105293273926,1.929819703102112,5.586497783660889,-0.467609107494354,0.254579097032547,0.449820280075073,0.017710680142045,-0.794020473957062,35.329204559326172,-0.103439129889011,122.411880493164062,0.004408089444041
1,6158,1.604194045066833,5.260150432586670,1.377385139465332,7.842096328735352,0.923281550407410,0.269034594297409,0.584733247756958,0.020927337929606,-0.579607069492340,32.269474029541016,-0.221946179866791,74.104400634765625,0.001884397934191
1,6219,2.239034414291382,1.831578969955444,0.524990141391754,0.374641865491867,0.158220395445824,0.238413512706757,0.600306689739227,0.013938884250820,-0.851190209388733,38.820686340332031,-0.291814535856247,122.400451660156250,0.001838989206590
1,6244,7.649849891662598,1.988721847534180,1.883305788040161,0.725436687469482,0.321331202983856,0.241999119520187,0.581416308879852,0.016460143029690,-0.914355158805847,37.466899871826172,-0.294404804706573,131.133071899414062,0.001998323714361
1,6370,0.809789657592773,6.101503849029541,0.767916083335876,5.823531627655029,0.429935246706009,0.204380795359612,0.541874587535858,0.013225075788796,-0.695268869400024,38.185806274414062,-0.420253068208694,97.190979003906250,0.093393005430698
1,6555,8.000536918640137,1.934586524963379,2.373355150222778,0.963390231132507,0.047744117677212,0.261984646320343,0.517415583133698,0.015590071678162,-0.817099869251251,36.562820434570312,-0.316233903169632,115.614616394042969,0.002385862637311
1,6576,-1.589880108833313,1.553383469581604,-0.046475138515234,0.262187808752060,-0.241602182388306,0.358735769987106,0.408901602029800,0.023964943364263,-0.867147564888000,35.404106140136719,-0.439332157373428,108.260162353515625,0.002538382541388
1,6704,-0.611668109893799,4.393984794616699,0.047018032521009,2.285377264022827,-0.317370384931564,0.241726756095886,0.484503328800201,0.021225664764643,-0.698763787746429,30.655395507812500,-0.280911862850189,88.688911437988281,0.016163848340511
1,7164,9.574058532714844,6.106766700744629,1.682357072830200,7.951006889343262,0.218291983008385,0.300892621278763,0.715919017791748,0.023837763816118,-0.779399156570435,26.983194351196289,-0.075076758861542,101.550605773925781,0.011405218392611
1,7489,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-0.049197074025869,0.181301906704903,0.556612849235535,0.012989656999707,-0.783062219619751,42.397518157958984,-0.432791829109192,113.545661926269531,0.005943954922259
1,7767,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.284412831068039,0.251422196626663,0.787410199642181,0.022638203576207,-0.959957897663116,43.220287322998047,-0.332881301641464,142.404998779296875,0.004564974457026
1,8667,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-0.372337609529495,0.359006941318512,0.307846039533615,0.016433956101537,-0.724453628063202,35.685485839843750,-0.356946319341660,142.194656372070312,0.005400301888585
1,9054,-0.245654985308647,4.101503849029541,-0.159336492419243,1.282178163528442,0.184225946664810,0.246297791600227,0.599528253078461,0.021333193406463,-0.682868599891663,29.846780776977539,-0.285164833068848,94.267051696777344,0.015768624842167
1,9272,12.997922897338867,1.941353440284729,1.298308849334717,0.207086890935898,0.116762511432171,0.198283120989799,0.481516718864441,0.012950342148542,-0.770059585571289,39.913852691650391,-0.424387097358704,110.209365844726562,0.008111953735352
1,333,6.370415210723877,1.634586453437805,1.238169074058533,0.362713545560837,1.201574087142944,0.171414449810982,0.982905626296997,0.015202033333480,-0.734523534774780,38.987808227539062,-0.429154992103577,103.964355468750000,0.007470937911421
1,713,10.302045822143555,2.517293214797974,2.944557189941406,3.165490388870239,0.074620358645916,0.244424223899841,0.651447772979736,0.015783738344908,-0.843885898590088,36.468936920166016,-0.256718724966049,116.534172058105469,0.001318273600191
1,749,6.948831558227539,2.615037679672241,2.385974884033203,3.316465616226196,0.235232889652252,0.264741122722626,0.653873324394226,0.019519116729498,-0.838344156742096,36.525779724121094,-0.193616420030594,116.007431030273438,0.002004398731515
1,768,1.029786229133606,9.518796920776367,1.120755791664124,17.284233093261719,-0.458568483591080,0.304091215133667,0.312547296285629,0.022864848375320,-0.602236926555634,25.993663787841797,0.086321681737900,85.826049804687500,0.005769387818873
1,779,3.640676736831665,1.730827093124390,1.061060190200806,0.416267722845078,0.434323161840439,0.174087688326836,0.751196265220642,0.012585609219968,-0.770535111427307,38.446289062500000,-0.391912490129471,101.848907470703125,0.006979515776038
1,860,-9999.000000000000000,2.504511356353760,1.180223107337952,0.907122492790222,-0.303408086299896,0.394169598817825,0.266352653503418,0.024207439273596,-0.837733507156372,31.881738662719727,-0.347020089626312,104.593086242675781,0.000676538562402
1,898,4.496869564056396,5.172180652618408,2.100962877273560,22.462835311889648,-0.305070877075195,0.260720133781433,0.319134771823883,0.018280832096934,-0.704743325710297,33.108036041259766,-0.033703796565533,93.210151672363281,0.003058622591197
1,936,2.091889142990112,4.974436283111572,1.651356935501099,15.354233741760254,-0.155598402023315,0.245363771915436,0.198513865470886,0.015248047187924,-0.675947785377502,34.109474182128906,-0.063968464732170,89.311897277832031,0.004580374807119
1,944,3.787287473678589,2.739097833633423,1.771941542625427,2.940200805664062,1.675190448760986,0.231128782033920,0.799893856048584,0.015872083604336,-0.255851477384567,33.138160705566406,-0.492036938667297,49.418777465820312,0.018524415791035
1,1234,5.001341819763184,2.225564002990723,1.914567828178406,0.827316403388977,-0.482666075229645,0.299148648977280,0.294442057609558,0.018774205818772,-0.858674705028534,35.132202148437500,-0.272977173328400,114.968307495117188,0.000754353124648
1,1313,14.932206153869629,2.752631664276123,2.983655214309692,2.822267532348633,-0.134528577327728,0.259501814842224,0.554075241088867,0.017574664205313,-0.879538416862488,36.315090179443359,-0.199086934328079,112.854225158691406,0.001154930097982
1,1357,7.547725677490234,2.396240711212158,2.420631647109985,1.004647493362427,-0.295733958482742,0.231724977493286,0.364441871643066,0.017660887911916,-0.594475686550140,39.319274902343750,-0.417728006839752,86.352844238281250,0.000934595125727
1,1499,345.999725341796875,2.623308181762695,14.003961563110352,3.735547065734863,0.227807238698006,0.293349683284760,0.568973541259766,0.023666338995099,-0.868245601654053,33.897327423095703,-0.153290703892708,101.298439025878906,0.000664301740471
1,1535,2.600078105926514,5.742856979370117,1.687743782997131,14.108313560485840,-0.727742016315460,0.318205058574677,0.402515441179276,0.024440860375762,-0.625653862953186,27.819026947021484,0.097080692648888,104.496147155761719,0.006502454169095
1,1573,3.493311882019043,2.022556304931641,1.044544935226440,0.431070148944855,-0.339915066957474,0.200829729437828,0.546554744243622,0.016615256667137,-0.746337652206421,36.115119934082031,-0.427037090063095,94.341827392578125,0.008859319612384
1,1616,2.556076765060425,3.145864725112915,1.564352273941040,2.085490465164185,0.084356792271137,0.217945352196693,0.442594468593597,0.014235708862543,-0.763367235660553,37.380638122558594,-0.301102846860886,106.091835021972656,0.001626857789233
1,1686,-9999.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-0.339670449495316,0.265583038330078,0.312743514776230,0.015927512198687,-0.936911702156067,40.187919616699219,-0.372353404760361,117.798431396484375,0.001329911756329
1,1744,3.453339338302612,4.106015205383301,1.747487187385559,8.699287414550781,-0.502701163291931,0.256226748228073,0.207696393132210,0.017335573211312,-0.635312914848328,34.981338500976562,0.008140644058585,90.769638061523438,0.004352877382189
1,1876,7.063413619995117,2.183458566665649,1.828608751296997,0.646042168140411,-0.299930512905121,0.297873288393021,0.242016464471817,0.016769552603364,-0.848543405532837,35.911319732666016,-0.273846298456192,108.667190551757812,0.000728278828319
1,1963,6.274709224700928,3.406766891479492,2.353835105895996,5.779653549194336,-0.230450540781021,0.271878838539124,0.510375082492828,0.018483413383365,-0.893227815628052,34.473709106445312,-0.094799250364304,97.027954101562500,0.001802909770049
1,2253,5.162746906280518,2.492481231689453,2.179077625274658,1.022875785827637,0.104373343288898,0.253030627965927,0.560772240161896,0.017179410904646,-0.839748263359070,34.670547485351562,-0.312062472105026,110.749946594238281,0.001894797314890
1,2381,2.422620296478271,5.103007316589355,1.662038803100586,10.403675079345703,-0.656930387020111,0.244403868913651,0.253680884838104,0.015847660601139,-0.721519649028778,34.919643402099609,0.011214114725590,98.465415954589844,0.014325546100736
1,2459,3.811187744140625,5.541353225708008,1.998807430267334,22.737010955810547,-0.593528747558594,0.251221269369125,0.154544979333878,0.015610230155289,-0.622799694538116,35.117736816406250,-0.021997176110744,86.994117736816406,0.005248484201729
1,2985,5.196541309356689,2.275939941406250,1.751075625419617,0.908067703247070,0.698403477668762,0.174827799201012,0.902612149715424,0.015861637890339,-0.610974490642548,35.607704162597656,-0.506191909313202,75.898757934570312,0.009684504941106
1,3603,3.694534063339233,1.885714292526245,-0.185916513204575,0.191450059413910,-0.243381083011627,0.256725728511810,0.375415563583374,0.013928898610175,-0.876210331916809,29.915458679199219,-0.241230010986328,52.869361877441406,0.007553491275758
1,3722,6.112342834472656,2.139849662780762,1.704321861267090,0.726306736469269,2.078265905380249,0.175522223114967,1.110134601593018,0.014078726060688,-0.784419775009155,37.917789459228516,-0.413347482681274,92.978042602539062,0.012153720483184
1,3776,5.898377418518066,5.512782096862793,2.270154714584351,27.900964736938477,-0.040116984397173,0.238918513059616,0.348660588264465,0.014531681314111,-0.688989043235779,35.470016479492188,-0.068485587835312,91.899047851562500,0.011476448737085
1,4236,1.918351173400879,3.758646726608276,1.526177406311035,3.620695829391479,-0.647244155406952,0.229434192180634,0.205770835280418,0.016572805121541,-0.669220209121704,36.070404052734375,-0.299108713865280,91.950759887695312,0.001120060449466
1,4730,3.044919013977051,2.581954956054688,1.591434359550476,1.342531561851501,-0.249931439757347,0.347015798091888,0.495801001787186,0.024116346612573,-0.834712326526642,32.179489135742188,-0.247886106371880,93.286842346191406,0.001326611847617
1,4749,1.235509991645813,6.590977668762207,1.382748961448669,38.121421813964844,-0.106644324958324,0.238783448934555,0.515398144721985,0.014977469108999,-0.495159327983856,34.402736663818359,0.073996275663376,67.526596069335938,0.006346878129989
1,5829,1.980920433998108,6.803759574890137,1.420557975769043,12.586301803588867,-0.397370249032974,0.386186182498932,0.593894243240356,0.037054587155581,-0.712787270545959,24.359151840209961,0.116393692791462,77.462905883789062,0.006407220847905
1,6073,2.453038692474365,2.323308229446411,1.024294257164001,0.648855209350586,-0.230862006545067,0.343183755874634,0.465502113103867,0.023569621145725,-0.869991302490234,34.765068054199219,-0.269765675067902,108.230194091796875,0.000467570702313
1,6089,-9999.000000000000000,2.351879596710205,1.355525135993958,0.644601702690125,-0.435684263706207,0.325267225503922,0.177996933460236,0.016927147284150,-0.869242608547211,34.475589752197266,-0.320014148950577,102.631828308105469,0.001316424924880
1,6431,1.060335278511047,10.460902214050293,1.165259003639221,22.159749984741211,-0.318362265825272,0.305109500885010,0.380960911512375,0.027874009683728,-0.528268277645111,29.133935928344727,0.047203682363033,74.037330627441406,0.005102138500661
1,6767,1.400138258934021,3.222556352615356,1.379983663558960,4.009115219116211,-0.096316315233707,0.273814707994461,0.585261583328247,0.018993243575096,-0.908130109310150,35.010997772216797,-0.074118338525295,106.798225402832031,0.004030311480165
1,7036,10.857739448547363,2.311278104782104,2.717916727066040,1.579797625541687,0.300684273242950,0.172686353325844,0.796085596084595,0.014984347857535,-0.636702477931976,35.738670349121094,-0.475725442171097,81.368774414062500,0.011417251080275
1,7699,-9999.000000000000000,3.039097785949707,2.574420928955078,1.190952539443970,-0.204941034317017,0.362359255552292,0.098859786987305,0.018949816003442,-0.771042764186859,33.392868041992188,-0.422376275062561,89.750328063964844,0.004203733056784
