Name,LAI_k,LAI_m,LAI_s,LAI_v,CLD_k,CLD_m,CLD_s,CLD_v,LST_k,LST_m,LST_s,LST_v,POP
Aedes albopictus,5.614388942718506,5.873684406280518,1.365975141525269,9.702841758728027,0.288557916879654,0.782668173313141,-0.586308062076569,0.012332073412836,-0.566962122917175,34.641460418701172,-0.346115618944168,50.143032073974609,33.148872375488281
Aedes albopictus,-0.152081727981567,9.596992492675781,0.464489132165909,20.846607208251953,-0.498822838068008,0.474321812391281,0.109634056687355,0.027758786454797,-0.481395989656448,31.547199249267578,-0.339446276426315,49.301040649414062,1.343047499656677
Aedes albopictus,-9999.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.729704141616821,0.939365804195404,-1.606029510498047,0.004087002947927,0.062418822199106,32.904689788818359,-0.659648120403290,31.740814208984375,26.948808670043945
Aedes albopictus,-9999.000000000000000,1.924060106277466,1.390901088714600,0.461150437593460,-0.158939883112907,0.858990430831909,-0.468607783317566,0.005642579868436,-0.186744704842567,33.469238281250000,-0.529378116130829,42.433601379394531,48.149234771728516
Aedes albopictus,3.781943082809448,6.309774398803711,1.626337289810181,19.034866333007812,-0.216492518782616,0.553044855594635,-0.110136255621910,0.021175902336836,-0.298364788293839,34.123676300048828,-0.112502433359623,48.131336212158203,0.021600943058729
Aedes albopictus,-9999.000000000000000,2.139097690582275,2.288556098937988,0.615990161895752,3.429595470428467,0.925094306468964,-1.297226190567017,0.003344515571371,0.978434443473816,33.919639587402344,-0.822708964347839,29.819259643554688,37.007820129394531
Aedes albopictus,4.516916275024414,2.281203031539917,1.458748102188110,0.585586547851562,-0.100109323859215,0.389211624860764,0.301819175481796,0.022857537493110,-0.679547250270844,36.254573822021484,-0.300976037979126,69.846267700195312,0.002096513519064
Aedes albopictus,1.130124807357788,4.848120212554932,1.211468815803528,9.515278816223145,-0.326083064079285,0.666290044784546,-0.508123278617859,0.023954061791301,-0.624963223934174,34.059654235839844,-0.177563026547432,56.868137359619141,15.761087417602539
Aedes albopictus,1.612182259559631,5.952631473541260,1.163177609443665,13.221064567565918,-0.499020457267761,0.600947022438049,-0.038541719317436,0.020298572257161,-0.403128355741501,33.316375732421875,-0.256940633058548,45.011116027832031,33.560871124267578
Aedes albopictus,0.517685711383820,5.313533782958984,0.550665140151978,5.728012561798096,-0.011320941150188,0.681177020072937,-0.513410866260529,0.019099164754152,-0.522349417209625,33.272624969482422,-0.393004804849625,49.844322204589844,6.458432674407959
Aedes albopictus,-9999.000000000000000,4.086466312408447,5.400343894958496,5.782749176025391,-0.148288756608963,0.739373147487640,-0.477246433496475,0.012182986363769,-0.036544520407915,34.217803955078125,-0.269726485013962,37.959598541259766,16.668228149414062
Aedes albopictus,1.452622175216675,7.048871994018555,0.932517230510712,12.784829139709473,-0.494333773851395,0.576563060283661,-0.184941679239273,0.019666472449899,-0.383971124887466,33.982574462890625,-0.312743812799454,47.642612457275391,0.844337821006775
Aedes albopictus,-9999.000000000000000,4.890225410461426,1.764132380485535,19.642084121704102,-0.117944568395615,0.629074931144714,-0.125327244400978,0.016216859221458,0.326083868741989,33.166191101074219,-0.388193547725677,34.526538848876953,3.208950519561768
Aedes albopictus,-9999.000000000000000,4.804511070251465,0.864321589469910,5.664039611816406,0.071114778518677,0.757960140705109,-0.590236723423004,0.012830507010221,-0.210692971944809,31.675218582153320,-0.318276673555374,42.142280578613281,11.608503341674805
Aedes albopictus,0.702194035053253,8.092481613159180,0.146053120493889,11.347085952758789,-0.580088257789612,0.521198451519012,0.037964612245560,0.026837950572371,-0.354255855083466,31.966768264770508,-0.220263481140137,40.202373504638672,9.738090515136719
Aedes albopictus,1.114763617515564,7.181202888488770,0.119799368083477,8.417541503906250,-0.575664222240448,0.557899177074432,-0.005299567710608,0.023270256817341,-0.294528543949127,32.246421813964844,-0.289499729871750,43.372127532958984,2.581085443496704
Aedes albopictus,0.304557293653488,14.233834266662598,0.239567205309868,44.479907989501953,-0.655133366584778,0.552997171878815,0.011203017085791,0.025894131511450,-0.267547428607941,28.022655487060547,-0.291750043630600,36.445560455322266,7.187550544738770
Aedes albopictus,1.203623533248901,6.502255439758301,0.244408071041107,6.968791961669922,-0.275302410125732,0.679174959659576,-0.445155918598175,0.028377369046211,-0.317960441112518,28.603754043579102,-0.301434427499771,41.673725128173828,5.526306629180908
Aedes albopictus,-0.157674849033356,5.297744274139404,0.164769381284714,4.861724376678467,0.093175500631332,0.816162884235382,-0.697257220745087,0.009900494478643,-0.467915624380112,34.126506805419922,-0.338995993137360,47.761833190917969,8.885962486267090
Aedes albopictus,-0.411625027656555,6.764661788940430,0.241615042090416,10.041608810424805,-0.561515748500824,0.558401107788086,-0.091687828302383,0.025762327015400,-0.385158002376556,31.141466140747070,-0.135708764195442,41.664207458496094,5.564223289489746
Aedes albopictus,1.655099749565125,13.339097976684570,0.590271234512329,37.078247070312500,-0.533862590789795,0.522391378879547,0.017015339806676,0.027116430923343,-0.362413853406906,30.904233932495117,-0.216679275035858,41.383583068847656,0.591197550296783
Aedes albopictus,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.585787296295166,0.967838466167450,-2.279525995254517,0.003252547699958,-0.406206130981445,34.359790802001953,-0.487325519323349,45.898452758789062,62.407073974609375
Aedes albopictus,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.860777735710144,0.865809559822083,-0.669356465339661,0.004668109118938,0.525362372398376,33.917182922363281,-0.641334712505341,30.969121932983398,13.080633163452148
Aedes albopictus,6.005639076232910,6.002255439758301,2.053307056427002,27.164655685424805,-0.355943053960800,0.708363056182861,-0.203483700752258,0.012931151315570,0.187440723180771,33.170372009277344,-0.113991789519787,37.916240692138672,0.115216106176376
Aedes albopictus,-0.111563183367252,15.498496055603027,0.133721381425858,54.810901641845703,-0.541891515254974,0.560615420341492,0.070635087788105,0.027076337486506,-0.241184473037720,27.767208099365234,-0.276703983545303,33.902980804443359,1.393239498138428
Aedes albopictus,1.203623533248901,6.502255439758301,0.244408071041107,6.968791961669922,-0.275302410125732,0.679174959659576,-0.445155918598175,0.028377369046211,-0.317960441112518,28.603754043579102,-0.301434427499771,41.673725128173828,5.526306629180908
Aedes albopictus,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.101059913635254,0.922939240932465,-1.660420656204224,0.009941617958248,-0.570713877677917,35.092704772949219,-0.394019335508347,47.762664794921875,67.926391601562500
Aedes albopictus,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.010194301605225,0.962175309658051,-1.935407519340515,0.003356650937349,-0.533728778362274,34.884162902832031,-0.406061172485352,47.481124877929688,54.030101776123047
Aedes albopictus,-0.044663410633802,17.156391143798828,0.329578340053558,71.512382507324219,-0.291833698749542,0.630607426166534,-0.143937498331070,0.024441592395306,-0.425338059663773,26.743745803833008,-0.363386362791061,32.812381744384766,0.957048833370209
Aedes albopictus,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.373111248016357,0.881676137447357,-1.242702126502991,0.008739505894482,-0.424035787582397,34.246501922607422,-0.257606118917465,47.874221801757812,8.654585838317871
Aedes albopictus,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.141083121299744,0.889007866382599,-1.177086591720581,0.007167371921241,-0.448862016201019,34.472942352294922,-0.408247321844101,46.545375823974609,46.029117584228516
Aedes albopictus,0.251688361167908,7.481203079223633,0.374546438455582,9.989496231079102,-0.250515311956406,0.412506073713303,0.023807011544704,0.023082140833139,-0.158568769693375,25.698350906372070,0.039047259837389,42.360073089599609,0.027412787079811
Aedes albopictus,-0.155932888388634,16.284210205078125,0.207566976547241,57.140277862548828,-0.552147626876831,0.608377039432526,-0.059445329010487,0.025794139131904,-0.334216326475143,27.911592483520508,-0.298338651657104,37.724658966064453,0.722552895545959
Aedes albopictus,0.887099087238312,9.825564384460449,0.741536140441895,24.980098724365234,-0.386487245559692,0.531139373779297,-0.031944856047630,0.025992196053267,-0.441191494464874,32.459949493408203,-0.170576333999634,49.698886871337891,0.140467897057533
Aedes albopictus,-0.265286207199097,6.280451297760010,0.138868793845177,6.679993629455566,-0.403975665569305,0.619121789932251,-0.180545270442963,0.023044550791383,-0.439841061830521,31.977355957031250,-0.243937671184540,43.578052520751953,4.649083614349365
Aedes albopictus,-0.411625027656555,6.764661788940430,0.241615042090416,10.041608810424805,-0.561515748500824,0.558401107788086,-0.091687828302383,0.025762327015400,-0.385158002376556,31.141466140747070,-0.135708764195442,41.664207458496094,5.564223289489746
Aedes albopictus,-0.153920471668243,8.933835029602051,0.126571029424667,17.752012252807617,-0.513240814208984,0.590225815773010,0.082021042704582,0.024446530267596,-0.283246487379074,29.353361129760742,-0.184539467096329,39.260543823242188,6.857654571533203
Aedes albopictus,0.165630877017975,9.357894897460938,-0.149651378393173,12.698979377746582,-0.628071129322052,0.536529898643494,0.017024165019393,0.026967225596309,-0.422826856374741,31.142990112304688,-0.178988829255104,42.093799591064453,3.306594848632812
Aedes albopictus,-0.359255999326706,13.112030029296875,0.154019355773926,38.710006713867188,-0.581459820270538,0.544988751411438,-0.047826267778873,0.027385270223022,-0.297294020652771,28.975755691528320,-0.185725420713425,35.860279083251953,2.137055873870850
Aedes albopictus,0.393635600805283,4.860150337219238,0.522424995899200,5.440592288970947,0.022698162123561,0.721875786781311,-0.554013788700104,0.019953668117523,-0.412734687328339,31.881923675537109,-0.213658809661865,42.550491333007812,10.662458419799805
Aedes albopictus,1.810693860054016,11.693233489990234,0.405040264129639,29.699878692626953,-0.659967184066772,0.545919597148895,-0.029423797503114,0.024963282048702,-0.300645709037781,28.691833496093750,-0.218313664197922,37.546436309814453,5.511895179748535
Aedes albopictus,0.061711829155684,9.143609046936035,0.365291178226471,18.811706542968750,-0.507703721523285,0.543371319770813,-0.089198641479015,0.026810010895133,-0.357031136751175,29.757633209228516,-0.177228331565857,38.078769683837891,1.975160717964172
Aedes albopictus,1.203623533248901,6.502255439758301,0.244408071041107,6.968791961669922,-0.275302410125732,0.679174959659576,-0.445155918598175,0.028377369046211,-0.317960441112518,28.603754043579102,-0.301434427499771,41.673725128173828,5.526306629180908
Aedes albopictus,1.114763617515564,7.181202888488770,0.119799368083477,8.417541503906250,-0.575664222240448,0.557899177074432,-0.005299567710608,0.023270256817341,-0.294528543949127,32.246421813964844,-0.289499729871750,43.372127532958984,2.581085443496704
Aedes albopictus,-0.157674849033356,5.297744274139404,0.164769381284714,4.861724376678467,0.093175500631332,0.816162884235382,-0.697257220745087,0.009900494478643,-0.467915624380112,34.126506805419922,-0.338995993137360,47.761833190917969,8.885962486267090
Aedes albopictus,0.702194035053253,8.092481613159180,0.146053120493889,11.347085952758789,-0.580088257789612,0.521198451519012,0.037964612245560,0.026837950572371,-0.354255855083466,31.966768264770508,-0.220263481140137,40.202373504638672,9.738090515136719
Aedes albopictus,0.304557293653488,14.233834266662598,0.239567205309868,44.479907989501953,-0.655133366584778,0.552997171878815,0.011203017085791,0.025894131511450,-0.267547428607941,28.022655487060547,-0.291750043630600,36.445560455322266,7.187550544738770
Aedes albopictus,-0.020459698513150,4.872932434082031,0.243893608450890,3.744004249572754,-0.091040015220642,0.696464002132416,-0.378146946430206,0.015368241816759,-0.453237295150757,33.280582427978516,-0.352024167776108,40.701297760009766,18.383726119995117
Aedes albopictus,0.783712267875671,20.393985748291016,0.381377518177032,93.692893981933594,-0.772141218185425,0.554839134216309,-0.035718053579330,0.028046842664480,0.252504914999008,25.307378768920898,-0.385831981897354,23.339418411254883,0.085470512509346
Aedes albopictus,0.275212973356247,15.551879882812500,0.220532402396202,43.421745300292969,-0.473756462335587,0.505740404129028,0.257506221532822,0.027696430683136,-0.248624667525291,30.462163925170898,-0.114693909883499,33.870620727539062,0.347189486026764
Aedes albopictus,-0.020459698513150,4.872932434082031,0.243893608450890,3.744004249572754,-0.091040015220642,0.696464002132416,-0.378146946430206,0.015368241816759,-0.453237295150757,33.280582427978516,-0.352024167776108,40.701297760009766,18.383726119995117
Aedes albopictus,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.293302327394485,0.620415747165680,-0.377912878990173,0.016985971480608,-0.302781075239182,33.194595336914062,-0.267316341400146,33.620307922363281,8.910180091857910
Aedes albopictus,0.559635400772095,8.108270645141602,0.158711969852448,9.600307464599609,-0.622073411941528,0.484695762395859,0.104408487677574,0.018271876499057,-0.084551706910133,31.994346618652344,-0.192498683929443,29.747978210449219,2.085344314575195
Aedes albopictus,0.081374384462833,18.156391143798828,0.283538162708282,62.328926086425781,-0.474469870328903,0.463822871446609,0.133355572819710,0.029129764065146,-0.264788776636124,31.159263610839844,-0.150029107928276,36.661235809326172,0.209676980972290
Aedes albopictus,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.173478424549103,0.804904580116272,-0.688109874725342,0.012947243638337,-0.409193724393845,34.991630554199219,-0.432890355587006,38.757236480712891,39.143177032470703
Aedes albopictus,0.838125467300415,4.669172763824463,1.118299126625061,6.561230182647705,-0.030310835689306,0.600675523281097,-0.611455023288727,0.027391368523240,-0.402394324541092,32.080356597900391,0.119020976126194,42.281917572021484,9.793747901916504
Aedes albopictus,1.658027291297913,6.163157939910889,1.074593186378479,6.944056034088135,-0.015149223618209,0.345222532749176,0.200449824333191,0.019416816532612,-0.605495512485504,34.175834655761719,-0.034713163971901,44.229820251464844,0.189344882965088
Aedes albopictus,4.833208560943604,6.193984985351562,0.770762085914612,5.771392345428467,-0.442665368318558,0.536875963211060,0.016272878274322,0.018609950318933,-0.415594786405563,34.260753631591797,-0.109932459890842,38.110557556152344,2.674312114715576
Aedes albopictus,0.476042121648788,12.839097976684570,-0.198895260691643,18.798170089721680,-0.437124907970428,0.438258528709412,0.337663590908051,0.027220409363508,-0.434440493583679,31.711498260498047,-0.169256404042244,36.173877716064453,2.643708229064941
Aedes albopictus,13.870485305786133,9.924812316894531,1.385758757591248,13.994346618652344,-0.297270417213440,0.409366697072983,0.281488537788391,0.022801028564572,-0.373581349849701,32.914669036865234,-0.127849727869034,36.265415191650391,0.945555806159973
Aedes albopictus,-0.658493578433990,30.586465835571289,-0.148145705461502,174.027481079101562,-0.359495818614960,0.504807293415070,0.119289666414261,0.026387965306640,0.148975387215614,24.656843185424805,0.043990187346935,25.179780960083008,0.021163892000914
Aedes albopictus,77.377799987792969,5.884210586547852,5.168463230133057,6.948998928070068,-0.109122641384602,0.498079687356949,-0.301147222518921,0.024909693747759,-0.500042676925659,35.881126403808594,0.007325948216021,46.264564514160156,0.056421946734190
Aedes albopictus,-0.806182265281677,8.051127433776855,0.014037154614925,11.096633911132812,-0.288355350494385,0.346360892057419,0.331048935651779,0.018979094922543,-0.347390353679657,32.789009094238281,-0.172844111919403,42.905555725097656,1.582789897918701
Aedes albopictus,8.291865348815918,1.256390929222107,1.928344130516052,0.225241109728813,-0.247851759195328,0.757478058338165,-0.355187267065048,0.012800859287381,-0.542945086956024,31.308628082275391,0.040310602635145,21.904008865356445,86.590454101562500
Aedes albopictus,0.846796512603760,6.437593936920166,0.383141905069351,5.391970157623291,-0.515163660049438,0.451129406690598,0.073953539133072,0.018677124753594,-0.482789307832718,32.802238464355469,-0.212088957428932,33.428497314453125,1.644494295120239
Aedes albopictus,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-0.326977193355560,0.627133965492249,-0.350022047758102,0.017791487276554,-0.180693641304970,34.440334320068359,-0.242026790976524,26.351579666137695,29.048995971679688
Aedes albopictus,-0.440104216337204,9.249624252319336,0.208504989743233,15.242951393127441,-0.382578462362289,0.574277877807617,-0.245780766010284,0.017629621550441,0.025997657328844,33.679141998291016,0.210485786199570,30.263914108276367,1.649152040481567
Aedes albopictus,1.871395945549011,7.563910007476807,0.425733238458633,8.475990295410156,-0.412525951862335,0.556112527847290,0.004675079137087,0.019211646169424,0.095151372253895,32.376956939697266,-0.062459383159876,23.423746109008789,3.016147375106812
Aedes albopictus,2.494288682937622,10.118044853210449,0.794408082962036,38.385314941406250,-0.237003803253174,0.540695071220398,-0.030337231233716,0.019615061581135,0.515167176723480,32.797016143798828,0.332120448350906,24.086191177368164,0.095964312553406
Aedes albopictus,-0.089515693485737,7.339097976684570,0.272513985633850,9.369975090026855,-0.607672214508057,0.590179026126862,-0.162913113832474,0.018170962110162,-0.096065774559975,33.458477020263672,-0.070191301405430,24.101528167724609,1.027006268501282
Aedes albopictus,150.476547241210938,6.242856979370117,7.750802993774414,9.343276023864746,-0.687001466751099,0.598024964332581,-0.112377062439919,0.016716709360480,-0.332665205001831,33.014068603515625,-0.020620003342628,26.272190093994141,9.297461509704590
Aedes albopictus,-0.161064743995667,34.059398651123047,-0.490020811557770,177.607757568359375,-0.367579996585846,0.503510415554047,-0.010230326093733,0.020943116396666,0.103357315063477,27.640165328979492,0.078648947179317,21.858037948608398,0.504894495010376
Aedes albopictus,-0.510096311569214,28.272932052612305,-0.127434015274048,145.039047241210938,-0.543680131435394,0.505540370941162,-0.039555024355650,0.020623605698347,0.283422082662582,27.476543426513672,0.061619646847248,22.318952560424805,0.481575489044189
Aedes albopictus,-0.694775760173798,39.788722991943359,-0.580424368381500,281.762115478515625,-0.324702650308609,0.569055497646332,-0.131330043077469,0.021011583507061,-0.102725222706795,29.895118713378906,0.355712682008743,30.999513626098633,0.218348234891891
Aedes albopictus,0.040757842361927,9.981954574584961,-0.142378732562065,12.372606277465820,-0.508580148220062,0.631537735462189,-0.216751322150230,0.018240485340357,0.298533976078033,30.951826095581055,0.228759467601776,23.951162338256836,0.189828574657440
Aedes albopictus,1.694225668907166,6.327067852020264,1.028899908065796,8.850169181823730,-0.653699100017548,0.564093470573425,-0.076860107481480,0.030896712094545,-0.720643103122711,32.819671630859375,0.188590884208679,46.311355590820312,2.108299970626831
Aedes albopictus,-0.655422031879425,17.625564575195312,0.415069967508316,89.098892211914062,-0.077633745968342,0.506748795509338,-0.144088700413704,0.020261762663722,0.290700167417526,30.678413391113281,0.451283872127533,33.535404205322266,0.517882347106934
Aedes albopictus,-0.036425124853849,21.703760147094727,0.718388915061951,156.408477783203125,-0.545877754688263,0.533325612545013,-0.047782216221094,0.018168037757277,0.393300950527191,29.190017700195312,0.267577618360519,27.129495620727539,0.150837495923042
Aedes albopictus,0.091223120689392,18.897745132446289,0.384164452552795,106.490295410156250,-0.551156103610992,0.691062629222870,-0.403060942888260,0.029907712712884,0.391458362340927,24.044248580932617,-0.005584325175732,20.662715911865234,0.206995040178299
Aedes albopictus,184.003341674804688,5.373684406280518,8.450337409973145,5.579908847808838,-0.395958095788956,0.763038396835327,-0.441124320030212,0.017873842269182,-0.261088162660599,33.805576324462891,-0.178757384419441,28.439598083496094,18.589519500732422
Aedes albopictus,-0.112937755882740,12.036842346191406,0.296488821506500,30.349769592285156,-0.324823915958405,0.504097223281860,-0.178350746631622,0.018777733668685,0.105762876570225,31.103759765625000,0.103556789457798,29.811256408691406,3.468926906585693
Aedes albopictus,-0.018807571381330,13.789473533630371,-0.143219530582428,25.042896270751953,-0.362799853086472,0.537717878818512,-0.135470688343048,0.020096877589822,-0.070719070732594,30.985912322998047,0.419440895318985,34.854701995849609,0.769205570220947
Aedes albopictus,1.500494599342346,5.914285659790039,0.749933421611786,6.667840957641602,-0.767406225204468,0.483102142810822,0.123819686472416,0.036060705780983,-0.615854561328888,32.206024169921875,0.256475538015366,49.552867889404297,0.160856634378433
Aedes albopictus,4.082674026489258,7.236090183258057,1.650104761123657,17.762306213378906,-0.691395998001099,0.640413582324982,-0.210088804364204,0.026170289143920,-0.808217942714691,34.358226776123047,0.178336501121521,54.612701416015625,9.990303993225098
Aedes albopictus,-0.218390986323357,6.288722038269043,0.681861340999603,11.274534225463867,-0.446784973144531,0.590568840503693,-0.155446082353592,0.018378904089332,-0.211851820349693,35.561065673828125,0.120007030665874,33.103473663330078,0.476272791624069
Aedes albopictus,2.343231201171875,18.083457946777344,0.506524622440338,53.157695770263672,-0.452542603015900,0.502789497375488,0.036925397813320,0.018736878409982,0.056088306009769,28.684740066528320,0.056491505354643,24.213205337524414,0.276564240455627
Aedes albopictus,1.268629550933838,3.461654186248779,0.146053373813629,1.686123609542847,-0.060767948627472,0.847643494606018,-0.522438347339630,0.009200329892337,-0.132404714822769,29.375295639038086,-0.134723544120789,19.819517135620117,61.448040008544922
Aedes albopictus,0.129608467221260,21.660902023315430,0.452240198850632,107.810577392578125,-0.398575305938721,0.597596764564514,-0.289607256650925,0.023779861629009,0.133917942643166,28.436229705810547,0.424049586057663,27.716449737548828,0.052996188402176
Aedes albopictus,20.566274642944336,5.069172859191895,2.831871986389160,6.885440826416016,0.267684400081635,0.798620760440826,-0.512721717357635,0.007816722616553,-0.024945244193077,31.869836807250977,-0.173340752720833,15.203165054321289,43.059429168701172
Aedes albopictus,0.616063714027405,13.303759574890137,0.181386500597000,28.193445205688477,-0.306939959526062,0.630405604839325,-0.297439873218536,0.021229054778814,0.383360177278519,28.060014724731445,0.056584212929010,20.230588912963867,0.616545677185059
Aedes albopictus,1.825180649757385,13.302255630493164,0.518312573432922,35.332702636718750,-0.256593883037567,0.649528026580811,-0.221150159835815,0.021001784130931,0.346069723367691,29.953330993652344,0.406246751546860,26.697380065917969,0.439583718776703
Aedes albopictus,0.584622204303741,10.232331275939941,0.060444865375757,14.602413177490234,-0.436805665493011,0.573560953140259,-0.285669654607773,0.018024548888206,0.445878267288208,31.468456268310547,0.415293157100677,28.372514724731445,0.215069353580475
Aedes albopictus,1.867653250694275,10.234586715698242,0.706610202789307,21.051736831665039,-0.466613233089447,0.484618037939072,0.002597426064312,0.022556768730283,-0.532905042171478,32.694526672363281,0.188129112124443,40.824600219726562,0.341449379920959
Aedes albopictus,0.467821657657623,19.145112991333008,0.111219324171543,65.653381347656250,-0.413740277290344,0.652491390705109,-0.245563223958015,0.016928164288402,0.378110826015472,29.159934997558594,0.165687277913094,21.546039581298828,1.579401493072510
Aedes albopictus,3.584450960159302,10.400752067565918,0.279039263725281,15.077743530273438,-0.387932896614075,0.597277104854584,-0.237057209014893,0.018658192828298,0.016222279518843,29.134952545166016,-0.012627195566893,18.648925781250000,4.745091438293457
