class,feature,SoilCover,VegCover,Impervious,MinTemp,MedianTemp,MaxTemp,TreeCover,PopDensity
1,2111,50.000000000000000,16.000000000000000,30.000000000000000,21.000000000000000,32.000000000000000,40.000000000000000,0.000000000000000,0.001049363287166
1,2240,22.000000000000000,33.000000000000000,41.000000000000000,18.500000000000000,23.250000000000000,26.250000000000000,23.000000000000000,0.004956311080605
1,2365,26.000000000000000,32.000000000000000,37.000000000000000,22.250000000000000,29.000000000000000,33.000000000000000,0.000000000000000,0.003948531113565
1,2512,20.000000000000000,39.000000000000000,39.000000000000000,19.750000000000000,24.250000000000000,29.000000000000000,25.000000000000000,0.006243869662285
1,2629,28.000000000000000,21.000000000000000,47.000000000000000,16.250000000000000,23.500000000000000,30.750000000000000,4.000000000000000,0.011039771139622
1,2709,34.000000000000000,19.000000000000000,43.000000000000000,17.250000000000000,27.000000000000000,32.000000000000000,1.000000000000000,0.006463854108006
1,2842,27.000000000000000,32.000000000000000,35.000000000000000,19.000000000000000,23.750000000000000,30.750000000000000,15.000000000000000,0.001809792360291
1,2918,27.000000000000000,21.000000000000000,47.000000000000000,20.750000000000000,27.750000000000000,34.500000000000000,1.000000000000000,0.002341868123040
1,3005,39.000000000000000,16.000000000000000,42.000000000000000,21.500000000000000,30.500000000000000,36.500000000000000,0.000000000000000,0.005650409962982
1,3108,55.000000000000000,18.000000000000000,24.000000000000000,22.000000000000000,32.000000000000000,38.750000000000000,0.000000000000000,0.003114489838481
1,3180,54.000000000000000,19.000000000000000,22.000000000000000,27.000000000000000,33.000000000000000,40.500000000000000,0.000000000000000,0.003075971268117
1,3300,41.000000000000000,17.000000000000000,36.000000000000000,24.000000000000000,31.750000000000000,38.250000000000000,0.000000000000000,0.004121268168092
1,3420,28.000000000000000,29.000000000000000,37.000000000000000,26.500000000000000,30.750000000000000,36.750000000000000,1.000000000000000,0.006408012472093
1,3486,39.000000000000000,18.000000000000000,40.000000000000000,22.750000000000000,29.250000000000000,36.000000000000000,0.000000000000000,0.002411461668089
1,3572,42.000000000000000,14.000000000000000,43.000000000000000,23.750000000000000,30.500000000000000,34.750000000000000,0.000000000000000,0.006998324301094
