Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
5.44352E-12,0.000000001,0.000000037,0.9998,0,0
6.11799E-12,0.000000003,0.000000042,0.9996,0,0
1.78469E-11,0.000000011,0.000000121,0.999,0,0
3.13154E-11,0.000000028,0.000000213,0.9983,0,0
1.14402E-10,0.000000109,0.000000778,0.9971,0,0
1.66826E-10,0.000000251,0.000001135,0.9961,0,0
3.50101E-10,0.000001018,0.000002381,0.9932,0,0
9.13314E-10,0.000002554,0.000006212,0.9905,0,0
3.84346E-9,0.000010019,0.000026141,0.9867,0,0
7.59169E-9,0.000025425,0.000051633,0.984,0,0
1.4785E-8,0.000050466,0.000100551,0.9816,0,0
2.63735E-8,0.000100232,0.000179349,0.9792,0,0
5.20418E-8,0.000253499,0.000353841,0.975,0,0
9.31187E-8,0.000506501,0.000632953,0.9714,0,0
1.53023E-7,0.00100222,0.001039716,0.9673,0,0
3.28016E-7,0.002514172,0.00222606,0.9611,0,0
5.79236E-7,0.005054246,0.003924255,0.9555,0,0
1.09873E-6,0.010083695,0.007417688,0.9492,0,0.000496771
1.98097E-6,0.025131993,0.013294562,0.9394,0.000628931,0.000496771
2.94901E-6,0.050280296,0.019663473,0.9294,0.000628931,0.000496771
4.23989E-6,0.100179512,0.028029627,0.9157,0.002096436,0.000496771
6.39179E-6,0.200157583,0.041662949,0.897,0.00293501,0.000496771
8.00775E-6,0.300404519,0.051652065,0.8832,0.004612159,0.000993542
9.43066E-6,0.400476042,0.060276983,0.8717,0.005450734,0.000993542
1.08465E-5,0.50015357,0.068704534,0.8618,0.006079665,0.000993542
1.20416E-5,0.601050626,0.075701654,0.853,0.006918239,0.000993542
1.32705E-5,0.700737416,0.082787742,0.8451,0.007337526,0.001490313
1.37821E-5,0.750848491,0.085705752,0.8414,0.007756813,0.001490313
1.44331E-5,0.800182547,0.089392146,0.8379,0.008176101,0.001490313
1.53596E-5,0.900398004,0.094587702,0.8312,0.009643606,0.001490313
1.63117E-5,1.00018718,0.099865562,0.8249,0.009853249,0.001987084
1.69574E-5,1.101470878,0.103409839,0.8188,0.01048218,0.001987084
1.75473E-5,1.20147501,0.106623799,0.813,0.011111111,0.001987084
1.81204E-5,1.300050486,0.109724229,0.8074,0.011740042,0.001987084
1.88254E-5,1.400966482,0.113508272,0.802,0.01278826,0.001987084
1.95939E-5,1.500937787,0.117597086,0.7968,0.013417191,0.002980626
2.16759E-5,1.75165584,0.128487252,0.7846,0.015513627,0.003974168
2.31913E-5,2.000683566,0.136246156,0.7735,0.018238994,0.004470939
2.45934E-5,2.251113969,0.143302923,0.763,0.019077568,0.008941878
2.57731E-5,2.500928798,0.149151601,0.7531,0.020754717,0.009438649
2.69061E-5,2.751499675,0.154693927,0.7436,0.022222222,0.00993542
2.79816E-5,3.001789521,0.159888964,0.7345,0.023899371,0.00993542
2.91026E-5,3.250472193,0.16523608,0.7258,0.026415094,0.00993542
3.0181E-5,3.502214272,0.170316221,0.7173,0.027672956,0.010432191
3.14116E-5,3.75114131,0.17603801,0.7092,0.029559748,0.010928962
3.25748E-5,4.000755732,0.181374518,0.7014,0.031236897,0.011425733
3.40788E-5,4.250564646,0.188172921,0.6939,0.034800839,0.011922504
3.51736E-5,4.500014417,0.193051043,0.6867,0.036268344,0.011922504
3.6186E-5,4.753258295,0.197510318,0.6796,0.037316562,0.013412817
3.73738E-5,5.000089326,0.202679451,0.6729,0.040251572,0.014406359
3.84479E-5,5.250328727,0.207296977,0.6663,0.041090147,0.01490313
3.93373E-5,5.502846087,0.21107995,0.6598,0.042767296,0.015399901
4.04592E-5,5.750358924,0.215800608,0.6536,0.043815514,0.015896672
4.14186E-5,6.000209243,0.219793087,0.6475,0.045283019,0.01987084
4.21387E-5,6.251235937,0.222763184,0.6415,0.047589099,0.01987084
4.2995E-5,6.502326969,0.226265882,0.6356,0.049475891,0.020367611
