species,X,Y
Aedes albopictus,-9370621.46295393,2278380.1913175173
Aedes albopictus,-9436194.25893092,2777472.7404076816
Aedes albopictus,-9433676.126631439,2517135.25342364
Aedes albopictus,-9269976.578930749,2074581.7893953815
Aedes albopictus,-9454607.89990266,2588996.876427218
Aedes albopictus,-9271933.597529478,2137264.8724939185
Aedes albopictus,-9448174.731098948,2686687.7424896546
Aedes albopictus,-9440615.68929157,2592307.849190597
Aedes albopictus,-9484403.32990538,2639906.2253708155
Aedes albopictus,-9586445.414718533,2564006.5671670455
Aedes albopictus,-9465733.42534861,2568323.067502538
Aedes albopictus,-9436288.064528199,2512680.038029356
Aedes albopictus,-9626294.8220721,2279356.0343035595
Aedes albopictus,-9465084.011378972,2593879.576338135
Aedes albopictus,-9433458.50331044,2519848.338613984
Aedes albopictus,-9510079.300082298,2742287.8015696723
Aedes albopictus,-9488136.262496864,2624970.0918702492
Aedes albopictus,-9585495.335479246,2316427.6451747166
Aedes albopictus,-9487417.21102516,2632522.3066611863
Aedes albopictus,-9502343.867818685,2597558.090299039
Aedes albopictus,-9457064.005246013,2585652.1954088937
Aedes albopictus,-9177425.718738435,3129762.5793443746
Aedes albopictus,-9467333.70698443,2622497.0495738205
Aedes albopictus,-9586806.689192172,2309903.2909638574
Aedes albopictus,-8335189.837398636,2593578.5985876736
Aedes albopictus,-9321320.049917134,2226194.0643505733
Aedes albopictus,-9272176.015646411,2147823.546875133
Aedes albopictus,-9469726.51792057,2599129.6409706688
Aedes albopictus,-9559433.844590828,2634994.931208924
Aedes albopictus,-9453336.280548718,2587424.865098691
Aedes albopictus,-9502313.38908116,2586822.8247546577
Aedes albopictus,-9353334.058612872,2237578.224764265
Aedes albopictus,-9507381.77390375,2573007.253072443
Aedes albopictus,-9416388.924457002,2966621.535683126
Aedes albopictus,-9153669.367062142,3157946.0185922813
Aedes albopictus,-9527479.267835474,2574780.3989098636
Aedes albopictus,-9471933.718083309,2654303.060903858
Aedes albopictus,-9518343.925608948,2586655.576576581
