species,X,Y
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4116016.4269997436,-2802780.098550063
Culicidae,-4120673.4267400284,-2755085.505270109
Culicidae,-4120673.4267400284,-2755085.505270109
Culicidae,-4101309.4014778673,-2758948.339131951
Culicidae,-4101309.4014778673,-2758948.339131951
Culicidae,-4101309.4014778673,-2758948.339131951
Culicidae,-4101309.4014778673,-2758948.339131951
Culicidae,-4101309.4014778673,-2758948.339131951
Culicidae,-4071297.45792503,-2749986.9572666567
Culicidae,-4071297.45792503,-2749986.9572666567
Culicidae,-4071297.45792503,-2749986.9572666567
Culicidae,-4071297.45792503,-2749986.9572666567
Culicidae,-4071297.45792503,-2749986.9572666567
Culicidae,-4071297.45792503,-2749986.9572666567
Culicidae,-4071297.45792503,-2749986.9572666567
Culicidae,-4071297.45792503,-2749986.9572666567
Culicidae,-4071297.45792503,-2749986.9572666567
Culicidae,-4003187.6274080784,-2799976.004042851
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4137873.484474457,-2713907.4608939644
Culicidae,-4205810.134075907,-2284838.3580804197
Culicidae,-4205810.134075907,-2284838.3580804197
Culicidae,-4133568.95758494,-2790927.352752325
Culicidae,-4168736.3910058453,-2742955.8184729973
Culicidae,-4149326.213630126,-2748955.0344187645
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-4141929.238851655,-2785569.0527241966
Culicidae,-5454556.288338917,276937.46707805875
Culicidae,-5454556.288338917,276937.46707805875
Culicidae,-5454556.288338917,276937.46707805875
Culicidae,-5454556.288338917,276937.46707805875
Culicidae,-5454556.288338917,276937.46707805875
Culicidae,-5454556.288338917,276937.46707805875
Culicidae,-5454556.288338917,276937.46707805875
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5432154.321344647,-2482627.778953533
Culicidae,-5581414.086983491,-2333814.6262384313
Culicidae,-5576511.927591754,-2333270.140337129
Culicidae,-5484811.97518717,-2330684.149015365
Culicidae,-4473930.284626281,-356142.3323955581
Culicidae,-4480661.207757712,-334514.33772330126
Culicidae,-4612634.789199389,-1606583.8727810578
Culicidae,-4612634.789199389,-1606583.8727810578
Culicidae,-4612634.789199389,-1606583.8727810578
Culicidae,-4375162.980442344,-1703537.4972740202
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4252989.46115411,-2754017.833516183
Culicidae,-4860276.330307756,-179998.48467628317
Culicidae,-4860276.330307756,-179998.48467628317
Culicidae,-4860276.330307756,-179998.48467628317
Culicidae,-4860276.330307756,-179998.48467628317
Culicidae,-4860276.330307756,-179998.48467628317
Culicidae,-4850734.610203557,-174318.79651607285
Culicidae,-4850734.610203557,-174318.79651607285
Culicidae,-4850734.610203557,-174318.79651607285
Culicidae,-4807051.494145142,-2051036.2644052152
Culicidae,-4888207.30273755,-2096022.2136980721
Culicidae,-5080961.520556708,-223095.6115675891
Culicidae,-5153739.160134281,-83638.08366361738
Culicidae,-5153739.160134281,-83638.08366361738
Culicidae,-5149790.858969923,-80571.15167989918
Culicidae,-5117950.49060572,-45336.373728128514
Culicidae,-5117950.49060572,-45336.373728128514
Culicidae,-5117950.49060572,-45336.373728128514
Culicidae,-5117950.49060572,-45336.373728128514
Culicidae,-4713400.969436552,-3881116.576956854
Culicidae,-4743899.494426264,-3850550.1740225526
Culicidae,-4756989.907743088,-3849550.488147876
Culicidae,-4756989.907743088,-3849550.488147876
Culicidae,-4756989.907743088,-3849550.488147876
Culicidae,-4756989.907743088,-3849550.488147876
Culicidae,-6025901.614131052,-406053.5180956764
Culicidae,-6010432.195418408,-383467.163940243
Culicidae,-6010432.195418408,-383467.163940243
Culicidae,-6010432.195418408,-383467.163940243
Culicidae,-5640172.563016015,-1977041.5063329209
Culicidae,-7243320.956200675,-942478.1898822252
Culicidae,-7511143.683205847,728310.326839874
Culicidae,-7511121.459055301,727603.6477324396
Culicidae,-7511121.459055301,727603.6477324396
Culicidae,-7511050.308737556,727708.9032399893
Culicidae,-7511050.308737556,727708.9032399893
Culicidae,-7511010.837493936,727734.1991030347
Culicidae,-7511010.837493936,727734.1991030347
Culicidae,-7511010.837493936,727734.1991030347
Culicidae,-7511237.062785116,604859.9417812449
Culicidae,-7507425.044886055,530578.4255599107
Culicidae,-7507093.592898684,530350.0520092899
Culicidae,-7508962.286635771,470747.96133568423
Culicidae,-7498637.608115503,551043.72729499
Culicidae,-7496354.5977826705,589775.341999845
Culicidae,-7496215.535698198,568045.1781204558
Culicidae,-7490925.700500049,657287.855331225
Culicidae,-7490496.248847841,657500.4200192146
Culicidae,-7499766.830358373,469714.9163105816
Culicidae,-7495277.45898275,469665.99420749553
Culicidae,-7495277.45898275,469665.99420749553
Culicidae,-7495277.45898275,469665.99420749553
Culicidae,-7485767.281952806,584198.0283151544
Culicidae,-7490901.022683815,436031.0494721678
Culicidae,-7467020.4293654105,484498.5058228716
Culicidae,-7466079.978087575,498094.31024035066
Culicidae,-7464741.39428358,499294.62585111946
Culicidae,-7463139.631519404,502920.24466836255
Culicidae,-7462787.810804854,501141.3495151059
Culicidae,-7462787.810804854,501141.3495151059
Culicidae,-7459934.890536108,479447.1540373883
Culicidae,-7459934.890536108,479447.1540373883
Culicidae,-7417831.288893404,878917.935848515
Culicidae,-7399473.073864644,651921.5709380041
Culicidae,-7376007.491787454,744249.0373530234
Culicidae,-7370922.514235787,748762.6966554181
Culicidae,-7369563.7114122445,749119.1403437224
Culicidae,-7308513.3324695,719419.9357889908
Culicidae,-7091306.720942982,838422.0127847033
Culicidae,-6793448.748287265,449550.5082947166
Culicidae,-7464839.383413678,711097.8863037291
Culicidae,-7481400.810618564,687996.1169874299
Culicidae,-7495691.593901122,839036.4766113585
Culicidae,-7495691.593901122,839036.4766113585
Culicidae,-7424456.63118101,798965.5310803605
Culicidae,-7506196.746458721,741792.4660308127
Culicidae,-7393127.684578328,625365.6747005718
Culicidae,-7368231.495314267,883883.1716774048
Culicidae,-7368231.495314267,883883.1716774048
Culicidae,-7368231.495314267,883883.1716774048
Culicidae,-7300987.87873719,895590.5113720894
Culicidae,-7212509.0538300965,1380958.9785168653
Culicidae,-7490979.680809339,1164602.0551299655
Culicidae,-7339673.771880548,1354024.1447192668
Culicidae,-7345547.395456751,1135600.0372127243
Culicidae,-7330628.209580907,1136914.3958428402
Culicidae,-7328588.761721724,1137704.0125780671
Culicidae,-7328588.761721724,1137704.0125780671
Culicidae,-7593063.981264894,561999.1579546808
Culicidae,-7591959.61317709,571588.6416625894
Culicidae,-7586799.795367753,276415.5910310583
Culicidae,-7570722.618861656,545324.8027115331
Culicidae,-7573061.236871559,441028.1926203994
Culicidae,-7573052.195112467,441247.8697771762
Culicidae,-7572962.1716919765,438697.8502976165
Culicidae,-7566895.907350103,566342.7055960062
Culicidae,-7565930.913302769,553864.6059377313
Culicidae,-7565727.335958829,549218.616592204
Culicidae,-7565346.006599518,547983.5898941668
Culicidae,-7565326.968055377,547812.044179113
Culicidae,-7564345.481756155,553649.7159698906
Culicidae,-7574522.3134372905,286616.6664655879
Culicidae,-7563998.655200887,547160.1940368349
Culicidae,-7561441.756054997,581827.8716373148
Culicidae,-7560285.41347161,573540.5239884907
Culicidae,-7561388.302108512,462233.9355315102
Culicidae,-7566797.658184142,309194.7223561294
Culicidae,-7555348.016469466,549880.7117639981
Culicidae,-7548678.893260526,549880.7117639981
Culicidae,-7548547.181362062,548381.5161960162
Culicidae,-7553024.290468789,451135.27231913904
Culicidae,-7546396.832230559,546244.290942292
Culicidae,-7523863.395098378,530294.5951226841
Culicidae,-7556537.947032892,748386.0179172577
Culicidae,-7521175.745457938,753467.9657993283
Culicidae,-7535068.941810413,821407.6916631043
Culicidae,-7539250.9840032,744502.7124687668
Culicidae,-7557158.3400145685,767411.6454457375
Culicidae,-7554078.801910325,819516.4813108869
Culicidae,-7554035.460524553,778869.5216918516
Culicidae,-7543273.971503418,770332.318259326
Culicidae,-7555602.0549751045,763777.3576892033
Culicidae,-7555383.138109817,765077.9084356
Culicidae,-7524332.509630035,754130.9892218517
Culicidae,-7516703.09207822,760576.7664134713
Culicidae,-7541175.978191212,753286.6024176291
Culicidae,-7535673.393399946,743680.2411311466
Culicidae,-7538167.815810843,778272.3448455051
Culicidae,-7661872.062157723,711559.7935705897
Culicidae,-8404101.070885347,1234124.6862750913
Culicidae,-8404070.915688487,1234271.2093648033
Culicidae,-8405699.618657766,1206040.8502029036
Culicidae,-8405699.618657766,1206040.8502029036
Culicidae,-8405699.618657766,1206040.8502029036
Culicidae,-8397802.292428225,1258465.4526247757
Culicidae,-8403323.499053743,1207154.8151416662
Culicidae,-8403323.499053743,1207154.8151416662
Culicidae,-8403323.499053743,1207154.8151416662
Culicidae,-8403323.499053743,1207154.8151416662
Culicidae,-8403323.499053743,1207154.8151416662
Culicidae,-8403323.499053743,1207154.8151416662
Culicidae,-8403323.499053743,1207154.8151416662
Culicidae,-8403323.499053743,1207154.8151416662
Culicidae,-8395653.412856616,1261023.073678462
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395623.266262686,1261167.961019125
Culicidae,-8395579.410523543,1261012.3822380519
Culicidae,-8395579.410523543,1261012.3822380519
Culicidae,-8395579.410523543,1261012.3822380519
Culicidae,-8381232.894106552,1220107.1828728674
Culicidae,-8382353.83824025,1194663.2364249954
Culicidae,-8382353.83824025,1194663.2364249954
Culicidae,-8381814.333073206,1192576.4518145905
Culicidae,-8380775.167754516,1196516.4690090052
Culicidae,-8380745.886396067,1196665.1344854336
Culicidae,-8380745.886396067,1196665.1344854336
Culicidae,-8380745.886396067,1196665.1344854336
Culicidae,-8380745.886396067,1196665.1344854336
Culicidae,-8380745.886396067,1196665.1344854336
Culicidae,-8380745.886396067,1196665.1344854336
Culicidae,-8312371.839396759,1210481.8862328334
Culicidae,-8312371.839396759,1210481.8862328334
Culicidae,-8312371.839396759,1210481.8862328334
Culicidae,-8312371.839396759,1210481.8862328334
Culicidae,-8328674.467103582,1211851.5371969338
Culicidae,-8311806.894216143,1212426.9328808256
Culicidae,-8311806.894216143,1212426.9328808256
Culicidae,-8311806.894216143,1212426.9328808256
Culicidae,-8299537.922287769,1213505.1766623126
Culicidae,-8299537.922287769,1213505.1766623126
Culicidae,-8310891.503439058,1213666.6049206574
Culicidae,-8310860.209325155,1213813.7712150256
Culicidae,-8310860.209325155,1213813.7712150256
Culicidae,-8310860.209325155,1213813.7712150256
Culicidae,-8310860.209325155,1213813.7712150256
Culicidae,-8310860.209325155,1213813.7712150256
Culicidae,-8310860.209325155,1213813.7712150256
Culicidae,-8307569.28993453,1214417.4336631792
Culicidae,-8307569.28993453,1214417.4336631792
Culicidae,-8331111.751853854,1214746.9261783673
Culicidae,-8331111.751853854,1214746.9261783673
Culicidae,-8331111.751853854,1214746.9261783673
Culicidae,-8312833.80484898,1215375.1721310366
Culicidae,-8308994.1786354985,1216367.3259667163
Culicidae,-8308334.284828719,1216920.5675660197
Culicidae,-8308334.284828719,1216920.5675660197
Culicidae,-8308334.284828719,1216920.5675660197
Culicidae,-8308334.284828719,1216920.5675660197
Culicidae,-8308334.284828719,1216920.5675660197
Culicidae,-8308334.284828719,1216920.5675660197
Culicidae,-8305748.450519061,1218025.81268368
Culicidae,-8305748.450519061,1218025.81268368
Culicidae,-8305748.450519061,1218025.81268368
Culicidae,-8305748.450519061,1218025.81268368
Culicidae,-8305748.450519061,1218025.81268368
Culicidae,-8309006.598953266,1222258.585618024
Culicidae,-8310358.296068188,1223707.9916356914
Culicidae,-8313375.613187064,1226995.2049354329
Culicidae,-8313375.613187064,1226995.2049354329
Culicidae,-8340444.0027118595,1227120.4710526865
Culicidae,-8310698.6375279995,1228433.4820749809
Culicidae,-8347309.388778947,1229608.6750800926
Culicidae,-8355254.723117415,1229783.2319129403
Culicidae,-8301644.5948859705,1230522.0220479497
Culicidae,-8309370.308713665,1230619.0109149048
Culicidae,-8349309.893829468,1230944.8879326456
Culicidae,-8349309.893829468,1230944.8879326456
Culicidae,-8349309.893829468,1230944.8879326456
Culicidae,-8349309.893829468,1230944.8879326456
Culicidae,-8349309.893829468,1230944.8879326456
Culicidae,-8305216.424435532,1231254.6606942432
Culicidae,-8305216.424435532,1231254.6606942432
Culicidae,-8349309.893829468,1230944.8879326456
Culicidae,-8312371.839396759,1210481.8862328334
Culicidae,-8307569.28993453,1214417.4336631792
Culicidae,-8305216.424435532,1231254.6606942432
Culicidae,-8308994.1786354985,1216367.3259667163
Culicidae,-8331111.751853854,1214746.9261783673
Culicidae,-8349309.893829468,1230944.8879326456
Culicidae,-8312371.839396759,1210481.8862328334
Culicidae,-8304447.852357352,1232642.480575174
Culicidae,-8306981.344632716,1229869.280948871
Culicidae,-8299936.174137718,1214284.652808176
Culicidae,-8316429.040568318,1230337.6323192818
Culicidae,-8323644.721548213,1061802.7067829175
Culicidae,-8323644.721548213,1061802.7067829175
Culicidae,-8326183.788808587,1066766.9186335816
Culicidae,-8326183.788808587,1066766.9186335816
Culicidae,-8326183.788808587,1066766.9186335816
Culicidae,-8324345.231621437,1066922.7702292176
Culicidae,-8324345.231621437,1066922.7702292176
Culicidae,-8326497.624740436,1067149.284039501
Culicidae,-8326497.624740436,1067149.284039501
Culicidae,-8326497.624740436,1067149.284039501
Culicidae,-8326497.624740436,1067149.284039501
Culicidae,-8310143.978516783,1070830.1971747146
Culicidae,-8307425.108351322,1073261.3036685288
Culicidae,-8310423.2186565045,1074166.0778627538
Culicidae,-8310423.2186565045,1074166.0778627538
Culicidae,-8310423.2186565045,1074166.0778627538
Culicidae,-8310423.2186565045,1074166.0778627538
Culicidae,-8324050.290262696,1075270.262463974
Culicidae,-8324050.290262696,1075270.262463974
Culicidae,-8304335.530045277,1094128.457200124
Culicidae,-8303930.356379725,1095297.6873590192
Culicidae,-8303815.192731219,1098692.0814599167
Culicidae,-8302258.288718107,1104922.7179789941
Culicidae,-8307540.971053005,1106339.5701925736
Culicidae,-8301364.673811111,1106647.231479777
Culicidae,-8310423.2186565045,1074166.0778627538
Culicidae,-8301364.673811111,1106647.231479777
Culicidae,-8326497.624740436,1067149.284039501
Culicidae,-8326497.624740436,1067149.284039501
Culicidae,-8310423.2186565045,1074166.0778627538
Culicidae,-8326497.624740436,1067149.284039501
Culicidae,-8310423.2186565045,1074166.0778627538
Culicidae,-8303815.192731219,1098692.0814599167
Culicidae,-8272528.195080543,1074667.0859550755
Culicidae,-8272528.195080543,1074667.0859550755
Culicidae,-8272528.195080543,1074667.0859550755
Culicidae,-8291258.169191137,1080825.4987789926
Culicidae,-8288556.027578949,1091721.0374213955
Culicidae,-8288556.027578949,1091721.0374213955
Culicidae,-8288556.027578949,1091721.0374213955
Culicidae,-8236920.092761776,1099309.904814226
Culicidae,-8236920.092761776,1099309.904814226
Culicidae,-8236920.092761776,1099309.904814226
Culicidae,-8236920.092761776,1099309.904814226
Culicidae,-8236944.197578732,1099476.9134784562
Culicidae,-8236944.197578732,1099476.9134784562
Culicidae,-8234579.8284632275,1099581.1553173899
Culicidae,-8235511.254464842,1100140.6382712293
Culicidae,-8235899.3031350775,1100698.3955726642
Culicidae,-8235899.3031350775,1100698.3955726642
Culicidae,-8236851.058405333,1103303.5251996722
Culicidae,-8240135.285334086,1104794.7290937507
Culicidae,-8239552.237924625,1104980.9282622063
Culicidae,-8239552.237924625,1104980.9282622063
Culicidae,-8239429.8971971935,1106163.0953125549
Culicidae,-8256132.203684914,1112628.0056064576
Culicidae,-8256132.203684914,1112628.0056064576
Culicidae,-8256089.395618585,1113703.527838083
Culicidae,-8256089.395618585,1113703.527838083
Culicidae,-8255759.684050557,1115108.4598812754
Culicidae,-8255727.487264448,1115261.41764563
Culicidae,-8255727.487264448,1115261.41764563
Culicidae,-8255727.487264448,1115261.41764563
Culicidae,-8255727.487264448,1115261.41764563
Culicidae,-8255727.487264448,1115261.41764563
Culicidae,-8255727.487264448,1115261.41764563
Culicidae,-8249331.365606892,1116317.9651180464
Culicidae,-8253161.180400185,1118775.4527903316
Culicidae,-8253161.180400185,1118775.4527903316
Culicidae,-8257961.267886823,1119767.6127879326
Culicidae,-8284774.947505455,1122280.275483802
Culicidae,-8282835.54512623,1125212.4662718175
Culicidae,-8282835.54512623,1125212.4662718175
Culicidae,-8257961.267886823,1119767.6127879326
Culicidae,-8230602.747353947,1104168.6891350637
Culicidae,-8249696.474143597,1125844.9138946394
Culicidae,-8230602.747353947,1104168.6891350637
Culicidae,-8257961.267886823,1119767.6127879326
Culicidae,-8272528.195080543,1074667.0859550755
Culicidae,-8236851.058405333,1103303.5251996722
Culicidae,-8253615.903695322,1089990.5203692513
Culicidae,-8249696.474143597,1125844.9138946394
Culicidae,-8232625.274896778,1100731.3784898974
Culicidae,-8239552.237924625,1104980.9282622063
Culicidae,-8232625.274896778,1100731.3784898974
Culicidae,-8254457.913913309,1114356.9581020118
Culicidae,-8272528.195080543,1074667.0859550755
Culicidae,-8291258.169191137,1080825.4987789926
Culicidae,-8236920.092761776,1099309.904814226
Culicidae,-8255727.487264448,1115261.41764563
Culicidae,-8257961.267886823,1119767.6127879326
Culicidae,-8249696.474143597,1125844.9138946394
Culicidae,-8236920.092761776,1099309.904814226
Culicidae,-8236851.058405333,1103303.5251996722
Culicidae,-8255727.487264448,1115261.41764563
Culicidae,-8253615.903695322,1089990.5203692513
Culicidae,-8232625.274896778,1100731.3784898974
Culicidae,-8230602.747353947,1104168.6891350637
Culicidae,-8249696.474143597,1125844.9138946394
Culicidae,-8249696.474143597,1125844.9138946394
Culicidae,-8241145.314318465,1200157.3000252976
Culicidae,-8241113.245474165,1200304.8538186976
Culicidae,-8241026.685903483,1199896.6211617163
Culicidae,-8241026.685903483,1199896.6211617163
Culicidae,-8233252.897984878,1188525.7367527687
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8229431.733436254,1187958.8213268663
Culicidae,-8229431.733436254,1187958.8213268663
Culicidae,-8226113.969445859,1201769.0683065325
Culicidae,-8226113.969445859,1201769.0683065325
Culicidae,-8226113.969445859,1201769.0683065325
Culicidae,-8226113.969445859,1201769.0683065325
Culicidae,-8226113.969445859,1201769.0683065325
Culicidae,-8225861.809261748,1201598.5230213106
Culicidae,-8225861.809261748,1201598.5230213106
Culicidae,-8215210.719025503,1189862.464869627
Culicidae,-8215210.719025503,1189862.464869627
Culicidae,-8215163.666196108,1189873.5324669466
Culicidae,-8215163.666196108,1189873.5324669466
Culicidae,-8215163.666196108,1189873.5324669466
Culicidae,-8215163.666196108,1189873.5324669466
Culicidae,-8211127.180354761,1189698.9102441673
Culicidae,-8211093.448191057,1189848.9378047017
Culicidae,-8211093.448191057,1189848.9378047017
Culicidae,-8211093.448191057,1189848.9378047017
Culicidae,-8211093.448191057,1189848.9378047017
Culicidae,-8211093.448191057,1189848.9378047017
Culicidae,-8208848.285173027,1186187.2222928936
Culicidae,-8207967.493706797,1183131.927075976
Culicidae,-8207967.493706797,1183131.927075976
Culicidae,-8207967.493706797,1183131.927075976
Culicidae,-8207967.493706797,1183131.927075976
Culicidae,-8207330.369599844,1183457.0881527825
Culicidae,-8207330.369599844,1183457.0881527825
Culicidae,-8207330.369599844,1183457.0881527825
Culicidae,-8207330.369599844,1183457.0881527825
Culicidae,-8207330.369599844,1183457.0881527825
Culicidae,-8207330.369599844,1183457.0881527825
Culicidae,-8211093.448191057,1189848.9378047017
Culicidae,-8207967.493706797,1183131.927075976
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8229431.733436254,1187958.8213268663
Culicidae,-8207967.493706797,1183131.927075976
Culicidae,-8211093.448191057,1189848.9378047017
Culicidae,-8207967.493706797,1183131.927075976
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8215163.666196108,1189873.5324669466
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8228684.160438491,1202294.3509998457
Culicidae,-8301128.55204602,1235190.6616408224
Culicidae,-8301128.55204602,1235190.6616408224
Culicidae,-8301128.55204602,1235190.6616408224
Culicidae,-8300303.465768267,1235709.140647157
Culicidae,-8337470.581909546,1240969.3808751984
Culicidae,-8289397.988240737,1245938.3084004037
Culicidae,-8291390.769821209,1246278.7634476682
Culicidae,-8289927.867777112,1246384.4640644907
Culicidae,-8294708.587777592,1251680.417962459
Culicidae,-8294708.587777592,1251680.417962459
Culicidae,-8332060.756269075,1252430.1132676902
Culicidae,-8347764.90218956,1256027.2227175795
Culicidae,-8299972.047386128,1256830.4685787032
Culicidae,-8299940.164305079,1256974.8702803396
Culicidae,-8322361.630375118,1257572.138134555
Culicidae,-8322361.630375118,1257572.138134555
Culicidae,-8322361.630375118,1257572.138134555
Culicidae,-8322361.630375118,1257572.138134555
Culicidae,-8322633.602422713,1257927.3019349093
Culicidae,-8322633.602422713,1257927.3019349093
Culicidae,-8322633.602422713,1257927.3019349093
Culicidae,-8322633.602422713,1257927.3019349093
Culicidae,-8327048.995900471,1258146.0527280227
Culicidae,-8324936.091759096,1260165.0513028759
Culicidae,-8324904.797885556,1260310.1856429388
Culicidae,-8324904.797885556,1260310.1856429388
Culicidae,-8324904.797885556,1260310.1856429388
Culicidae,-8320310.00329657,1260468.7148727244
Culicidae,-8325788.708512244,1260478.5461346859
Culicidae,-8315361.486705931,1260902.5184062086
Culicidae,-8315361.486705931,1260902.5184062086
Culicidae,-8355429.373517922,1269510.617233796
Culicidae,-8355429.373517922,1269510.617233796
Culicidae,-8356060.034056631,1270900.3789255463
Culicidae,-8356060.034056631,1270900.3789255463
Culicidae,-8356060.034056631,1270900.3789255463
Culicidae,-8356060.034056631,1270900.3789255463
Culicidae,-8338052.438847439,1283462.7844701926
Culicidae,-8281832.812368294,1300287.0652226368
Culicidae,-8322361.630375118,1257572.138134555
Culicidae,-8324904.797885556,1260310.1856429388
Culicidae,-8324904.797885556,1260310.1856429388
Culicidae,-8322361.630375118,1257572.138134555
