species,X,Y
Aedes aegypti,-9752795.109441912,2470352.64497262
Aedes aegypti,-4872888.823495807,-3391177.7430819445
Aedes aegypti,-8510920.201329742,2383104.4841010533
Aedes aegypti,-5068977.655235483,-2238218.1195802377
Aedes aegypti,-9931344.57130833,2678276.6513980543
Aedes aegypti,-4803950.735614424,-157024.0537540281
Aedes aegypti,-7416334.238203897,1340927.3169658156
Aedes aegypti,-4121634.813490957,-2798849.5211534114
Aedes aegypti,-9167868.32550289,2223438.6425751653
Aedes aegypti,-5142051.796693566,-3532451.120871188
Aedes aegypti,-6639120.5857447935,1192239.5128670123
Aedes aegypti,-4813553.18775726,-2507889.486701004
Aedes aegypti,-10167856.30946723,3220858.5070176506
Aedes aegypti,-9932841.26014088,2205474.381738736
Aedes aegypti,-9383623.82932403,2515627.9182052417
Aedes aegypti,-7332668.887575813,-462305.9616446392
Aedes aegypti,-5193294.67973444,-921391.6744271548
Aedes aegypti,-9477994.712687263,2756984.9366567302
Aedes aegypti,-3958531.810525221,-2051206.545077696
Aedes aegypti,-4767975.586202378,-2086468.652154297
Aedes aegypti,-4156472.222082085,-617923.6186221123
Aedes aegypti,-9314189.753704583,3175449.2614519964
Aedes aegypti,-9428954.664909502,2111990.331165805
Aedes aegypti,-8573145.856347788,2553698.767258195
Aedes aegypti,-5360062.793834127,-2588628.9226153814
Aedes aegypti,-3478565.493269313,-991622.2072745658
Aedes aegypti,-4383711.962851116,-1284427.1303676118
Aedes aegypti,-4751962.351427097,-2832391.5627836036
Aedes aegypti,-9783257.134426424,2576252.389362061
Aedes aegypti,-4288307.406559322,-2436679.294174204
Aedes aegypti,-9774687.316589301,2566348.8712212318
Aedes aegypti,-4902457.034496306,-496896.08911610633
Aedes aegypti,-5508783.29892318,-401763.24327613774
Aedes aegypti,-3555416.5417048363,-691988.7471340896
Aedes aegypti,-4463222.948329403,-2601871.51207294
Aedes aegypti,-3832047.15304735,-524070.87007317104
Aedes aegypti,-3521303.7320259293,-970680.0847046468
Aedes aegypti,-4713023.777618608,-2773675.707196386
Aedes aegypti,-8533825.591810532,2589565.417183449
Aedes aegypti,-3741417.434312105,-585820.4733717411
Aedes aegypti,-5051580.123784593,-923856.5124258364
Aedes aegypti,-6031998.072580732,105096.65950279053
Aedes aegypti,-6228648.990659096,-1363027.096558467
Aedes aegypti,-4086802.717403437,-458599.6198844925
Aedes aegypti,-8065877.086057234,-472189.3010360528
Aedes aegypti,-4689003.328055013,-753687.5756257336
Aedes aegypti,-4767598.459299088,-1663278.4009535732
