species,X,Y
Aedes albopictus,-4430828.637895469,-2726885.557764172
Aedes albopictus,-5020432.2833635835,-3341590.410427566
Aedes albopictus,-4211116.940986618,-2553698.767258195
Aedes albopictus,-4767975.586202378,-2086468.652154297
Aedes albopictus,-4119653.645301669,-2041475.4589340359
Aedes albopictus,-4114123.008999513,-2692060.644303797
Aedes albopictus,-4479431.4331965335,-2767679.7763080504
Aedes albopictus,-3890901.835520439,-835095.9985934186
Aedes albopictus,-4597287.249060475,-2829996.5822339994
Aedes albopictus,-4315732.731011723,-2681247.3880035467
Aedes albopictus,-4327951.634117671,-2807237.510949461
Aedes albopictus,-4331648.9694322115,-2695664.483901336
Aedes albopictus,-4183351.7115033674,-962055.8991539363
Aedes albopictus,-3502699.723013048,-778361.0394965294
Aedes albopictus,-4420616.254933099,-2346012.4675709377
Aedes albopictus,-4518835.710511232,-2058503.840470681
Aedes albopictus,-4022295.262531685,-2319386.822747397
Aedes albopictus,-4125150.662222302,-2385925.573335344
Aedes albopictus,-9457262.43572458,2593177.3320403327
Aedes albopictus,-3891345.2169522825,-552477.6977005978
Aedes albopictus,-4962160.65397614,-3300212.911383877
Aedes albopictus,-4354979.360182826,-811664.4188861253
Aedes albopictus,-4961050.760132048,-3198335.594557465
Aedes albopictus,-9423647.380568843,3100930.095653873
Aedes albopictus,-4394967.121108782,-2688456.5148493364
Aedes albopictus,-4615677.508835293,-2982996.2290615793
Aedes albopictus,-4112176.6340621617,-2469279.7292417493
Aedes albopictus,-3547745.801388976,-884413.9933949278
Aedes albopictus,-4992496.0993582895,-2838378.4192129825
Aedes albopictus,-9457064.005246013,2585652.1954088937
Aedes albopictus,-4827557.145362037,-1199617.4973378705
Aedes albopictus,-3495345.128607706,-971912.0658733691
Aedes albopictus,-4603389.41368654,-3505420.9811186003
Aedes albopictus,-6097395.8753376985,-405470.28131413093
Aedes albopictus,-4141997.3021453014,-2784466.287597247
Aedes albopictus,-4543864.950651293,-3297846.9954958432
Aedes albopictus,-4724384.379113154,-2565746.561752833
Aedes albopictus,-4176743.364874512,-2054855.3022201743
Aedes albopictus,-8668257.580212854,1934333.133045147
Aedes albopictus,-4226683.519470153,-2079174.7366203237
Aedes albopictus,-5103870.519975435,-2945994.3923178744
Aedes albopictus,-4281253.221189825,-2599464.047609135
Aedes albopictus,-4842135.110751001,-2235793.3180206204
Aedes albopictus,-4134560.7742705736,-2217603.931433033
Aedes albopictus,-9494523.73685686,2603142.121710868
Aedes albopictus,-4347384.58652817,-2350852.0481957523
Aedes albopictus,-4113320.227446877,-2612703.5622780053
Aedes albopictus,-4029922.2026267806,-2471693.726757295
Aedes albopictus,-4686782.591456894,-3599340.14802359
Aedes albopictus,-3540856.0280500264,-828930.1312522675
Aedes albopictus,-3960902.61612474,-2498239.89846436
Aedes albopictus,-5014744.604389607,-3015195.537265931
Aedes albopictus,-4502168.124946963,-2883850.5660566674
Aedes albopictus,-4197449.125860911,-2759284.0807281807
Aedes albopictus,-5718452.742179109,-386934.6727832052
Aedes albopictus,-4022103.113562343,-1408438.042401606
Aedes albopictus,-4076878.448484056,-454893.2299193653
Aedes albopictus,-4467301.217120165,-2684852.0959464437
Aedes albopictus,-4759291.487329855,-2885046.5297503225
Aedes albopictus,-4651551.423523306,-2973450.6529498883
Aedes albopictus,-3987691.474190276,-2301225.3155758064
Aedes albopictus,-4833870.494383237,-2689657.9235152644
Aedes albopictus,-4337390.340854785,-2819217.4909344725
Aedes albopictus,-4131104.6323937685,-2687255.0740224724
Aedes albopictus,-4830899.440876623,-2477728.2049253588
Aedes albopictus,-4048154.5757982796,-441302.7272644753
Aedes albopictus,-4975373.988199271,-3031881.070265764
Aedes albopictus,-4311486.437881461,-2865906.9627860636
Aedes albopictus,-9492900.159583028,2608758.8216985343
Aedes albopictus,-4332298.335800983,-2466865.614050098
Aedes albopictus,-4113909.365407407,-1890450.5926484128
Aedes albopictus,-4274032.921972553,-1914833.3979563885
Aedes albopictus,-4854263.927086282,-2643981.9126365315
Aedes albopictus,-4182639.1604088396,-1879475.4096825337
Aedes albopictus,-3551693.9232603963,-715436.7821787642
Aedes albopictus,-4949144.1131311385,-2780869.727278659
Aedes albopictus,-9507656.804618863,2524470.241261944
Aedes albopictus,-4816459.604529852,-2012272.953994749
Aedes albopictus,-4503911.761481633,-2230943.396609521
Aedes albopictus,-4755800.426379433,-2704072.313445874
Aedes albopictus,-5120019.016215568,-3069992.474346456
Aedes albopictus,-4119686.144986712,-2628345.3912159516
Aedes albopictus,-4172999.7937825117,-2268519.1351711545
Aedes albopictus,-4210194.530016618,-2137500.9771759044
Aedes albopictus,-4882710.437065608,-1809924.616032253
Aedes albopictus,-9471933.718083307,2654303.060903858
Aedes albopictus,-9448174.731098948,2686687.7424896546
Aedes albopictus,-4313705.17558518,-2000101.185326537
Aedes albopictus,-4799128.485812871,-3591133.3498509307
Aedes albopictus,-4602347.902441637,-1796494.4624849434
Aedes albopictus,-3538092.3236789536,-901671.427377522
Aedes albopictus,-4916299.585631936,-3268259.5882486613
Aedes albopictus,-4877932.073313145,-2460829.8120257338
Aedes albopictus,-9489376.164483996,2749020.422649146
Aedes albopictus,-4003716.592134292,-610515.6244840219
Aedes albopictus,-9371904.222941402,2284269.024680758
Aedes albopictus,-4249949.012928449,-2071879.9348489782
Aedes albopictus,-5212910.758719134,-2713679.319734069
Aedes albopictus,-5094968.007470181,-3085464.4306092705
Aedes albopictus,-4143431.9084527176,-2240642.814883721
Aedes albopictus,-4903268.717351298,-3069992.474346456
Aedes albopictus,-3889734.082227873,-2482555.2561164238
Aedes albopictus,-4260940.978139333,-743817.1965726176
Aedes albopictus,-9420069.862176932,3146710.8240801175
Aedes albopictus,-4852316.379234648,-2924493.800579874
Aedes albopictus,-4883995.860669091,-1254936.022304042
Aedes albopictus,-5020149.856566307,-3342771.8975466643
Aedes albopictus,-4607968.055372464,-3579405.62184785
Aedes albopictus,-4497482.750241937,-2541647.9256653003
Aedes albopictus,-4637975.766692402,-2453585.88239932
Aedes albopictus,-4049700.2811119724,-2539237.3930192213
Aedes albopictus,-4244059.744451617,-1844098.757013448
Aedes albopictus,-4450111.76940962,-1737860.4061756872
Aedes albopictus,-3525572.338631486,-751220.0334488354
Aedes albopictus,-4187160.135937674,-349860.4546557095
Aedes albopictus,-4438614.344115526,-2789261.234055167
Aedes albopictus,-4799195.653441747,-2919714.3413142907
Aedes albopictus,-4023281.231521022,-2794055.645564644
Aedes albopictus,-4817662.45887897,-1365482.3090859074
Aedes albopictus,-3647377.43980621,-752453.8089363744
Aedes albopictus,-4154537.5497174137,-583350.8057644628
Aedes albopictus,-3933762.960497688,-2492207.9374997118
Aedes albopictus,-4262849.427481913,-2446340.9007084914
Aedes albopictus,-4343118.533508074,-2532005.0685923393
Aedes albopictus,-3560988.304984276,-1182401.4179437659
