species,X,Y
Aedes aegypti,-4674287.0366628375,-2318176.2479868946
Aedes aegypti,-3474316.049312549,-997781.0197119159
Aedes aegypti,-3480398.8238018416,-995317.5296842037
Aedes aegypti,-3478565.493269313,-991622.2072745658
Aedes aegypti,-3477622.154762886,-990390.409897928
Aedes aegypti,-3482602.994285606,-990390.409897928
Aedes aegypti,-3481659.6351384725,-989158.6009254351
Aedes aegypti,-3858454.7612129776,-464776.8291782082
Aedes aegypti,-3863459.2420965233,-464776.8291782082
Aedes aegypti,-3853504.6706479494,-462305.96164463914
Aedes aegypti,-3861539.095693051,-461070.519771447
Aedes aegypti,-3855560.61946569,-459835.0725132484
Aedes aegypti,-3864595.956868644,-458599.6198844925
Aedes aegypti,-6021487.935703535,-399291.8611022386
Aedes aegypti,-6004034.721309337,-379520.14199200575
Aedes aegypti,-4409544.041717829,-2892221.583687195
Aedes aegypti,-4936061.300035613,-2864710.446734781
Aedes aegypti,-4755548.50248176,-2833589.0020935894
Aedes aegypti,-4337390.3408547845,-2819217.4909344725
Aedes aegypti,-4506080.06218354,-2790459.887121929
Aedes aegypti,-4301407.069574714,-2599464.047609135
Aedes aegypti,-4588551.887076135,-2598260.268804612
Aedes aegypti,-5492374.249307817,-1922146.4804894875
Aedes aegypti,-6283551.593621358,-927553.6882947568
Aedes aegypti,-3577327.2433572747,-893042.9664076907
Aedes aegypti,-6316067.945050507,-506778.1607669328
Aedes aegypti,-6069324.362968178,-406705.9512095884
Aedes aegypti,-6008866.50826695,-385698.92886267696
Aedes aegypti,-6013908.300685276,-384463.1804383553
Aedes aegypti,-6003965.153270694,-381991.67013610655
Aedes aegypti,-6002066.644301278,-378284.37126536906
Aedes aegypti,-4859856.573807498,-178041.42590993716
Aedes aegypti,-4312377.5692740185,-2888634.2128585116
Aedes aegypti,-5492056.73812214,-1917271.1827751666
Aedes aegypti,-6077974.139458571,348624.5819039841
Aedes aegypti,-5131038.138924484,-3122333.6442892114
Aedes aegypti,-4300025.000460894,-2826403.8568137554
Aedes aegypti,-4854805.392089896,-2684852.0959464433
Aedes aegypti,-4989129.275163055,-2666825.6739984904
Aedes aegypti,-4971299.572833398,-2548878.7954300223
Aedes aegypti,-4807469.664967811,-2052422.8217551631
Aedes aegypti,-3855698.1950524524,-1820911.0025746499
Aedes aegypti,-6002101.134388889,-377048.5961215987
Aedes aegypti,-4151742.7659896873,-2664421.6078497157
Aedes aegypti,-5131835.484606157,-3118767.232090538
Aedes aegypti,-5041931.61363157,-3047368.368614106
Aedes aegypti,-4120117.752511355,-2802444.5755620333
Aedes aegypti,-4133643.343522296,-2801246.257673643
Aedes aegypti,-4120682.054634394,-2798849.5211534114
Aedes aegypti,-4122963.528540986,-2796452.650409891
Aedes aegypti,-4123151.38088833,-2795254.164742386
Aedes aegypti,-4318130.3685709955,-2791658.506739223
Aedes aegypti,-4138197.891286153,-2790459.887121929
Aedes aegypti,-4137230.9070910485,-2784466.287597247
Aedes aegypti,-4766186.94927549,-2654804.070122903
Aedes aegypti,-4560627.64558439,-2518742.9857701785
Aedes aegypti,-5492539.8632851,-1920927.6900882146
Aedes aegypti,-3602950.8991540945,-925088.91521386
Aedes aegypti,-3580319.1535134143,-893042.9664076907
Aedes aegypti,-4807198.958071543,-889344.8975256729
Aedes aegypti,-3570594.048180506,-860989.9534923541
Aedes aegypti,-6000856.021337083,-385698.92886267696
Aedes aegypti,-6005897.766818229,-384463.1804383553
Aedes aegypti,-6006899.083551611,-384463.1804383553
Aedes aegypti,-7661568.598750332,424004.8244922131
Aedes aegypti,-7655413.0182667915,427711.60099525854
Aedes aegypti,-7660368.577426503,428947.18319236045
Aedes aegypti,-7655313.056034545,430182.76038009505
Aedes aegypti,-7656314.143134849,430182.76038009505
Aedes aegypti,-7501323.068085998,848660.0445544656
Aedes aegypti,-7494639.5083357375,-19783.168801565444
Aedes aegypti,-7659664.932311129,421533.6153748622
Aedes aegypti,-7660567.479111141,424004.8244922131
Aedes aegypti,-7660468.316643271,426476.0138032358
Aedes aegypti,-7638042.709256479,436360.57067262835
Aedes aegypti,-7638941.997149119,438831.6592184357
Aedes aegypti,-7710238.926975848,479601.5743520788
Aedes aegypti,-7625028.338086616,504307.67808327393
Aedes aegypti,-7625970.354172572,505542.9223777184
Aedes aegypti,-7397928.413293775,545067.5429810701
Aedes aegypti,-7411071.747307523,1343383.1014618278
Aedes aegypti,-7469168.317220983,520365.3891696106
Aedes aegypti,-7484637.579406907,531481.6661952342
Aedes aegypti,-7410387.6919752145,1340927.3169658156
Aedes aegypti,-7410234.265471249,1342155.2170921823
Aedes aegypti,-7407637.166546817,1347066.659884571
Aedes aegypti,-6987490.220572779,-155787.7205565325
Aedes aegypti,-7702065.882283794,33384.066636025185
Aedes aegypti,-7694987.366951555,49457.792701073406
Aedes aegypti,-7703798.167960869,82841.33721739452
Aedes aegypti,-7674725.060427251,84077.75300655505
Aedes aegypti,-7658700.712561794,703096.0811816178
Aedes aegypti,-7549844.6482405625,774660.2491926833
Aedes aegypti,-7419519.4645577585,809197.7357273438
Aedes aegypti,-7642663.612952348,1000244.4630078475
Aedes aegypti,-7575996.933251297,199058.19746442497
Aedes aegypti,-7574971.955849682,200294.45792468943
Aedes aegypti,-7274661.340880021,317726.47773718514
Aedes aegypti,-7276629.318184942,318962.44791976776
Aedes aegypti,-7381427.264942912,491954.91353066394
Aedes aegypti,-7300758.391817751,505542.9223777184
Aedes aegypti,-7299757.739625893,505542.9223777184
Aedes aegypti,-7367459.223490887,512954.263628713
Aedes aegypti,-7368459.829116785,512954.263628713
Aedes aegypti,-7483637.093164505,531481.6661952342
Aedes aegypti,-7448553.964088219,572236.9658119322
Aedes aegypti,-7448488.938695709,573471.8638538509
Aedes aegypti,-7293468.123837465,878250.1305019028
Aedes aegypti,-7294269.3146964535,880715.706588246
Aedes aegypti,-7328457.104171321,913996.9020942522
Aedes aegypti,-7426326.223927404,1332331.5761182904
Aedes aegypti,-7417099.8600775255,1334787.5804936863
Aedes aegypti,-7412676.384113154,1338471.4695012663
Aedes aegypti,-7411685.2520922795,1338471.4695012663
Aedes aegypti,-7416334.238203897,1340927.3169658156
Aedes aegypti,-7411755.153807555,1345838.8228726094
Aedes aegypti,-7411601.119545639,1347066.659884571
Aedes aegypti,-7462744.18774971,673475.0729280841
Aedes aegypti,-7415617.79275182,1306539.7754117223
Aedes aegypti,-7573233.070552464,559887.6200580123
