x,y,raw,cumulative,Logistic
-53.237550550514996,-32.365239960394,8.10551E-6,0.940198613,0.01968176
-43.958271271244996,-9.572447167623999,3.34533E-4,42.605524101,0.453139936
-115.850163163065,32.679805084586,4.3384E-8,0.000935947,0.000107448
-90.985298298225,15.022147426945999,1.70068E-5,2.31666654,0.040422245
-90.805118118045,15.742868147666009,1.38343E-5,1.844962622,0.033131556
-56.030343343305,-3.8967714919539986,5.64987E-5,7.136994116,0.122764041
-67.56187487482501,9.796922201725998,3.65528E-4,45.442431964,0.475173956
-99.633946946865,22.049174453965996,8.2413E-6,0.963066224,0.02000489
-74.048361361305,4.571696976506004,8.11724E-6,0.943444242,0.019709691
-101.706019018935,24.301426706216,4.45655E-7,0.01441141,0.001102646
-50.354667667635,-0.20307779826399752,3.17756E-5,4.193333751,0.072963793
-57.922235235195004,-0.5634381586240025,1.05397E-5,1.329391338,0.025442147
-63.597910910865004,-5.968843564023999,5.13425E-6,0.452123441,0.012557557
-65.399712712665,2.7698951747060008,5.04168E-6,0.434313543,0.012333942
-45.669982982955005,-20.743618338784003,7.01499E-5,8.842615565,0.148035275
-72.246559559505,-49.752627347764005,1.96964E-7,0.005372878,0.00048763
-65.850163163115,-44.977852572994,1.88562E-8,0.000339751,0.000046703
-37.291604604585004,-10.112987708163999,2.64233E-5,3.520324577,0.061428598
-56.030343343305,-6.869744464923997,1.01729E-5,1.270159333,0.024578423
-60.084397397355,-2.1850597802439964,4.5421E-6,0.370137799,0.011125379
-65.850163163115,-16.869744464914,7.36553E-7,0.026892297,0.001821079
-66.751064064015,8.175300580106004,6.25586E-5,7.860133774,0.134164826
-59.273586586545,-30.563438158594,5.05667E-7,0.017459927,0.001250943
-61.615928928885,-29.121996717154,5.29081E-6,0.471409931,0.012935529
-46.300613613585,-12.094969690143998,1.5335E-5,2.072011699,0.036594022
-116.21052352342501,32.589714994496,8.76425E-9,0.000154131,0.000021708
-62.066379379335004,9.076201481006002,3.72697E-5,4.849761344,0.084513106
-60.534847847805,-5.338212933393997,4.27688E-6,0.337491425,0.01048256
-73.597910910855,-6.058933654114,6.26849E-6,0.624534922,0.015289332
-59.273586586545,5.112237517046005,8.04212E-6,0.93050789,0.019530841
-69.273586586535,-26.329203924364002,2.73599E-9,0.000040667,0.000006777
-43.958271271244996,-14.167041762213998,1.78495E-4,25.085949795,0.306577739
-46.751064064035006,-1.644519239703996,1.86745E-4,26.253969389,0.316265653
-41.796109109084995,-4.076951672134001,7.55725E-5,9.563630809,0.157674227
-67.56187487482501,-25.248122843284,1.4983E-9,0.000019728,0.000003711
-68.823136136085,-22.635510230674,1.05368E-7,0.002610979,0.000260923
-115.219532532435,32.589714994496,2.70746E-7,0.007768558,0.000670175
-52.246559559525,-1.8246994198839985,3.45383E-4,43.452976752,0.461060529
-46.210523523495,-11.374248969424002,1.21839E-4,16.419241543,0.231825547
-61.796109109065,-2.004879600064001,9.01219E-6,1.09160709,0.02183528
-102.246559559475,22.139264544055997,6.41797E-6,0.65052281,0.015648211
-63.688001000955,-10.293167888344001,4.53623E-4,52.498273005,0.529101423
-117.11142442432501,32.499624904406,8.29398E-6,0.972171319,0.020130203
-68.192505505455,-40.563438158584,1.81808E-6,0.09274169,0.004483102
-47.381694694665,-6.509384104563999,1.57456E-4,21.612122647,0.280580123
-93.688001000925,17.81494021973601,3.13721E-4,40.656732501,0.437275638
-67.47178478473501,-35.248122843274004,3.12342E-9,0.000046869,0.000007736
-60.174487487445,-15.067942663114003,2.68267E-4,36.116969376,0.3992127
-75.489802802745,-3.626501221684002,4.72142E-6,0.393296425,0.011559522
-56.300613613575,-19.031906627074,1.14523E-4,15.356737286,0.220982149
-77.561874874815,8.535660940465995,2.03969E-6,0.109383223,0.005026804
-46.84115415412499,-23.806681401844003,1.02085E-5,1.276272951,0.024662217
-98.55286586578501,24.301426706216,3.87012E-5,5.043814206,0.08747528
-61.525838838795,-16.239113834283998,1.10865E-4,14.747767493,0.215443741
-74.318631631575,5.9230483278560015,4.92833E-5,6.237262162,0.108791654
-68.642955955905,-24.887762482924,2.17839E-9,0.000031813,0.000005396
-55.579892892855,-14.707582302753998,3.98371E-4,48.468093189,0.496663799
-46.751064064035006,-6.779654374834003,2.04365E-4,28.583308144,0.336078193
-71.61592892887501,-41.644519239664,2.09394E-6,0.112901921,0.005159804
-97.651964964885,18.445570850366003,1.7699E-5,2.41240809,0.041998199
-97.471784784705,17.81494021973601,2.07341E-5,2.827385813,0.04884855
-38.372685685665004,-12.365239960414002,1.66939E-4,22.975790166,0.292535397
-58.102415415375,-36.239113834264,1.69523E-7,0.004385643,0.000419723
-71.255568568515,-31.824699419854,2.75217E-7,0.007959783,0.000681233
-42.69701000998499,-4.887762482943998,1.52556E-4,20.929826969,0.274244239
-115.03935235225501,32.499624904406,7.94493E-8,0.001798032,0.000196753
-89.814127127055,16.283408688206002,2.72955E-4,36.793684614,0.40337527
-69.81412712707501,-22.635510230674,8.9146E-7,0.034864604,0.002203233
-71.61592892887501,-6.058933654114,1.26243E-5,1.665199024,0.030321499
-57.471784784745,-22.094969690134,2.79375E-5,3.699295446,0.064721009
-43.417730730705,-17.860735455904,9.12402E-5,11.908446258,0.18433744
-66.30061361356499,-39.662537257684,4.3268E-5,5.592415079,0.096798469
-116.931244244145,32.409534814316,1.81588E-6,0.092014942,0.004477689
-50.624937937905,-29.752627347784,6.98761E-6,0.745803076,0.017013467
-64.498811811765,-16.689564284733997,3.42391E-6,0.240800465,0.008409511
-63.958271271225,-36.329203924354005,2.588E-9,0.000038253,0.00000641
-53.778091091055,5.742868147675999,9.62485E-5,12.620500235,0.192507961
-57.201514514475,-12.995870591044003,1.25468E-4,17.012906668,0.237094504
-74.769082082025,-12.455330050504003,1.3546E-6,0.061571769,0.003344051
-78.642955955895,-3.266140861323997,3.46142E-6,0.245973661,0.008500877
-39.994307307285,-9.031906627083998,5.86739E-5,7.43600174,0.126890758
-76.75106406400499,7.364489769296,2.24177E-5,3.057410042,0.052606447
-72.156469469415,-36.239113834264,1.24068E-7,0.003229262,0.000307216
-52.606919919885,-27.320194915354,2.50184E-6,0.143761316,0.006158769
-71.70601901896501,-30.833708428864,1.22385E-4,16.480292679,0.232623828
-56.570883883845,-29.932807527964002,2.03095E-6,0.108567927,0.005005372
-61.525838838795,-32.635510230663996,1.29835E-6,0.058247223,0.003205625
-69.63394694689501,-24.617492212654,5.8484E-8,0.001279451,0.000144841
-54.588901901865,-10.022897618073998,6.34078E-5,7.9546536,0.135738957
-56.931244244205,-13.356230951404001,1.34737E-4,18.234081217,0.250227045
-65.219532532485,-6.149023744204001,7.04014E-6,0.757033951,0.017139184
-47.651964964935004,-16.419294014464,1.16747E-4,15.726908663,0.22431107
-93.057370370295,15.923048327845997,2.75061E-5,3.649393072,0.063785379
-57.381694694655,-24.617492212654,4.82242E-5,6.144602659,0.10670324
-55.129442442405,-15.158032753203997,3.49822E-5,4.596840302,0.079739624
-70.985298298245,-14.617492212663997,3.91364E-7,0.012579877,0.000968448
-41.255568568545,-5.968843564023999,6.85972E-5,8.641725052,0.145234513
-53.688001000965,-28.221095816254,1.08773E-5,1.379770406,0.026235665
-109.90421721712501,23.040165444955996,7.35556E-5,9.302926221,0.154114718
-73.237550550495,-41.284158879304,9.24954E-8,0.002206419,0.000229054
-43.327640640615,-13.626501221673998,1.43256E-4,19.494728414,0.261903623
-39.003316316295,-9.031906627083998,3.79313E-5,4.93253766,0.085884647
-117.11142442432501,32.31944472422601,1.11368E-6,0.047056721,0.002750927
-45.489802802775,-2.6355102306940026,9.2716E-5,12.120168592,0.186762153
-101.706019018935,21.688814093606005,1.86949E-6,0.095510553,0.004609289
-54.588901901865,-8.491366086543998,1.69433E-5,2.309878033,0.040277411
-50.805118118085005,-19.932807527974,8.4745E-4,69.469274731,0.677324389
-43.778091091064994,-6.599474194654,1.00643E-4,13.221807825,0.199543101
-54.408721721685,-29.302176897334,6.31953E-6,0.634597934,0.015411882
-44.408721721695,-19.212086807254003,9.95687E-5,13.031480587,0.197835037
-63.597910910865004,-1.2841588793439982,1.93201E-6,0.100439133,0.00476269
-64.678991991945,-34.617492212644,7.1027E-8,0.001587081,0.000175899
-59.633946946905,0.7879131927260019,1.60657E-4,22.057051432,0.284661058
-50.715028027995004,2.049174453985998,2.20153E-4,30.366672466,0.352879182
-75.669982982925,20.517642922436004,1.35877E-3,80.874183911,0.770935914
-72.60691991986499,5.292417697226,2.11384E-5,2.896475473,0.049753716
-50.174487487454996,-18.851726446894,5.16534E-4,56.427775761,0.561293388
-92.606919919845,16.463588868386005,1.91739E-5,2.606202427,0.045339496
-84.22854154147501,13.670796075596009,1.53993E-5,2.076622614,0.036741819
-69.63394694689501,10.697823102625996,1.27912E-4,17.341736776,0.240601192
-51.075388388354995,-16.239113834283998,1.93803E-4,27.280708227,0.324342372
-65.940253253205,-30.383257978414,4.02435E-8,0.000809735,0.000099671
-68.913226226175,-13.266140861314,7.48324E-6,0.841270991,0.018198263
-55.760073073035,-20.743618338784003,6.3498E-5,7.961003404,0.135905808
-64.949262262215,0.3374627422760028,3.77659E-6,0.277922409,0.009267724
-69.363676676625,-14.347221942394,1.00841E-6,0.04132233,0.002491559
-59.273586586545,0.9680933729060044,2.86417E-5,3.792545648,0.06624443
-54.859172172135,-0.5634381586240025,4.41699E-6,0.354910386,0.010822251
-59.633946946905,-16.058933654104003,2.60251E-4,35.192964992,0.391960053
-56.390703703665,-15.248122843293999,1.49498E-4,20.401157665,0.270232675
-54.048361361325,-27.680555275714,1.50633E-5,2.029453353,0.035969
-61.886199199155,-27.320194915354,4.70891E-7,0.015704197,0.001165014
-61.435748748705,-26.599474194634002,1.01008E-5,1.265083968,0.024408357
-67.111424424375,-21.644519239684,3.55407E-9,0.000052845,0.000008803
-83.057370370305,22.499624904416002,7.54132E-4,66.50571702,0.651318293
-42.877190190164995,-12.545420140593997,2.48153E-4,34.12771994,0.38067496
-67.74205505500501,-42.815690410834,7.61312E-9,0.000126962,0.000018857
-59.814127127085,-38.131005726154,5.37685E-6,0.482612377,0.013143116
-44.859172172144994,-13.986861582034003,3.37331E-4,42.942060674,0.45520414
-66.210523523475,-33.356230951384,2.32265E-7,0.006537176,0.000574977
-68.642955955905,-2.9958705910540004,3.32334E-6,0.22864617,0.008164536
-61.435748748705,-3.4463210415039995,2.09375E-5,2.864906585,0.049304035
-116.570883883785,32.22935463413601,2.40202E-7,0.006750695,0.000594614
-53.147460460424995,-10.473348068523997,7.37846E-6,0.820454827,0.017948034
-97.922235235155,17.544669949466005,2.98921E-5,3.953678051,0.068936964
-76.480793793735,-10.293167888344001,5.36221E-6,0.481000647,0.013107813
-69.363676676625,-13.446321041494002,4.09275E-6,0.317429585,0.010035787
-71.525838838785,-0.20307779826399752,2.94057E-6,0.180362299,0.007230979
-62.787100100055,-1.554429149614002,2.94546E-6,0.181539621,0.007242898
-52.606919919885,-16.239113834283998,3.23392E-4,41.452656915,0.444760762
-115.850163163065,32.22935463413601,3.43139E-8,0.000650403,0.000084987
-57.111424424385,-2.2751498703339976,1.2378E-5,1.61398013,0.029747651
-67.922235235185,3.4005258053360023,5.93646E-5,7.536250382,0.128193079
-74.58890190184499,10.878003282805999,3.99519E-4,48.5877919,0.497383011
-72.51682982977499,-12.905780500954002,1.07753E-7,0.002696593,0.000266828
-64.859172172125,-3.4463210415039995,1.06698E-5,1.346349882,0.025748004
-53.147460460424995,-18.851726446894,1.93425E-4,27.164555959,0.32391454
-77.291604604545,-10.923798518974003,5.45578E-6,0.495607221,0.013333498
-54.769082082045,-16.959834555004,7.03587E-5,8.884760415,0.148410592
-40.715028028004994,-20.203077798244003,2.44946E-5,3.285745967,0.057201241
-51.435748748715,-6.149023744204001,4.40222E-4,51.827383696,0.521624175
-61.435748748705,-29.932807527964002,4.73049E-6,0.394714425,0.01158146
-61.706019018975,-1.0138886090740016,3.78238E-6,0.27943502,0.00928179
-67.111424424375,-37.230104825254,5.36703E-8,0.001178298,0.000132921
-66.39070370365499,-17.590465185634002,1.10268E-5,1.406094567,0.026586679
-64.678991991945,-18.040915636084,2.51242E-6,0.144765429,0.006184641
-56.570883883845,-12.275149870324,1.4722E-4,20.133929064,0.267213999
-66.480793793745,-35.968843563994,1.32957E-9,0.000016868,0.000003293
-50.805118118085005,-23.446321041483998,2.86556E-5,3.795411209,0.066274361
-58.372685685645,-5.248122843303996,2.86872E-5,3.798279927,0.066342545
-76.300613613555,-13.085960681133997,1.52338E-5,2.053682752,0.036361271
-49.003316316284995,-16.329203924374,1.82158E-4,25.608895541,0.310912496
-58.012325325285,-0.7436183388039979,1.36397E-5,1.814719906,0.032680652
-58.192505505465,-18.851726446894,4.68339E-5,6.011408329,0.103946727
-71.435748748695,18.535660940456005,1.6634E-3,85.089586519,0.804692853
-116.841154154055,32.13926454404601,1.61079E-6,0.079344093,0.003973973
-68.282595595545,-40.473348068494005,2.52292E-7,0.007219323,0.000624525
-67.381694694645,5.562687967496004,1.33913E-5,1.782254757,0.032104711
-52.787100100065004,4.121246526055998,3.51758E-5,4.624909321,0.080145549
-60.084397397355,4.571696976506004,4.73664E-5,6.068036627,0.105004516
-61.345658658615,-15.428303023474001,1.68877E-5,2.298038526,0.040150344
-54.408721721685,-24.617492212654,1.83288E-5,2.484332203,0.043427909
-82.967280280215,21.95908436387601,8.87753E-4,71.120726214,0.687394124
-60.264577577535,-4.797672392853997,5.1765E-6,0.457798119,0.012659582
-57.381694694655,3.310435715246001,9.34076E-6,1.14841647,0.022613366
-69.093406406355,-30.293167888324,1.60947E-9,0.000022672,0.000003987
-47.651964964935004,-22.905780500943997,1.96087E-5,2.668341979,0.046319882
-59.363676676635,1.3284537332660022,1.66874E-5,2.277912499,0.039693184
-68.733046045995,-15.428303023474001,1.61125E-6,0.079505219,0.003975126
-56.480793793755,-24.076951672114,6.328E-5,7.941981888,0.13550241
-67.021334334285,-20.203077798244003,1.62868E-8,0.000287208,0.00004034
-41.70601901899499,-19.482357077524,6.24151E-5,7.835126729,0.133898305
-69.72403703698501,-33.806681401834,5.16818E-8,0.00110972,0.000127997
-74.58890190184499,2.9500753548860033,2.96849E-6,0.185384114,0.007299121
-76.210523523465,8.805931210735999,1.28118E-4,17.380159497,0.240894876
-52.606919919885,-24.977852573014,7.83287E-6,0.898012261,0.01903234
-114.949262262165,32.13926454404601,4.9209E-8,0.001028603,0.000121873
-80.17448748742501,22.859985264776007,1.82327E-3,85.800003975,0.818713856
-68.552865865815,-46.419294014434,5.26943E-12,0.000000002,0.000000013
-61.165478478435,-11.824699419874001,1.43995E-4,19.595233076,0.262899756
-41.255568568545,-5.788663383843996,1.62436E-4,22.283399886,0.286908411
-51.345658658625,-22.365239960403997,3.2798E-4,41.941720063,0.448242183
-55.489802802765,-32.455330050484,3.23122E-6,0.214872009,0.007940007
-63.778091091045,-27.860735455894,1.73953E-6,0.087202637,0.004290241
-51.345658658625,0.42755283236600405,3.82496E-5,4.97063309,0.086543007
-45.399712712685,-5.338212933393997,2.90212E-4,38.544601624,0.418212332
-64.31863163158499,-18.941816536984,4.01439E-6,0.304851985,0.00984552
-41.165478478455,-16.509384104554,1.31894E-4,17.860386422,0.246247095
-45.129442442415,-7.230104825284002,8.91414E-5,11.539213141,0.180864029
-61.525838838795,-15.067942663114003,2.59925E-5,3.47575413,0.060487787
-55.579892892855,-20.383257978424,6.5664E-5,8.251651662,0.139893127
-75.489802802745,5.4725978774060025,2.57017E-5,3.429207852,0.059851427
-54.498811811775,-34.347221942374006,3.36433E-7,0.010296986,0.000832632
-69.093406406355,4.571696976506004,2.38826E-4,33.008042065,0.371685558
-72.967280280225,-54.076951672084,9.48097E-10,0.000010371,0.000002348
-67.021334334285,-2.0949696901540023,5.47861E-6,0.497793478,0.013388535
-42.246559559535,-18.311185906353998,1.5783E-4,21.659425625,0.28106018
-78.01232532526501,-8.941816536993997,4.30511E-6,0.340498025,0.01055101
-89.273586586515,18.986111390905997,1.98087E-5,2.701867031,0.046770317
-64.949262262215,0.24737265218600157,3.4883E-6,0.248058928,0.008566325
-67.56187487482501,0.3374627422760028,3.7491E-6,0.274157548,0.009200882
-48.372685685655,-3.4463210415039995,4.74217E-4,53.891167551,0.54014721
-64.678991991945,-8.040915636093999,3.01603E-5,4.001744059,0.069512418
-57.651964964925,-15.608483203653996,1.4238E-4,19.40902341,0.260720086
-70.895208208155,-42.275149870294,9.70096E-7,0.037953658,0.002397116
-73.507820820765,-48.311185906324,2.56013E-9,0.000037737,0.000006341
-44.048361361335,-21.824699419863997,3.08468E-5,4.099268861,0.070982337
-71.075388388335,-9.572447167623999,1.30443E-5,1.731890971,0.031298672
-46.390703703675,-11.554429149603997,5.81213E-4,59.806665927,0.590102561
-75.219532532475,7.634760039566004,6.84783E-6,0.725724358,0.016678802
-69.81412712707501,-16.329203924374,3.10162E-6,0.199316154,0.007623974
-67.111424424375,-24.977852573014,5.08126E-10,0.000003705,0.000001259
-75.039352352295,9.796922201725998,7.63668E-4,66.657615236,0.654166372
