Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
1.46071E-9,0.000000146,0.000010966,1,0,0
4.44309E-9,0.00000059,0.000033354,0.9999,0,0
5.52654E-9,0.000001143,0.000041487,0.9998,0,0
6.39388E-9,0.000003028,0.000047997,0.9995,0,0
9.24457E-9,0.00001019,0.000069395,0.9986,0,0
1.6723E-8,0.000025012,0.000125526,0.9975,0,0
3.68887E-8,0.000053651,0.000276852,0.9964,0,0
5.22416E-8,0.00010427,0.000392031,0.9953,0,0
1.01957E-7,0.00025673,0.000764817,0.9933,0,0
1.53463E-7,0.000508876,0.001150741,0.9913,0,0
2.18814E-7,0.001016021,0.001639971,0.9885,0,0
4.48166E-7,0.002526504,0.003353159,0.9839,0,0
6.47979E-7,0.00500698,0.004840914,0.9794,0,0
1.05427E-6,0.010069281,0.007852409,0.9734,0,0
2.02554E-6,0.025071239,0.014978272,0.9634,0.00039032,0
3.53666E-6,0.050235286,0.025863472,0.9545,0.00039032,0.001171646
5.44376E-6,0.100481904,0.03926248,0.9435,0.0009758,0.001171646
8.14214E-6,0.200034417,0.057603174,0.9289,0.00175644,0.001757469
1.04751E-5,0.300426161,0.072905134,0.9181,0.00253708,0.002343292
1.22077E-5,0.400740984,0.083951433,0.9093,0.0029274,0.002343292
1.36906E-5,0.500912622,0.093198296,0.9016,0.003708041,0.002929115
1.50767E-5,0.60048749,0.101674755,0.8947,0.004683841,0.002929115
1.61388E-5,0.700117922,0.10806344,0.8883,0.005074161,0.002929115
1.6943E-5,0.751382248,0.112840496,0.8852,0.005464481,0.004100762
1.76039E-5,0.801479344,0.116728707,0.8823,0.006635441,0.004100762
1.84913E-5,0.900836651,0.121895354,0.8768,0.006830601,0.004100762
1.95451E-5,1.001669881,0.127953402,0.8715,0.007806401,0.004100762
2.04639E-5,1.100375731,0.133167261,0.8665,0.008587041,0.004686585
2.12565E-5,1.200162513,0.137615558,0.8618,0.008977361,0.004686585
2.21621E-5,1.301883312,0.142642137,0.8571,0.009562842,0.005858231
2.28153E-5,1.400899574,0.146231505,0.8527,0.009953162,0.006444054
2.35649E-5,1.500581445,0.150313446,0.8484,0.010733802,0.0076157
2.55221E-5,1.752538718,0.160790572,0.8381,0.013075722,0.009373169
2.73632E-5,2.001556302,0.170412932,0.8287,0.013856362,0.011130639
2.9021E-5,2.252723152,0.178890806,0.8198,0.015222482,0.014645577
3.05342E-5,2.500008566,0.186478669,0.8115,0.016588603,0.016988869
3.17375E-5,2.752055823,0.192413495,0.8034,0.017564403,0.018746339
3.32062E-5,3.001894266,0.199541161,0.7957,0.019320843,0.021675454
3.46681E-5,3.250070775,0.206511484,0.7884,0.021272443,0.024604569
3.57066E-5,3.503528944,0.21139003,0.7812,0.021857923,0.025190393
3.69344E-5,3.750519223,0.217080878,0.7744,0.024004684,0.026947862
3.82139E-5,4.002050939,0.222924896,0.7677,0.025565964,0.028119508
3.94186E-5,4.250210596,0.228347678,0.7613,0.027127244,0.0304628
4.05209E-5,4.501516376,0.233243919,0.755,0.029664325,0.031048623
4.15087E-5,4.750322674,0.237578926,0.7489,0.031225605,0.032220269
4.27087E-5,5.00016163,0.242779649,0.743,0.032396565,0.035149385
4.35886E-5,5.250483223,0.246548338,0.7372,0.033372365,0.038664323
4.45517E-5,5.501934462,0.250630891,0.7315,0.035519126,0.042765085
4.55842E-5,5.7545008,0.254958107,0.7259,0.038056206,0.043350908
4.64994E-5,6.003184703,0.258752424,0.7205,0.040007806,0.043936731
4.73208E-5,6.251846914,0.262125083,0.7152,0.041178767,0.044522554
4.80647E-5,6.504714433,0.265153173,0.7099,0.041764247,0.04745167
4.87642E-5,6.751878035,0.267978034,0.7048,0.042544887,0.048037493
4.96841E-5,7.002772557,0.271660083,0.6997,0.043911007,0.049209139
5.04343E-5,7.253298953,0.2746354,0.6947,0.045277127,0.049794962
5.13097E-5,7.502798995,0.278076611,0.6898,0.047228728,0.051552431
5.19832E-5,7.761337827,0.28070222,0.6847,0.048985168,0.052724077
5.28129E-5,8.002128553,0.283910398,0.6802,0.051912568,0.052724077
5.35374E-5,8.251917442,0.286688637,0.6755,0.053083528,0.052724077
5.43181E-5,8.500235752,0.289658284,0.6709,0.054644809,0.053895723
5.50475E-5,8.751778366,0.292410562,0.6663,0.055425449,0.05506737
5.59506E-5,9.001759174,0.295788769,0.6618,0.057962529,0.057996485
5.66879E-5,9.254985734,0.298522917,0.6573,0.059133489,0.059753954
5.74704E-5,9.500448,0.301401774,0.653,0.06108509,0.063268893
5.81615E-5,9.754956383,0.303924506,0.6486,0.06245121,0.066198008
5.88641E-5,10.00095528,0.306470821,0.6444,0.06498829,0.067369654
5.95765E-5,10.255646742,0.309033651,0.6401,0.06537861,0.071470416
6.01619E-5,10.501205023,0.311125506,0.636,0.067135051,0.073813708
6.08371E-5,10.761448022,0.313522735,0.6317,0.068110851,0.074985354
6.14073E-5,11.00003801,0.315533975,0.6278,0.069086651,0.076157001
6.21027E-5,11.253591467,0.317971111,0.6237,0.071623731,0.076742824
6.28754E-5,11.50353786,0.320658691,0.6197,0.073185012,0.079086116
6.35331E-5,11.75018186,0.322929518,0.6158,0.074551132,0.080843585
6.42755E-5,12.006108683,0.325475076,0.6118,0.076697892,0.082601054
6.48415E-5,12.271063126,0.327402619,0.6077,0.078064012,0.084358524
6.54223E-5,12.505578685,0.329369342,0.6041,0.079234973,0.086115993
6.61158E-5,12.755728187,0.33170259,0.6003,0.080796253,0.087287639
6.66922E-5,13.001343976,0.333629761,0.5966,0.081967213,0.087873462
6.73719E-5,13.26368798,0.335887872,0.5926,0.082943013,0.089630931
6.79682E-5,13.506559027,0.33785633,0.5891,0.083918813,0.090216755
6.85259E-5,13.759026338,0.339686984,0.5854,0.086065574,0.091974224
6.92382E-5,14.006892001,0.342010216,0.5818,0.089383294,0.094903339
6.97841E-5,14.250175685,0.343779847,0.5783,0.091139735,0.095489162
7.0349E-5,14.50242565,0.345600863,0.5747,0.094262295,0.096660808
7.08518E-5,14.756745885,0.347213198,0.5711,0.095433255,0.097832455
7.1437E-5,15.005871543,0.349079862,0.5676,0.096994536,0.099004101
7.21425E-5,15.250958781,0.351316326,0.5641,0.098946136,0.100175747
7.25758E-5,15.503237164,0.352682177,0.5607,0.100312256,0.102519039
7.30767E-5,15.750943629,0.354254101,0.5573,0.103239657,0.104276508
7.36646E-5,16.000385414,0.356088996,0.5539,0.104800937,0.104862332
7.417E-5,16.251842286,0.357658538,0.5505,0.106947697,0.104862332
7.46336E-5,16.504707629,0.359091168,0.5471,0.108313817,0.104862332
7.52457E-5,16.752066122,0.36097326,0.5438,0.109094457,0.106033978
7.57677E-5,17.000976344,0.36256925,0.5405,0.110655738,0.107205624
7.63449E-5,17.252336088,0.36432503,0.5372,0.112607338,0.111306385
7.69121E-5,17.505327725,0.366041203,0.5339,0.114754098,0.113063855
7.74106E-5,17.752128335,0.367541593,0.5307,0.116120219,0.114235501
7.78741E-5,18.000421812,0.368930403,0.5275,0.117096019,0.114821324
7.82234E-5,18.250149116,0.369972857,0.5243,0.118266979,0.117164616
7.88219E-5,18.513505039,0.37175143,0.5209,0.120023419,0.117164616
7.94977E-5,18.752939929,0.373747438,0.5179,0.121389539,0.117750439
8.01205E-5,19.002344077,0.375575711,0.5148,0.1235363,0.118336262
8.06599E-5,19.267565543,0.377150455,0.5115,0.12587822,0.119507909
8.13551E-5,19.50267642,0.379168749,0.5086,0.12802498,0.120093732
8.17337E-5,19.75541972,0.380262351,0.5055,0.129195941,0.121265378
8.23824E-5,20.001518628,0.382127107,0.5025,0.131733021,0.121851201
8.28242E-5,20.256491184,0.383390686,0.4994,0.133099141,0.122437024
8.34806E-5,20.5322817,0.385258381,0.4961,0.135636222,0.125951963
8.39886E-5,20.750129076,0.386696328,0.4935,0.137197502,0.127709432
8.44903E-5,21.00288763,0.388109748,0.4905,0.138563622,0.128881078
8.4933E-5,21.257035106,0.38935162,0.4875,0.139149102,0.130052724
8.53828E-5,21.50404275,0.390608064,0.4846,0.139734582,0.132396016
8.58318E-5,21.752441597,0.391857256,0.4817,0.140320062,0.133567663
8.65771E-5,22.002363921,0.393919515,0.4788,0.142661983,0.135325132
8.70183E-5,22.254139216,0.395133669,0.4759,0.144028103,0.137668424
8.76436E-5,22.50589566,0.396846131,0.473,0.145784543,0.142355009
8.81395E-5,22.753487087,0.398197464,0.4702,0.147540984,0.145869947
8.84069E-5,23.009519479,0.398923833,0.4673,0.148907104,0.145869947
8.91266E-5,23.257987494,0.40086945,0.4645,0.151444184,0.14645577
8.96738E-5,23.508359297,0.402340323,0.4617,0.153005464,0.147627417
8.99558E-5,23.795900209,0.40309571,0.4585,0.153590945,0.149384886
9.01866E-5,24.003073702,0.403712216,0.4562,0.153786105,0.150556532
9.05607E-5,24.256024169,0.404709205,0.4534,0.154761905,0.152899824
9.10584E-5,24.5013279,0.406030214,0.4507,0.156128025,0.155243117
9.16687E-5,24.757277357,0.407642247,0.4479,0.157884465,0.155243117
9.19927E-5,25.000769445,0.408494614,0.4452,0.158274785,0.15582894
9.25721E-5,25.25439005,0.410012528,0.4425,0.159055425,0.157000586
9.30879E-5,25.51441131,0.411357131,0.4397,0.160421546,0.158758055
9.3468E-5,25.753695291,0.41234422,0.4371,0.161592506,0.159929701
9.4236E-5,26.001097408,0.41432857,0.4345,0.164715066,0.162858817
9.46951E-5,26.253478912,0.415508499,0.4318,0.166081187,0.16344464
9.51116E-5,26.502953187,0.416574706,0.4292,0.167252147,0.164030463
9.58148E-5,26.751273265,0.418366113,0.4266,0.168618267,0.166959578
9.6252E-5,27.000980546,0.419474155,0.424,0.169984387,0.168131224
9.6912E-5,27.251458437,0.421139213,0.4214,0.171545667,0.169302871
9.74846E-5,27.5047538,0.422576077,0.4188,0.173887588,0.17106034
9.8244E-5,27.759379813,0.424470614,0.4162,0.176619828,0.172817809
9.88959E-5,28.005931516,0.426087124,0.4137,0.178376269,0.175161101
9.94773E-5,28.253891972,0.427521096,0.4112,0.180327869,0.180433509
1.00062E-4,28.50242926,0.428955515,0.4087,0.182279469,0.183948448
1.00751E-4,28.754379461,0.430638654,0.4062,0.18442623,0.18629174
1.01266E-4,29.006923683,0.431888773,0.4037,0.18520687,0.187463386
1.02077E-4,29.250784325,0.433847143,0.4013,0.18754879,0.189806678
1.02628E-4,29.506672648,0.43516958,0.3988,0.18950039,0.190978325
1.03388E-4,29.753867544,0.436984808,0.3964,0.191256831,0.190978325
1.0403E-4,30.00284312,0.438506176,0.394,0.194379391,0.192735794
1.04638E-4,30.253343424,0.439942681,0.3916,0.196135831,0.194493263
1.05348E-4,30.50281859,0.441608587,0.3892,0.197306792,0.198008202
1.06203E-4,30.759411915,0.443602877,0.3868,0.199453552,0.202108963
1.06909E-4,31.004482929,0.445239345,0.3845,0.201209992,0.203866432
1.07568E-4,31.251176873,0.446756999,0.3822,0.202771272,0.205038079
1.08264E-4,31.503186796,0.448353722,0.3798,0.205308353,0.205623902
1.08876E-4,31.760085365,0.44974698,0.3775,0.207455113,0.208553017
1.09375E-4,32.000204847,0.450878728,0.3753,0.208626073,0.20913884
1.10206E-4,32.251303835,0.452753368,0.373,0.211358314,0.212653779
1.10855E-4,32.502553648,0.454209482,0.3707,0.213505074,0.216168717
1.11524E-4,32.752227053,0.455701443,0.3685,0.215261514,0.218512009
1.12264E-4,33.009609275,0.457340994,0.3662,0.216822795,0.220855302
1.12664E-4,33.257039474,0.45822525,0.364,0.218188915,0.222026948
1.13471E-4,33.505726543,0.459996967,0.3618,0.222482436,0.22437024
1.14116E-4,33.756119994,0.461406325,0.3596,0.224434036,0.225541886
1.14592E-4,34.007697606,0.462440769,0.3574,0.226190476,0.226127709
1.15241E-4,34.260464343,0.463844196,0.3552,0.227751756,0.229056825
1.15899E-4,34.503328814,0.46526034,0.3531,0.228922717,0.231400117
1.16276E-4,34.758802286,0.466068634,0.3509,0.230093677,0.23198594
1.16927E-4,35.003714901,0.467457952,0.3488,0.232825917,0.233157586
1.17534E-4,35.261624028,0.468748273,0.3466,0.234387198,0.236672525
1.18452E-4,35.509430762,0.470685539,0.3445,0.237314598,0.240773286
1.19132E-4,35.753619707,0.472111084,0.3424,0.238680718,0.242530756
1.19528E-4,36.004618107,0.472938842,0.3403,0.239851678,0.244874048
1.20415E-4,36.258907858,0.474781905,0.3382,0.243169399,0.248388987
1.21601E-4,36.503562574,0.47722652,0.3362,0.24765808,0.250732279
1.2228E-4,36.75563837,0.478616916,0.3341,0.24980484,0.252489748
1.22932E-4,37.004920179,0.479942684,0.3321,0.25214676,0.25483304
1.23726E-4,37.251504875,0.481551016,0.3301,0.254683841,0.258347979
1.24343E-4,37.524478636,0.482793141,0.3279,0.257416081,0.258347979
1.24803E-4,37.752034914,0.483713829,0.326,0.258391881,0.260691271
1.2591E-4,38.010731615,0.485920757,0.324,0.264637002,0.265377856
1.26507E-4,38.252136886,0.487102066,0.3221,0.267759563,0.267721148
1.27039E-4,38.505617105,0.488150121,0.3201,0.269711163,0.269478617
1.27694E-4,38.760487281,0.48943469,0.3181,0.272248244,0.27182191
1.28476E-4,39.003852735,0.490961441,0.3162,0.275175644,0.273579379
1.29031E-4,39.261546549,0.492039328,0.3142,0.277322404,0.275336848
1.29441E-4,39.500854238,0.492832242,0.3123,0.279274005,0.277094318
1.30048E-4,39.753653966,0.494001066,0.3104,0.280640125,0.27943761
