X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-89.14,17.07,train,2.0164270769918398E-4,40.17733925761998,0.43061689810221737
-92.27,14.9,train,3.997196325948027E-5,3.661691039857726,0.13037425547552603
-92.19,14.84,train,4.175192918369181E-4,65.06082853703727,0.6102822328152792
-92.23,14.88,train,1.386199401413269E-4,28.642489914369808,0.3420670889497269
-92.16527799999997,14.989166999999997,train,3.6269264815082296E-4,60.210164123105734,0.5763295570057677
-92.16805599999999,14.938888999999994,train,3.18706345609819E-4,56.30213705185977,0.5444915372821229
-88.56999999999998,15.719999999999997,train,2.0764093388742842E-4,41.50394143464161,0.4378181533383601
-88.54999999999998,15.719999999999997,train,7.659691743595542E-5,12.023155422073764,0.22317217216220475
-88.60999999999997,15.679999999999998,train,5.297692275918655E-4,72.67204497896803,0.6652122613124274
-88.67999999999998,15.729999999999997,train,3.790768180851431E-5,3.396752019274602,0.12447942078553077
-88.57999999999997,15.679999999999998,train,6.290336640506453E-4,76.71974596412888,0.7023163812695277
-88.63999999999999,15.719999999999997,train,1.0029713974429989E-4,19.10312265349417,0.2733494151791671
-99.56,24.86,train,2.4058483099444555E-4,46.36161515344443,0.47433276391000373
-99.84,25.18,train,1.922175339226227E-4,38.60354309344411,0.4189210132358495
-99.68,25.26,train,2.8406298943535544E-4,52.67615343870884,0.5158356969499734
-100.04,25.29,train,0.0012463048888813597,91.14113688077806,0.8237707158933382
-100.19,25.78,train,2.3119631403795447E-4,45.11737841606908,0.46441903564980136
-100.18,26.5,train,2.5603400400793584E-4,48.83421709943087,0.48987094502831646
-100.13,25.4,train,1.6194437312758446E-4,33.4903546490998,0.3778746372689775
-100.0,25.59,train,2.661628467265845E-4,50.25082037849867,0.49956907501547
-100.33,25.82,train,5.426531754282682E-4,73.42498750426002,0.6705422006787758
-100.87,26.12,train,4.186715575120976E-5,3.95054807976115,0.135716770778814
-86.89,21.15,train,1.0248146813729576E-4,19.684691605747236,0.2776496819704616
-92.43,14.87,train,2.7775557631322606E-4,51.96333279887513,0.5102259432463805
-99.18,18.62,train,2.515156752875301E-4,48.16691699618497,0.4854224543115785
-98.12,26.02,train,2.896599688802399E-4,53.31756956239909,0.520707070948167
-98.24,26.06,train,4.915063633095168E-4,70.06767301900335,0.6483154692036546
-97.39,20.95,train,5.2224286259006516E-5,5.614307646896701,0.16379140679801357
-97.46,20.95,train,1.859396889997367E-4,37.606914182234526,0.41086040263837
-97.33,20.97,train,5.107348066299039E-5,5.426276268636453,0.1607623632509368
-97.4,20.97,train,3.0029596674476113E-4,54.46733855801663,0.5296991273354069
-100.01,25.29,train,1.4848301545352334E-4,31.26445248315319,0.35769985941229415
-99.38027799999998,23.405277999999992,train,4.243385872501306E-4,65.66082502575355,0.6141284731451038
-98.45166699999997,20.986110999999998,train,0.0010734775100067857,88.52596794586488,0.8010431166337459
-99.31083299999997,21.051943999999995,train,8.509308216773264E-5,14.492815764414717,0.2419375223415493
-99.04083299999998,21.701666999999993,train,2.999909804093956E-4,54.43778894271806,0.5294459821768808
-95.16388899999998,17.448610999999996,train,5.774678342920856E-4,74.67097200073702,0.6841307549483732
-98.21249999999999,21.016666999999995,train,7.797544543296184E-4,81.30764600761503,0.7451949350726269
-99.80222199999999,25.16777799999999,train,2.1892040042351376E-4,43.297879774537165,0.45087800344382306
-98.25388899999999,20.91722199999999,train,0.001081060547579327,88.635591310813,0.8021625920576653
-96.66166699999997,18.599999999999998,train,4.2893374378388306E-4,66.15744086946246,0.6166777152639867
-98.55694399999997,21.375832999999997,train,5.399937196511172E-4,73.33398532517556,0.6694559604820208
-98.93805499999999,21.783610999999993,train,3.2231644255635984E-4,56.639825373916324,0.5472837300058078
-98.92111099999997,20.639721999999995,train,7.178327054606597E-5,10.679917222973604,0.21212218304957223
-99.47444399999999,21.699166999999996,train,1.2964873146876948E-4,26.602350284460357,0.32717208772603673
-98.54972199999999,21.179721999999995,train,2.2116035186885163E-4,43.64777906687419,0.4533996332981301
-99.53888899999997,26.31055599999999,train,5.798791674787588E-4,74.77252667272649,0.685030536304728
-98.87499999999999,21.437499999999993,train,0.0010503805955387549,87.72197838090845,0.7975539131666765
-98.52749999999997,21.093055999999997,train,0.0022927634856864305,98.56659419970369,0.8958257652099039
-98.63249999999998,22.494443999999998,train,1.960921494155994E-4,39.36979685043818,0.42378677650352975
-95.31861099999998,17.342499999999998,train,4.8157410819953995E-4,69.81353190407727,0.643646879896496
-99.02916699999997,18.921943999999993,train,1.8589405732717472E-4,37.60093938559173,0.41080099386570934
-98.64777799999997,21.365277999999993,train,0.0013898247584842964,92.71340824031869,0.8390397870711422
-98.67805499999997,20.499443999999993,train,8.812611671163431E-5,15.412035446051945,0.24841882384978076
-99.06249999999997,20.876388999999993,train,7.499573404624987E-5,11.498482963369646,0.21953113251163978
-99.16027799999998,18.628888999999997,train,3.8527602277457724E-4,62.01275408547106,0.5910065580019603
-98.97138899999997,22.743332999999993,train,1.6271885512298914E-4,33.60280687291267,0.37899688048406616
-99.18638899999999,18.596388999999995,train,3.9372164420457394E-4,62.71580491304355,0.5962374762756449
-98.08833299999998,20.406110999999996,train,2.660182010539674E-4,50.22810920524397,0.4994331762157132
-95.03722199999997,16.993055999999996,train,4.7899305137431375E-4,69.75764943830535,0.642413310888741
-99.50805499999997,27.486388999999996,train,8.990572599316142E-5,15.946858847011875,0.2521703434000589
-96.33555499999999,18.299999999999997,train,9.517812411468029E-5,17.582033214401186,0.2630682262800689
-98.79944399999998,21.153332999999993,train,0.0015844500798164862,94.09860926938651,0.85596345689558
-98.38305499999998,20.962221999999997,train,0.0029802340141529254,99.51297844653922,0.9178830154631381
-98.20777799999998,23.76749999999999,train,1.52586008572605E-4,31.80947554807359,0.36398636356146324
