Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
2.80585E-9,0.000000281,0.000021423,1,0,0
4.28716E-9,0.000001136,0.000032733,0.9998,0,0
4.92655E-9,0.000002582,0.000037614,0.9995,0,0
9.73963E-9,0.000010015,0.000074359,0.9985,0,0
1.78166E-8,0.00002568,0.000136017,0.9974,0,0
3.14262E-8,0.000052709,0.000239891,0.9963,0,0
5.25154E-8,0.000100421,0.00040081,0.9952,0,0
1.06568E-7,0.00025716,0.000813013,0.9931,0,0
1.54969E-7,0.00051103,0.001181837,0.9912,0,0
2.56897E-7,0.001016932,0.001957642,0.9888,0,0
4.93317E-7,0.002513235,0.003752487,0.9848,0,0
7.76715E-7,0.005000508,0.005895484,0.9808,0,0
1.17789E-6,0.010104215,0.008913401,0.9756,0,0
2.34501E-6,0.02511596,0.017589901,0.967,0.00019516,0.000585823
3.67756E-6,0.050359296,0.027312317,0.9588,0.00039032,0.001171646
5.5889E-6,0.100100893,0.040926474,0.9482,0.0009758,0.001171646
8.38838E-6,0.201170363,0.060192589,0.9336,0.00136612,0.001757469
1.05859E-5,0.301272991,0.074781965,0.9231,0.00214676,0.002343292
1.2418E-5,0.400091864,0.086603756,0.9145,0.003317721,0.002929115
1.41561E-5,0.500324113,0.097543134,0.907,0.003512881,0.002929115
1.5306E-5,0.604503852,0.10463712,0.8998,0.003903201,0.002929115
1.64764E-5,0.700225616,0.111744655,0.8939,0.005464481,0.003514938
1.72698E-5,0.750239589,0.116498479,0.8909,0.005659641,0.004100762
1.771E-5,0.802970378,0.119114233,0.8878,0.006245121,0.004100762
1.89956E-5,0.900611405,0.126665966,0.8826,0.007416081,0.004686585
2.01692E-5,1.001418651,0.13344739,0.8774,0.007806401,0.005858231
2.12521E-5,1.101642393,0.139611667,0.8725,0.008001561,0.006444054
2.1954E-5,1.208143388,0.14356089,0.8675,0.008587041,0.006444054
2.32917E-5,1.301925433,0.150987469,0.8634,0.008977361,0.006444054
2.36558E-5,1.400705598,0.152986941,0.8592,0.009562842,0.0076157
2.50555E-5,1.50037648,0.160585442,0.8551,0.009758002,0.008201523
2.66604E-5,1.751871169,0.169131834,0.8453,0.012490242,0.011716462
2.75009E-5,2.004840578,0.17353857,0.836,0.014246682,0.014059754
2.92577E-5,2.254661369,0.182599705,0.8273,0.016003123,0.014645577
3.12167E-5,2.500303662,0.19247322,0.8191,0.017759563,0.014645577
3.14896E-5,2.763899817,0.193829368,0.8106,0.019125683,0.016403046
3.35443E-5,3.044932267,0.203898064,0.8021,0.020296643,0.017574692
3.39816E-5,3.254184805,0.206008479,0.7959,0.022638564,0.019332162
3.58773E-5,3.501790258,0.215029951,0.7888,0.023614364,0.019332162
3.63105E-5,3.816556445,0.217062671,0.78,0.026541764,0.022261277
3.76374E-5,4.031289594,0.223223916,0.7743,0.027127244,0.022261277
3.87508E-5,4.312449866,0.22832,0.7669,0.027907884,0.022261277
3.93272E-5,4.542894184,0.230931919,0.7611,0.030249805,0.025776216
4.03902E-5,4.792039312,0.235702422,0.7548,0.030249805,0.025776216
4.15067E-5,5.03590927,0.240650245,0.7489,0.030640125,0.026362039
4.18722E-5,5.257046455,0.24225561,0.7437,0.032591725,0.0304628
4.22163E-5,5.565127507,0.243761507,0.7363,0.032786885,0.0304628
4.29381E-5,5.787835567,0.246899915,0.7311,0.033177205,0.031048623
4.39373E-5,6.00093062,0.251202127,0.7263,0.034153005,0.032220269
4.4755E-5,6.250007756,0.254686672,0.7207,0.035323966,0.033977739
4.53904E-5,6.538777195,0.257371755,0.7143,0.036885246,0.035735208
4.66335E-5,6.787868632,0.262569735,0.7089,0.037665886,0.035735208
4.79402E-5,7.072110771,0.267955735,0.7029,0.038836846,0.036321031
4.8311E-5,7.284438995,0.269469605,0.6985,0.042935207,0.03983597
4.87164E-5,7.512682804,0.271117951,0.6938,0.043130367,0.040421793
5.0012E-5,7.760139984,0.27633571,0.6887,0.043325527,0.041007616
5.12191E-5,8.003617534,0.281130345,0.6839,0.045277127,0.044522554
5.18437E-5,8.266660389,0.28358659,0.6788,0.047033568,0.048037493
5.28313E-5,8.502046988,0.287435837,0.6744,0.048009368,0.049794962
5.37182E-5,8.865331652,0.290857572,0.6676,0.048985168,0.051552431
5.40758E-5,9.027273099,0.292227999,0.6645,0.048985168,0.051552431
5.52137E-5,9.406953635,0.296553685,0.6577,0.051717408,0.052138254
5.55436E-5,9.528856868,0.297798231,0.6554,0.053669009,0.053895723
5.61321E-5,9.758092948,0.300006869,0.6514,0.056206089,0.055653193
5.63035E-5,10.218393624,0.300647329,0.6432,0.057377049,0.056824839
5.6539E-5,10.257897013,0.301525854,0.6425,0.057377049,0.056824839
5.71156E-5,10.664969851,0.303666814,0.6353,0.058743169,0.057410662
5.792E-5,10.754965709,0.306632252,0.6338,0.05971897,0.058582308
5.8253E-5,11.109178947,0.307852432,0.6277,0.06049961,0.058582308
5.90254E-5,11.250138199,0.310666462,0.6253,0.06108509,0.059168131
5.90605E-5,11.586746143,0.31079377,0.6195,0.06206089,0.059168131
5.97124E-5,11.759208805,0.313149866,0.6166,0.06401249,0.06268307
6.00702E-5,12.101308808,0.314436371,0.611,0.06537861,0.063854716
6.01499E-5,12.335590608,0.314722106,0.6071,0.066159251,0.065612185
6.09547E-5,12.504730732,0.317595791,0.6043,0.067525371,0.066783831
6.13065E-5,12.792140635,0.318844211,0.5995,0.068110851,0.067955477
6.21527E-5,13.027814072,0.321829002,0.5958,0.070257611,0.069712947
6.33245E-5,13.264685658,0.32591899,0.592,0.072404372,0.07029877
6.41205E-5,13.508255436,0.328669492,0.5881,0.076112412,0.071470416
6.45048E-5,13.752857832,0.329989124,0.5844,0.077868852,0.073227885
6.527E-5,14.005366052,0.332601598,0.5805,0.078259173,0.074399531
6.57264E-5,14.251455779,0.334150416,0.5767,0.079234973,0.074399531
6.67292E-5,14.546016496,0.337527633,0.5723,0.080796253,0.075571178
6.78575E-5,14.761437312,0.341287064,0.569,0.081772053,0.075571178
6.83232E-5,15.020249687,0.342826323,0.5653,0.083333333,0.076742824
6.9254E-5,15.275039309,0.345881403,0.5616,0.086651054,0.079671939
7.01319E-5,15.501555887,0.348736779,0.5583,0.089383294,0.081429408
7.06922E-5,15.751139606,0.350546525,0.5548,0.091725215,0.082601054
7.17509E-5,16.000824824,0.353938163,0.5513,0.092896175,0.083772701
7.26796E-5,16.252854783,0.356884287,0.5478,0.093871975,0.084944347
7.33401E-5,16.523293346,0.358963278,0.5441,0.096018735,0.086115993
7.40854E-5,16.751794521,0.361293411,0.541,0.098750976,0.087873462
7.4635E-5,17.079535905,0.363000693,0.5365,0.099921936,0.090216755
7.56101E-5,17.260296279,0.366007425,0.5341,0.100702576,0.091388401
7.5911E-5,17.510490658,0.366929413,0.5308,0.102068696,0.091388401
7.70535E-5,17.771151491,0.370406398,0.5275,0.104605777,0.09314587
7.72883E-5,18.002713035,0.37111638,0.5245,0.105581577,0.093731693
7.84854E-5,18.252666774,0.374710485,0.5213,0.107338017,0.095489162
7.87554E-5,18.504026777,0.37551549,0.5181,0.108313817,0.097832455
7.97392E-5,18.757374,0.378431146,0.5149,0.111046058,0.099589924
7.98712E-5,19.02083893,0.378820349,0.5115,0.112217018,0.10076157
8.11322E-5,19.254574945,0.382513435,0.5086,0.114168618,0.101933216
8.14936E-5,19.506484475,0.383563791,0.5056,0.115144418,0.103104862
8.25067E-5,19.760588159,0.386489092,0.5025,0.118657299,0.106033978
8.28671E-5,20.008510643,0.387523097,0.4995,0.120023419,0.107791447
8.39608E-5,20.258639216,0.390639923,0.4965,0.120804059,0.108963093
8.43259E-5,20.502698436,0.391673224,0.4936,0.12295082,0.110134739
8.53335E-5,20.774210603,0.394506795,0.4903,0.12568306,0.110720562
8.55507E-5,21.030443012,0.395114176,0.4874,0.12587822,0.110720562
