Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
7.28179E-11,0.000000007,0.000000447,1,0,0
1.24343E-10,0.00000002,0.000000764,0.999895156,0,0
1.31014E-10,0.000000033,0.000000805,0.999790312,0,0
1.95105E-10,0.000000118,0.000001199,0.999266094,0,0
2.69078E-10,0.000000251,0.000001653,0.998637031,0,0
5.02752E-10,0.000001042,0.000003089,0.996540155,0,0
6.88812E-10,0.000002503,0.000004232,0.993919061,0,0
1.85855E-9,0.00001006,0.00001142,0.987628434,0,0
4.39916E-9,0.000025055,0.000027031,0.982595932,0,0
1.01604E-8,0.00005078,0.000062428,0.978402181,0,0
1.71651E-8,0.000100538,0.000105462,0.974522961,0,0
3.77624E-8,0.000252887,0.000231982,0.968232334,0,0
8.65141E-8,0.00050564,0.000531315,0.963619207,0,0
1.69894E-7,0.001014305,0.001042849,0.959320612,0,0
3.76566E-7,0.002537547,0.002308518,0.953029985,0,0
5.99328E-7,0.005013838,0.003669139,0.947682952,0,0
8.96748E-7,0.010079414,0.005479993,0.940448731,0,0.000366972
1.61621E-6,0.025133252,0.009833353,0.92765779,0,0.001834862
2.54623E-6,0.05017333,0.015404633,0.914971692,0,0.004770642
3.79801E-6,0.100308065,0.022805151,0.898301531,0,0.006972477
5.83786E-6,0.200068804,0.034629302,0.876494024,0,0.012477064
7.7472E-6,0.300543408,0.045440543,0.860767456,0.002808989,0.017431193
9.64601E-6,0.400074034,0.055954671,0.848815265,0.005617978,0.019816514
1.1002E-5,0.500121837,0.063322451,0.838645418,0.005617978,0.022018349
1.27177E-5,0.600526972,0.07248133,0.829733697,0.005617978,0.023669725
1.42731E-5,0.701394505,0.080631288,0.821870413,0.005617978,0.026605505
1.49773E-5,0.751207448,0.084274443,0.818305724,0.005617978,0.02733945
1.54291E-5,0.801321045,0.086596308,0.81484588,0.005617978,0.029724771
1.69347E-5,0.900440418,0.094249915,0.808450409,0.008426966,0.029908257
1.79943E-5,1.001725295,0.099560002,0.802369469,0.011235955,0.033944954
1.92601E-5,1.100527433,0.105822333,0.796812749,0.011235955,0.042568807
2.01837E-5,1.201141867,0.110337227,0.791465716,0.014044944,0.046238532
2.12234E-5,1.302114085,0.115365255,0.786328371,0.014044944,0.047155963
2.22385E-5,1.400066657,0.120219909,0.781610401,0.014044944,0.049908257
2.31671E-5,1.502173787,0.124614169,0.77689243,0.014044944,0.05266055
2.52463E-5,1.752206038,0.134295818,0.766093521,0.014044944,0.056513761
2.71789E-5,2.001578827,0.143105096,0.756133361,0.016853933,0.062018349
2.9181E-5,2.252386715,0.15204397,0.746802265,0.02247191,0.064220183
3.06813E-5,2.501267362,0.158621302,0.738100231,0.025280899,0.070458716
3.23144E-5,2.753144018,0.16566574,0.729712728,0.028089888,0.074495413
3.42147E-5,3.002669554,0.173715439,0.721849444,0.033707865,0.077981651
3.58989E-5,3.251400847,0.180720923,0.714405536,0.033707865,0.082752294
3.71144E-5,3.503409218,0.185703828,0.707171315,0.039325843,0.086238532
3.84047E-5,3.752551261,0.190927247,0.700251625,0.039325843,0.090091743
3.96302E-5,4.002361388,0.195826704,0.693541623,0.042134831,0.094862385
4.08795E-5,4.251567862,0.200760413,0.687041308,0.04494382,0.095779817
4.22711E-5,4.500778097,0.206185513,0.680750681,0.04494382,0.09706422
4.33004E-5,4.753207986,0.210151134,0.674564898,0.050561798,0.100366972
4.46993E-5,5.003985799,0.215477447,0.668588803,0.050561798,0.103486239
4.5743E-5,5.253113227,0.219404938,0.662822395,0.050561798,0.108073394
4.66873E-5,5.502971664,0.222924369,0.65716083,0.050561798,0.112844037
4.7603E-5,5.753049905,0.226307531,0.65160411,0.053370787,0.117798165
4.86639E-5,6.003232093,0.230190042,0.646152233,0.053370787,0.121100917
4.9711E-5,6.254047102,0.233984032,0.6408052,0.053370787,0.124770642
5.06532E-5,6.500181472,0.237366096,0.635667855,0.056179775,0.127889908
5.18731E-5,6.751737522,0.241701195,0.63053051,0.058988764,0.132844037
5.28993E-5,7.003507043,0.245309554,0.625498008,0.058988764,0.13412844
5.40072E-5,7.255057704,0.249167169,0.62057035,0.058988764,0.137981651
5.48121E-5,7.505154174,0.251945038,0.615747536,0.058988764,0.143486239
5.55923E-5,7.753730999,0.254618198,0.611029566,0.058988764,0.146422018
5.65383E-5,8.000547089,0.257833689,0.60641644,0.058988764,0.150458716
5.73289E-5,8.251185721,0.260500153,0.601803313,0.058988764,0.152477064
5.81313E-5,8.505260052,0.263186435,0.597190187,0.058988764,0.153944954
5.90057E-5,8.750886024,0.266091762,0.592786748,0.061797753,0.15706422
5.96601E-5,9.000103131,0.268251393,0.588383309,0.06741573,0.158165138
6.03898E-5,9.252291464,0.270644206,0.58397987,0.06741573,0.161834862
6.13071E-5,9.501751933,0.273630334,0.579681275,0.070224719,0.168073394
6.19388E-5,9.754370184,0.275672562,0.57538268,0.073033708,0.171743119
6.26642E-5,10.003612453,0.278003615,0.571188928,0.073033708,0.172110092
6.33909E-5,10.255931726,0.280323702,0.566995177,0.073033708,0.173577982
6.41111E-5,10.504564233,0.282608582,0.56290627,0.073033708,0.179266055
6.47335E-5,10.755826151,0.284571387,0.558817362,0.073033708,0.182385321
6.58081E-5,11.003906534,0.287935099,0.554833298,0.073033708,0.187522936
6.65795E-5,11.255583704,0.290330418,0.550849235,0.075842697,0.189908257
6.74122E-5,11.503655547,0.29289794,0.546970015,0.078651685,0.193027523
6.81145E-5,11.754215846,0.295049133,0.543090795,0.078651685,0.196330275
6.87724E-5,12.000698856,0.297052449,0.539316419,0.078651685,0.199816514
6.95008E-5,12.256507048,0.299257125,0.535437199,0.078651685,0.209541284
7.01976E-5,12.501087035,0.301353129,0.531767666,0.081460674,0.210825688
7.09523E-5,12.754830545,0.303609379,0.52799329,0.084269663,0.215412844
7.17026E-5,13.004505298,0.305838114,0.524323758,0.087078652,0.216146789
7.25536E-5,13.257016734,0.308348792,0.520654225,0.092696629,0.219449541
7.35296E-5,13.50534079,0.311205701,0.517089537,0.095505618,0.222385321
7.4138E-5,13.756382593,0.312974795,0.513524848,0.098314607,0.225504587
7.48567E-5,14.002159869,0.315053095,0.510065003,0.101123596,0.226972477
7.54794E-5,14.257523035,0.316843358,0.506500315,0.101123596,0.229357798
7.62176E-5,14.500275798,0.318953806,0.503145313,0.109550562,0.231192661
7.68257E-5,14.752842675,0.320682502,0.499685469,0.109550562,0.234311927
7.76083E-5,15.007756798,0.322894394,0.496225624,0.109550562,0.237614679
7.80676E-5,15.256944589,0.324185873,0.492870623,0.112359551,0.24
7.88071E-5,15.500086858,0.326254818,0.489620466,0.112359551,0.245688073
7.97159E-5,15.753985684,0.328780132,0.486265464,0.112359551,0.249908257
8.04682E-5,16.00226027,0.330856287,0.483015307,0.115168539,0.25266055
8.11437E-5,16.25288135,0.332709783,0.47976515,0.117977528,0.259266055
8.21694E-5,16.506086116,0.335504437,0.476514993,0.117977528,0.262385321
8.29821E-5,16.753988891,0.337702024,0.473369679,0.117977528,0.263486239
8.38637E-5,17.004229815,0.340069784,0.470224366,0.120786517,0.26733945
8.46314E-5,17.256834043,0.342117813,0.467079052,0.120786517,0.270458716
8.56709E-5,17.503664414,0.344870747,0.464038583,0.120786517,0.274678899
8.64051E-5,17.753130258,0.346801141,0.460998113,0.123595506,0.277614679
8.71981E-5,18.004870553,0.348873709,0.457957643,0.123595506,0.28293578
8.79976E-5,18.250183435,0.350949781,0.455022017,0.126404494,0.285688073
8.88771E-5,18.50641602,0.353218432,0.451981547,0.126404494,0.289357798
8.98154E-5,18.756633869,0.355621326,0.449045922,0.126404494,0.292293578
