x,y,raw,cumulative,Logistic
-117.33255464545451,32.540574945454495,6.96328E-6,0.076402019,0.00759802
-116.4234637363635,32.540574945454495,2.69484E-7,0.001247839,0.000296212
-115.51437282727251,32.540574945454495,3.97514E-8,0.000036985,0.000043705
-114.6052819181815,32.540574945454495,1.91083E-8,0.000004345,0.000021009
-113.6961910090905,32.540574945454495,3.91143E-8,0.000033009,0.000043005
-117.33255464545451,31.631484036363503,1.17726E-5,0.150103782,0.012778649
-116.4234637363635,31.631484036363503,7.69232E-7,0.005655969,0.000845064
-115.51437282727251,31.631484036363503,4.21095E-8,0.000041195,0.000046298
-114.6052819181815,31.631484036363503,1.25425E-7,0.000318452,0.000137887
-113.6961910090905,31.631484036363503,5.37804E-8,0.000065186,0.000059129
-112.7871000999995,31.631484036363503,4.77017E-8,0.000054494,0.000052446
-111.8780091909085,31.631484036363503,2.06588E-7,0.000787234,0.000227094
-110.96891828181751,31.631484036363503,3.2007E-6,0.031255639,0.003506856
-110.0598273727265,31.631484036363503,4.58609E-7,0.003054377,0.000503991
-109.1507364636355,31.631484036363503,2.19946E-7,0.000830335,0.000241775
-108.2416455545445,31.631484036363503,8.49536E-9,0.00000085,0.000009341
-107.3325546454535,31.631484036363503,2.09146E-8,0.000006436,0.000022995
-106.4234637363625,31.631484036363503,2.67679E-8,0.000025873,0.000029431
-105.5143728272715,31.631484036363503,7.98273E-8,0.000135893,0.000087763
-116.4234637363635,30.722393127272497,2.33696E-6,0.021162438,0.002562924
-115.51437282727251,30.722393127272497,5.66874E-7,0.0043142,0.000622896
-114.6052819181815,30.722393127272497,5.61624E-8,0.000087412,0.000061747
-112.7871000999995,30.722393127272497,5.43554E-8,0.000070621,0.000059761
-111.8780091909085,30.722393127272497,2.60663E-7,0.001168047,0.000286519
-110.96891828181751,30.722393127272497,2.35695E-6,0.021633621,0.002584787
-110.0598273727265,30.722393127272497,1.91372E-6,0.016835298,0.002099739
-109.1507364636355,30.722393127272497,8.23975E-7,0.006528872,0.000905149
-108.2416455545445,30.722393127272497,6.19338E-8,0.000093606,0.000068092
-107.3325546454535,30.722393127272497,2.36263E-8,0.000015339,0.000025977
-106.4234637363625,30.722393127272497,2.13585E-8,0.000008572,0.000023483
-105.5143728272715,30.722393127272497,2.65687E-8,0.000020522,0.000029212
-104.60528191818051,30.722393127272497,3.22495E-8,0.000029098,0.000035457
-115.51437282727251,29.813302218181505,1.88058E-6,0.016074012,0.002063447
-114.6052819181815,29.813302218181505,2.26331E-7,0.00089757,0.000248791
-113.6961910090905,29.813302218181505,3.09334E-7,0.001478985,0.00034
-112.7871000999995,29.813302218181505,4.74854E-7,0.003288797,0.000521834
-111.8780091909085,29.813302218181505,4.66336E-7,0.003146926,0.000512479
-110.96891828181751,29.813302218181505,1.19068E-6,0.009531089,0.001307455
-110.0598273727265,29.813302218181505,3.45659E-6,0.033925156,0.003786171
-109.1507364636355,29.813302218181505,2.04306E-6,0.017645207,0.002241326
-108.2416455545445,29.813302218181505,2.35488E-6,0.021397926,0.002582526
-107.3325546454535,29.813302218181505,5.60876E-8,0.000081796,0.000061665
-106.4234637363625,29.813302218181505,1.24627E-7,0.00030591,0.00013701
-105.5143728272715,29.813302218181505,1.73192E-7,0.00051773,0.00019039
-104.60528191818051,29.813302218181505,2.67608E-7,0.00122089,0.000294151
-103.6961910090895,29.813302218181505,2.11069E-7,0.000808341,0.000232019
-102.7871000999985,29.813302218181505,1.55197E-6,0.012641912,0.001703499
-101.8780091909075,29.813302218181505,1.53457E-6,0.012332308,0.00168443
-100.9689182818165,29.813302218181505,7.34411E-6,0.08214381,0.008010242
-114.6052819181815,28.9042113090905,2.51287E-6,0.02333028,0.002755315
-113.6961910090905,28.9042113090905,6.72549E-7,0.00506748,0.000738928
-112.7871000999995,28.9042113090905,1.85043E-6,0.015513092,0.002030435
-111.8780091909085,28.9042113090905,4.50595E-7,0.002917481,0.000495188
-110.96891828181751,28.9042113090905,6.04079E-7,0.004548801,0.000663751
-110.0598273727265,28.9042113090905,2.11097E-6,0.018276684,0.002315655
-109.1507364636355,28.9042113090905,4.00873E-6,0.041793585,0.004388299
-108.2416455545445,28.9042113090905,5.97934E-6,0.061275089,0.00653141
-107.3325546454535,28.9042113090905,4.24507E-7,0.002568615,0.000466532
-106.4234637363625,28.9042113090905,3.33952E-7,0.001765294,0.000367049
-105.5143728272715,28.9042113090905,3.93547E-7,0.002197311,0.000432521
-104.60528191818051,28.9042113090905,1.54497E-7,0.000420543,0.000169843
-103.6961910090895,28.9042113090905,1.12948E-7,0.00026991,0.000124172
-102.7871000999985,28.9042113090905,6.32189E-7,0.004674213,0.000694616
-101.8780091909075,28.9042113090905,1.44568E-5,0.198096482,0.015646664
-100.9689182818165,28.9042113090905,1.06943E-5,0.126502759,0.01162183
-100.05982737272551,28.9042113090905,8.2886E-6,0.097054089,0.009031091
-115.51437282727251,27.995120399999493,3.10781E-5,0.506727554,0.033041679
-114.6052819181815,27.995120399999493,1.0741E-5,0.129720582,0.011672011
-113.6961910090905,27.995120399999493,2.86784E-6,0.027952211,0.003143305
-112.7871000999995,27.995120399999493,2.65283E-6,0.024632597,0.002908329
-111.8780091909085,27.995120399999493,1.24195E-5,0.160986493,0.013471446
-110.96891828181751,27.995120399999493,1.27787E-6,0.010024443,0.001403061
-110.0598273727265,27.995120399999493,1.7655E-6,0.014780584,0.001937428
-109.1507364636355,27.995120399999493,9.07594E-6,0.104134614,0.009880493
-108.2416455545445,27.995120399999493,4.25628E-5,0.755517027,0.044706112
