species,X,Y
Aedes albopictus,-72.25,18.56
Aedes albopictus,-73.93,18.09
Aedes albopictus,-73.75,18.2
Aedes albopictus,-72.4,18.23
Aedes albopictus,-73.86,18.33
Aedes albopictus,-74.45,18.49
Aedes albopictus,-73.89,18.57
Aedes albopictus,-74.12,18.65
Aedes albopictus,-72.09,18.65
Aedes albopictus,-72.51,18.77
Aedes albopictus,-72.1,18.83
Aedes albopictus,-72.47,19.05
Aedes albopictus,-72.41,18.54
Aedes albopictus,-72.33,18.53
Aedes albopictus,-72.09,18.65
Aedes albopictus,-82.36,23.14
