species,X,Y
Aedes aegypti,-45.29,-5.09
Aedes aegypti,-48.18,-21.79
Aedes aegypti,-43.37,-22.79
Aedes aegypti,-38.95,-4.95
Aedes aegypti,-35.71,-9.52
Aedes aegypti,-37.31,-9.69
Aedes aegypti,-43.3,-22.63
Aedes aegypti,-43.96,-19.9
Aedes aegypti,-37.45,-10.59
Aedes aegypti,-41.73,-12.47
Aedes aegypti,-42.02,-11.25
Aedes aegypti,-44.34,-22.99
Aedes aegypti,-44.67,-18.46
Aedes aegypti,-38.44,-12.9
Aedes aegypti,-42.66,-22.2
Aedes aegypti,-44.49,-21.15
Aedes aegypti,-70.45,-9.31
Aedes aegypti,-39.2,-14.74
Aedes aegypti,-42.69,-19.46
Aedes aegypti,-43.46,-21.75
Aedes aegypti,-39.78,-3.24
Aedes aegypti,-39.29,-16.62
Aedes aegypti,-39.04,-12.19
Aedes aegypti,-39.33,-14.85
Aedes aegypti,-54.25,-20.91
Aedes aegypti,-37.09,-10.99
Aedes aegypti,-48.33,-19.03
Aedes aegypti,-40.16,-13.87
Aedes aegypti,-47.82,-21.21
Aedes aegypti,-48.73,-22.27
Aedes aegypti,-54.84,-20.33
Aedes aegypti,-43.45,-22.93
Aedes aegypti,-60.26,-2.63
Aedes aegypti,-43.95,-19.82
Aedes aegypti,-44.28,-2.63
Aedes aegypti,-48.62,-7.34
Aedes aegypti,-48.42,-1.26
Aedes aegypti,-51.04,-17.74
Aedes aegypti,-38.3,-4.24
Aedes aegypti,-44.07,-19.78
Aedes aegypti,-43.06,-22.92
Aedes aegypti,-50.74,0.56
Aedes aegypti,-40.3,-20.13
Aedes aegypti,-44.2,-19.95
Aedes aegypti,-43.38,-22.73
Aedes aegypti,-38.63,-3.88
Aedes aegypti,-40.38,-20.44
Aedes aegypti,-43.78,-19.85
Aedes aegypti,-43.93,-16.62
Aedes aegypti,-57.84,-16.52
Aedes aegypti,-40.21,-3.82
Aedes aegypti,-39.77,-8.16
Aedes aegypti,-61.32,-11.3
Aedes aegypti,-41.76,-2.96
Aedes aegypti,-49.27,-16.81
Aedes aegypti,-41.96,-18.78
Aedes aegypti,-49.28,-16.64
Aedes aegypti,-43.11,-22.61
Aedes aegypti,-51.97,-23.4
Aedes aegypti,-47.8,-15.78
Aedes aegypti,-46.65,-23.65
Aedes aegypti,-39.28,-7.18
Aedes aegypti,-43.0,-22.83
Aedes aegypti,-44.08,-19.89
Aedes aegypti,-43.5,-22.7
Aedes aegypti,-51.28,-23.18
Aedes aegypti,-42.77,-5.17
Aedes aegypti,-47.78,-22.73
Aedes aegypti,-49.98,-22.18
Aedes aegypti,-40.29,-20.28
Aedes aegypti,-48.65,-20.51
Aedes aegypti,-42.85,-22.75
Aedes aegypti,-42.06,-22.71
Aedes aegypti,-46.29,-23.87
Aedes aegypti,-42.94,-22.18
Aedes aegypti,-41.4,-21.75
Aedes aegypti,-44.49,-22.44
Aedes aegypti,-41.98,-22.3
Aedes aegypti,-54.48,-25.48
Aedes aegypti,-52.51,-22.92
Aedes aegypti,-50.57,-21.11
Aedes aegypti,-46.79,-23.53
Aedes aegypti,-51.11,-23.52
Aedes aegypti,-46.45,-23.4
Aedes aegypti,-61.97,2.53
Aedes aegypti,-62.63,3.1
Aedes aegypti,-52.22,3.19
Aedes aegypti,-47.76,-0.8
Aedes aegypti,-48.22,-1.1
Aedes aegypti,-50.33,1.07
Aedes aegypti,-62.71,3.72
Aedes aegypti,-60.14,2.79
Aedes aegypti,-62.11,0.31
Aedes aegypti,-47.22,-0.77
Aedes aegypti,-60.6,2.3
