species,X,Y
Aedes aegypti,-73.64,4.15
Aedes aegypti,-74.8,4.3
Aedes aegypti,-74.47,4.63
Aedes aegypti,-74.47,4.64
Aedes aegypti,-73.12,7.11
Aedes aegypti,-73.13,7.13
Aedes aegypti,-73.5,7.4
Aedes aegypti,-74.92,10.8
Aedes aegypti,-74.83,10.82
Aedes aegypti,-74.79,10.85
Aedes aegypti,-74.78,10.85
Aedes aegypti,-74.83,10.87
Aedes aegypti,-74.79,10.91
Aedes aegypti,-74.79,10.92
Aedes aegypti,-74.67,5.45
Aedes aegypti,-74.78,10.59
Aedes aegypti,-75.71,4.53
Aedes aegypti,-75.52,10.29
Aedes aegypti,-75.5,10.4
Aedes aegypti,-75.48,10.4
Aedes aegypti,-72.85,10.89
Aedes aegypti,-72.24,11.38
Aedes aegypti,-72.91,11.54
Aedes aegypti,-74.65,5.87
Aedes aegypti,-74.83,10.97
Aedes aegypti,-75.57,6.22
Aedes aegypti,-75.59,6.25
Aedes aegypti,-75.62,6.26
Aedes aegypti,-75.76,2.02
Aedes aegypti,-78.33,2.35
Aedes aegypti,-75.89,2.39
Aedes aegypti,-75.33,2.69
Aedes aegypti,-75.29,2.93
Aedes aegypti,-76.48,3.02
Aedes aegypti,-75.91,4.75
Aedes aegypti,-74.64,5.89
Aedes aegypti,-73.2,7.47
Aedes aegypti,-73.21,7.47
Aedes aegypti,-73.21,7.48
Aedes aegypti,-84.84,9.97
Aedes aegypti,-84.76,9.98
Aedes aegypti,-84.77,9.98
Aedes aegypti,-84.81,9.98
Aedes aegypti,-84.78,9.98
Aedes aegypti,-84.77,9.99
Aedes aegypti,-82.45,23.1
Aedes aegypti,-82.43,23.11
Aedes aegypti,-82.41,23.12
Aedes aegypti,-82.42,23.12
Aedes aegypti,-82.38,23.1
Aedes aegypti,-75.82,20.03
Aedes aegypti,-75.21,20.14
Aedes aegypti,-76.14,20.2
Aedes aegypti,-77.5,20.73
Aedes aegypti,-77.71,21.36
Aedes aegypti,-79.78,22.25
Aedes aegypti,-80.12,22.37
Aedes aegypti,-82.21,23.05
Aedes aegypti,-82.43,23.07
Aedes aegypti,-82.37,23.11
Aedes aegypti,-82.36,23.13
Aedes aegypti,-82.37,23.13
Aedes aegypti,-77.91,21.38
Aedes aegypti,-82.36,23.1
Aedes aegypti,-82.34,23.13
Aedes aegypti,-82.37,23.14
Aedes aegypti,-82.36,23.14
Aedes aegypti,-77.92,21.38
Aedes aegypti,-82.27,23.04
Aedes aegypti,-82.41,23.13
Aedes aegypti,-89.18,13.95
Aedes aegypti,-89.18,13.74
Aedes aegypti,-54.03,3.64
Aedes aegypti,-51.81,3.89
Aedes aegypti,-52.33,4.93
Aedes aegypti,-90.53,14.63
Aedes aegypti,-90.79,14.3
Aedes aegypti,-58.16,6.8
Aedes aegypti,-58.16,6.81
Aedes aegypti,-59.78,8.2
Aedes aegypti,-72.63,18.51
Aedes aegypti,-87.21,14.1
Aedes aegypti,-87.21,14.08
Aedes aegypti,-87.22,14.08
Aedes aegypti,-77.24,17.8
Aedes aegypti,-76.72,17.95
Aedes aegypti,-77.37,18.05
Aedes aegypti,-77.92,18.47
Aedes aegypti,-110.91,27.93
Aedes aegypti,-110.95,29.1
Aedes aegypti,-96.47,15.75
Aedes aegypti,-97.07,15.87
Aedes aegypti,-97.08,15.87
Aedes aegypti,-95.23,16.32
Aedes aegypti,-94.2,16.37
Aedes aegypti,-94.95,16.4
Aedes aegypti,-94.35,16.47
Aedes aegypti,-96.72,17.0
Aedes aegypti,-96.73,17.03
Aedes aegypti,-96.72,17.05
Aedes aegypti,-96.73,17.06
Aedes aegypti,-96.72,17.06
Aedes aegypti,-96.7,17.07
Aedes aegypti,-96.73,17.07
Aedes aegypti,-96.77,17.18
Aedes aegypti,-110.94,31.26
Aedes aegypti,-110.96,31.26
Aedes aegypti,-110.97,31.27
Aedes aegypti,-110.93,31.27
Aedes aegypti,-110.96,31.28
Aedes aegypti,-110.93,31.29
Aedes aegypti,-110.95,31.33
Aedes aegypti,-110.93,31.33
Aedes aegypti,-92.27,14.9
Aedes aegypti,-94.91,17.95
Aedes aegypti,-94.54,17.98
Aedes aegypti,-94.63,18.0
Aedes aegypti,-95.76,18.77
Aedes aegypti,-96.41,19.44
Aedes aegypti,-97.04,20.05
Aedes aegypti,-97.28,20.37
Aedes aegypti,-97.47,20.54
Aedes aegypti,-89.62,20.98
Aedes aegypti,-98.23,21.34
Aedes aegypti,-98.19,22.05
Aedes aegypti,-106.48,31.68
Aedes aegypti,-92.19,14.62
Aedes aegypti,-92.17,14.98
Aedes aegypti,-88.29,18.5
Aedes aegypti,-95.52,18.63
Aedes aegypti,-97.51,25.87
Aedes aegypti,-109.63,26.91
Aedes aegypti,-109.63,26.92
Aedes aegypti,-110.1,27.45
Aedes aegypti,-92.15,14.68
Aedes aegypti,-92.43,14.72
Aedes aegypti,-92.32,14.85
Aedes aegypti,-92.45,14.86
Aedes aegypti,-92.43,14.87
Aedes aegypti,-92.23,14.88
Aedes aegypti,-92.38,15.02
Aedes aegypti,-92.47,15.14
Aedes aegypti,-92.66,15.32
Aedes aegypti,-92.25,15.37
Aedes aegypti,-92.9,15.43
Aedes aegypti,-93.21,15.69
Aedes aegypti,-96.38,19.6
Aedes aegypti,-107.18,24.25
Aedes aegypti,-108.6,25.53
Aedes aegypti,-92.2,14.82
Aedes aegypti,-92.19,14.84
Aedes aegypti,-88.34,18.52
Aedes aegypti,-88.3,18.54
Aedes aegypti,-88.26,18.55
Aedes aegypti,-96.22,19.17
Aedes aegypti,-97.04,20.07
Aedes aegypti,-90.4,20.86
Aedes aegypti,-90.39,20.86
Aedes aegypti,-98.2,22.04
Aedes aegypti,-92.17,14.94
Aedes aegypti,-94.64,18.0
Aedes aegypti,-88.3,18.53
Aedes aegypti,-99.18,18.61
Aedes aegypti,-99.16,18.63
Aedes aegypti,-98.23,21.35
Aedes aegypti,-108.46,25.55
Aedes aegypti,-108.47,25.56
Aedes aegypti,-108.47,25.57
Aedes aegypti,-108.47,25.58
Aedes aegypti,-108.46,25.58
Aedes aegypti,-108.46,25.59
Aedes aegypti,-92.48,14.89
Aedes aegypti,-99.86,16.88
Aedes aegypti,-94.63,18.01
Aedes aegypti,-94.44,18.14
Aedes aegypti,-94.42,18.14
Aedes aegypti,-99.54,18.34
Aedes aegypti,-96.13,19.17
Aedes aegypti,-97.05,20.06
