X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-66.23,17.98,train,5.229733765768211E-4,75.28352661839928,0.7005341136731232
-65.91,18.05,train,5.468425453047243E-5,9.013463016720815,0.1965319849043998
-66.3,17.98,train,8.024748829140595E-4,85.33031220842199,0.782111279075231
-66.01,18.01,train,1.203919994358229E-4,32.60316246736045,0.3500237254997033
-66.03,18.03,train,6.564971622689747E-5,12.963375120593684,0.22699549155092597
-66.07,18.45,train,7.595538205797679E-4,84.26582064515738,0.772598649097527
-66.25,18.02,train,1.5237468766897468E-4,39.7567766857711,0.40532026569053914
-66.29,17.96,train,8.514014772583608E-4,86.06745360478146,0.792028411154958
-66.26,17.95,train,3.713231620510511E-4,66.37951304281445,0.6241931960093662
-66.08,18.05,train,3.0921322127784615E-5,3.2922494755693577,0.12150636431338588
-66.03,18.05,train,6.0482227920526285E-5,11.147713357090803,0.21293256116825268
-65.94,17.98,train,7.867115849141934E-5,18.10612051124142,0.26029971077275743
-66.0,18.02,train,9.238422842147401E-5,23.573394189329054,0.29240507067924343
-66.0,17.99,train,9.586907939916719E-5,24.53742852329746,0.30012462078638746
-65.99,17.98,train,7.695330539039465E-5,17.570997658312415,0.2560713165847132
-77.24,17.8,train,4.4236905504487645E-4,70.18641812557392,0.6642867413548823
-76.72,17.95,train,0.0016509715361817578,95.6759152991554,0.8807373447421738
-77.37,18.05,train,2.004895170381801E-4,48.681936611409114,0.4727953825706167
-77.92,18.47,train,5.952935035723531E-4,78.53229625055073,0.7269825107752099
-72.63,18.51,train,0.0019521660633118776,97.65192916432773,0.8972473408811397
-75.83,20.02,train,0.001566841268481917,95.25429857970218,0.8751332441106189
-75.82,20.03,train,0.0012113655227798173,91.33075645130776,0.8441998988120605
-75.21,20.14,train,7.304613944015798E-4,83.17518205373244,0.7656641669262877
-75.96,20.19,train,0.0017824183726149094,97.02276726677735,0.8885523265390094
-76.14,20.2,train,2.823704266508909E-4,58.729952528752946,0.5581190467313512
-74.91,20.22,train,2.978092647964187E-4,60.334134962578446,0.5712040233159906
-77.5,20.73,train,3.0010695641763055E-4,60.51398581760818,0.5730854433196458
-77.71,21.36,train,1.1766231279459083E-4,31.81455578659573,0.3448241181124779
-77.92,21.38,train,0.0014832400726733114,94.5589640206517,0.8690171212517134
-77.91,21.38,train,0.001305849993294312,92.04184284042366,0.8538249650496647
-79.27,21.77,train,2.932665219202224E-4,59.7739274392041,0.567435054613618
-79.98,21.8,train,7.037622773724468E-4,82.5655576995837,0.7589172703369462
-79.44,21.93,train,0.0013143934561776762,92.14242614492528,0.8546369788968243
-79.17,21.95,train,9.048805466635616E-4,87.48015526208131,0.8018845875109548
-79.27,22.01,train,6.278416714514935E-4,79.51313710992095,0.7374196526217401
-79.5,22.08,train,9.470488656504281E-4,88.36082676868193,0.809021199168853
-79.72,22.11,train,2.4616697529189474E-4,54.54293093552887,0.5240619151511848
-80.44,22.15,train,0.0013544895054488492,92.58183152592223,0.8583304473788717
-79.78,22.25,train,1.8434070473699065E-4,46.34263768339981,0.45192341496499283
-79.24,22.33,train,4.996874523072387E-4,73.91881580394839,0.6908924311192398
-80.12,22.37,train,6.375670341069055E-4,80.13600216662007,0.7403851659406626
-82.21,22.87,train,6.828425315252412E-4,81.89833881335696,0.7533530986844985
-82.41,22.99,train,9.470488656504281E-4,88.36082676868193,0.809021199168853
-82.33,23.02,train,5.1452377069751475E-5,7.78562988240644,0.1870898901402828
-82.25,23.03,train,2.9552916485934893E-4,60.189971570116604,0.5693205429698411
-82.27,23.04,train,3.713231620510511E-4,66.37951304281445,0.6241931960093662
-82.46,23.05,train,6.326856663115191E-4,79.847761729459,0.7389051318368312
-82.21,23.05,train,3.3639684128564985E-4,63.50652394209564,0.6007529856063171
-82.43,23.07,train,5.270082797431109E-4,75.62680951855108,0.7021439777530123
-82.42,23.07,train,0.001006535833161135,89.68134286159429,0.8182568477648532
-82.37,23.08,train,6.961729501388243E-4,82.22316653199294,0.7569279406161047
-82.31,23.08,train,3.2872923975645627E-4,62.83698987174417,0.5952101347311233
-82.45,23.09,train,2.3884951778577673E-4,53.832860960941055,0.516530402879692
-82.43,23.1,train,9.750060700820726E-4,89.2327358482502,0.81347587661656
-82.39,23.1,train,0.001428572905995842,94.40743716105922,0.8646830541050996
-82.38,23.1,train,7.690702089758826E-4,84.52598869774597,0.7747787515930981
-82.36,23.1,train,6.189005762702228E-4,79.1986209386555,0.734632874396551
-82.16,23.1,train,1.974312766375673E-4,48.4959327627734,0.4689655847670702
-82.37,23.11,train,6.91940426568988E-4,82.08028321129629,0.7558041768924859
-82.25,23.11,train,3.1409223427011316E-4,61.80192214880325,0.5841902021856711
-82.39,23.12,train,0.001274438233999152,91.71223634083394,0.8507598016128048
-82.37,23.13,train,7.787489804956796E-4,84.75278936795925,0.7769535909645316
-82.36,23.13,train,3.6730792951475524E-4,65.7692307006209,0.6216394154304045
-82.36,23.14,train,3.065121617791265E-4,60.9479985400947,0.5782441107312798
-57.95,-34.92,test,6.055649914841115E-4,78.90391075664252,0.7303647386571044
-58.46,-34.59,test,1.1778249413424173E-5,0.8159640888056136,0.05004778461380705
-64.19,-31.4,test,7.778550419172416E-6,0.4876927357962983,0.03362383399779802
-64.17,-31.32,test,8.998880966369317E-6,0.5884707524510532,0.03869476093990477
-60.05,-26.93,test,2.359535975138043E-5,2.1004064342592956,0.09546701895042538
-58.37,-34.61,test,4.95034964686563E-6,0.27350467138193013,0.021663395525120775
-63.81,-22.55,test,1.5972209883621146E-5,1.240528383036816,0.06668033548493896
-63.76,-22.28,test,1.917500851715674E-5,1.5712532353202704,0.07899505051409748
-63.72,-22.07,test,8.081995503541173E-6,0.5199326981525283,0.03488975205732294
-64.21,-31.46,test,1.282075881647044E-5,0.8859766755679601,0.054237323860416825
-64.11,-31.45,test,1.282075881647044E-5,0.8859766755679601,0.054237323860416825
-64.2,-31.42,test,6.32131792481095E-6,0.36262149731657284,0.027497961844511285
-64.27,-31.4,test,1.1768914216860338E-5,0.8151313206652456,0.050010101518761396
-64.13,-31.39,test,1.1350108825852814E-5,0.7777708018737586,0.048316441761089866
-64.24,-31.36,test,4.889625913891724E-6,0.26895706044937456,0.021403347929936974
-64.16,-31.36,test,1.362606896554516E-5,0.9939689060166306,0.057448416405000084
-58.99,-27.46,test,7.117462365639235E-5,15.682954716085584,0.24148565167325442
-54.57,-25.62,test,3.7046318015994503E-5,4.29875016736885,0.1421533395771841
-54.57,-25.61,test,3.236881169706674E-5,3.4335555210231443,0.1264749385527645
-54.57,-25.6,test,2.7614191381824044E-5,2.7220750900213018,0.10993960192455055
-54.58,-25.6,test,2.8275409713295876E-5,2.7945023519109538,0.11227652501409204
-54.57,-25.59,test,4.785559279860924E-5,7.010083779823913,0.17631732326455773
-64.32,-23.14,test,2.3680683138516398E-5,2.1107309771747462,0.09577917327185465
-64.33,-23.13,test,2.0675565385108337E-5,1.7355363847207774,0.08465356288851712
-63.82,-22.53,test,8.7794644883394E-6,0.5720721381188784,0.03778693173195226
-58.5,-34.58,test,9.22378110355578E-6,0.605279201142273,0.039623502551904534
-54.58,-25.61,test,5.061255259973464E-5,7.597197216632547,0.18459986242410387
-63.68,-22.02,test,2.388838796053148E-5,2.127492453336432,0.0965381583733364
-58.47,-34.59,test,1.8722310096295492E-5,1.5216911534717863,0.07727418883212504
-54.59,-25.97,test,2.218326164598802E-5,1.9228382332491825,0.0902694000673976
-54.59,-25.96,test,2.036329573772253E-5,1.701348649333743,0.0834817487394624
-57.72,-25.28,test,3.4006952710213786E-5,3.6384257214302274,0.13203057008322772
-58.5,-34.67,test,1.2518076433551765E-5,0.8687191050704572,0.05302474414760996
-58.46,-34.56,test,1.6921712575512671E-6,0.0648257040617705,0.007512280700596121
-64.17,-31.4,test,1.739972328038443E-5,1.3425953976299472,0.0722095426453258
-64.17,-31.38,test,7.495799304807127E-6,0.4576514342465224,0.03244125481530848
-66.58,-31.33,test,2.6589312641928207E-6,0.11683394857537924,0.011753701536666848
-61.48,-31.25,test,2.5388888948424354E-5,2.248580694308161,0.10198359517507419
-59.65,-29.1,test,5.2780107893010294E-5,8.144219106197976,0.1909956520836815
-64.27,-27.78,test,2.0019735375091325E-5,1.6637351609097542,0.0821890427531248
-65.27,-26.93,test,3.6504937794632055E-6,0.17983319369707734,0.016066442965745026
-55.03,-26.81,test,1.8477994969127737E-5,1.4950474813937136,0.07634278889618727
-64.78,-23.82,test,1.802426960380944E-5,1.4434076052780362,0.07460805865764641
-64.32,-23.13,test,2.708121666467987E-5,2.6693635910782643,0.10804695139033062
-63.78,-22.52,test,2.90347199219715E-5,2.886373953112087,0.11494503932074535
-63.67,-22.03,test,2.7979304841934672E-5,2.7586755865855443,0.11123152992992695
-54.58,-25.92,test,2.475020873781453E-5,2.1970401329421874,0.09967381866023568
-68.05,-38.95,test,7.318832681541081E-6,0.4388493591222041,0.0316996352928933
-58.07,-34.87,test,6.609709147875699E-7,0.017076815717707826,0.002947831011846436
-58.69,-34.54,test,2.8851111392729747E-7,0.005175250638701409,0.0012888571776907287
-63.73,-22.24,test,2.8678563952133994E-5,2.8432813950871068,0.11369536789525762
-57.9,-35.88,test,4.5860758688112616E-7,0.009534580369837595,0.0020471685515708465
-65.17,-26.85,test,7.778550419172416E-6,0.4876927357962983,0.03362383399779802
-57.81,-36.09,test,1.090289319790303E-6,0.03555851381319429,0.004853234154725497
-65.74,-27.38,test,6.966278893903621E-6,0.4013918225095946,0.03021878348497772
-65.66,-27.34,test,7.22905582270525E-6,0.4293108867645158,0.031322969783384384
-57.96,-34.93,test,5.2780107893010294E-5,8.144219106197976,0.1909956520836815
-58.46,-34.63,test,6.696815391577978E-5,13.42233761444925,0.23050341963924367
-58.42,-34.6,test,9.924898649152925E-6,0.662259666347063,0.04250733594021801
-63.23,-32.4,test,1.6177645907640986E-6,0.061091464643333544,0.007184330450872275
-60.5,-31.73,test,9.682903415018871E-6,0.6425478824510589,0.04151392159023282
-64.18,-31.42,test,2.41850552551749E-5,2.151433071271419,0.09762001893535498
-64.2,-31.37,test,8.998880966369317E-6,0.5884707524510532,0.03869476093990477
-66.85,-29.42,test,1.3469599775894055E-5,0.9673542940748302,0.05682621923470688
-59.66,-29.12,test,7.117462365639235E-5,15.682954716085584,0.24148565167325442
-65.78,-28.47,test,1.5809185825012432E-5,1.232130809829483,0.06604469644734126
-65.78,-28.45,test,7.318832681541081E-6,0.4388493591222041,0.0316996352928933
-55.13,-27.88,test,1.6157750566270087E-5,1.2500858157174897,0.06740271606831404
-55.13,-27.87,test,1.2508154865413187E-5,0.868153422456404,0.052984944595436595
-58.83,-27.47,test,1.3469599775894055E-5,0.9673542940748302,0.05682621923470688
-55.91,-27.4,test,2.0707147719777064E-5,1.7389940646765407,0.08477191102358814
-60.05,-26.92,test,2.476984080066298E-5,2.198624411777154,0.09974499468217565
-65.22,-26.8,test,5.802702434354247E-6,0.33144613604869455,0.025299040221479958
-53.65,-26.25,test,1.5808415050228895E-5,1.2320911062561186,0.0660416891010927
-54.58,-25.97,test,2.5057578891055427E-5,2.2218444559539416,0.10078689909844808
-54.59,-25.92,test,2.444660895726261E-5,2.1725400735066653,0.0985716834407306
-54.6,-25.92,test,2.703859433638627E-5,2.6651473344497543,0.10789524727273724
-57.9,-25.85,test,5.3393226385699014E-5,8.827943569563224,0.19278661246446976
-65.42,-24.78,test,4.1320926778091725E-6,0.21222526453584634,0.018147575916184197
-65.4,-24.77,test,7.14038021658733E-6,0.4198894185963797,0.030950636877968677
-61.85,-23.88,test,1.3941757341467582E-4,37.4082134106127,0.3840922475960189
-64.79,-23.83,test,1.805180203178344E-5,1.4478517989941233,0.07471350919519736
-64.35,-22.74,test,2.302004258096281E-5,2.028061577644042,0.09335659064578745
-63.69,-22.05,test,2.632570847380829E-5,2.483320060011426,0.10535022690153975
-63.68,-22.03,test,2.698364088445099E-5,2.6511310144315177,0.1076995772563205
-54.59,-25.55,test,2.2458753162190598E-5,1.9574806796477962,0.09128810778282204
-54.58,-25.55,test,2.0129462458971067E-5,1.675748241719484,0.08260230627379163
