X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
-89.14,17.07,train,1.5671604788487667E-4,42.00119176455053,0.5056303755726465
-92.27,14.9,train,1.3857849495403873E-4,26.508165661575944,0.4749020646377656
-92.16527799999997,14.989166999999997,train,1.6620167544664918E-4,49.83471475174976,0.5203110323143744
-88.56999999999998,15.719999999999997,train,8.715659551677193E-5,5.802927907492376,0.36257468139344573
-99.56,24.86,train,1.5441241966503277E-4,39.71908725546087,0.501928483254628
-99.84,25.18,train,1.7267103347415262E-4,54.50954148392893,0.5298333065348442
-99.68,25.26,train,1.5050952496063438E-4,36.41535718299605,0.4955284366245547
-100.19,25.78,train,1.562054911105886E-4,41.48220452671641,0.5048146736328323
-100.18,26.5,train,1.8322094741886558E-4,63.48079549074704,0.5445762552339033
-100.33,25.82,train,2.066482754575333E-4,80.00793614629984,0.5742237351291244
-100.87,26.12,train,6.03617203123599E-5,3.9542811374339077,0.2826087437089656
-86.89,21.15,train,1.420277754672014E-4,29.17780447453193,0.4810364853615923
-99.18,18.62,train,1.671440258316976E-4,50.62275703484997,0.5217220109692658
-98.12,26.02,train,2.797323261888441E-4,97.58904977515941,0.6460954642739878
-97.39,20.95,train,1.5097738222180827E-4,36.76294750909661,0.49630430171792383
-99.38027799999998,23.405277999999992,train,2.0127676372087407E-4,76.5946798437588,0.5677722676581461
-98.45166699999997,20.986110999999998,train,2.301779982479257E-4,90.53824524456842,0.6003538770933774
-99.31083299999997,21.051943999999995,train,1.9505333828490437E-4,72.42652866706523,0.5600487601772502
-99.04083299999998,21.701666999999993,train,2.647463782302341E-4,96.09333968285253,0.6334065956021316
-95.16388899999998,17.448610999999996,train,2.0526544508777403E-4,79.31801489258471,0.5725813624229984
-98.21249999999999,21.016666999999995,train,2.262707131867917E-4,89.27743305128622,0.5962391329857716
-96.66166699999997,18.599999999999998,train,1.7773297366109896E-4,58.59740194757387,0.5370243991203857
-98.55694399999997,21.375832999999997,train,1.8139270775889975E-4,61.85870291618376,0.5420879781032178
-98.93805499999999,21.783610999999993,train,2.1788244108866998E-4,86.12430860810862,0.587112805382185
-98.92111099999997,20.639721999999995,train,1.836369075063103E-4,63.83691029188688,0.5451386150844405
-99.47444399999999,21.699166999999996,train,1.6308308605125405E-4,46.92861495948332,0.5155816280297179
-99.53888899999997,26.31055599999999,train,2.4835414883595257E-4,93.81574230611352,0.6184424965157741
-98.63249999999998,22.494443999999998,train,1.5067291833756848E-4,36.53367944923056,0.4957996694024322
-95.31861099999998,17.342499999999998,train,1.5555812331618615E-4,40.71733519866637,0.5037765141412911
